lon,lat,extreme_0,extreme_1,extreme_2,extreme_3,extreme_4,extreme_5,extreme_6,extreme_7,extreme_8,extreme_9,extreme_10,extreme_11,extreme_12,extreme_13,extreme_14,extreme_15,extreme_16,extreme_17,extreme_18,extreme_19,extreme_20,extreme_21,extreme_22,extreme_23,extreme_24,extreme_25,extreme_26,extreme_27,extreme_28,extreme_29,extreme_30,extreme_31,extreme_32,extreme_33,extreme_34,extreme_35,extreme_36,extreme_37,extreme_38,extreme_39,extreme_40,extreme_41,extreme_42,extreme_43,extreme_44,extreme_45,extreme_46,extreme_47,extreme_48,extreme_49,extreme_50,extreme_51,extreme_52,extreme_53,extreme_54,extreme_55,extreme_56,extreme_57,extreme_58,extreme_59,extreme_60,extreme_61,extreme_62,extreme_63,extreme_64,extreme_65,extreme_66,extreme_67,extreme_68,extreme_69,extreme_70,extreme_71,extreme_72,extreme_73,extreme_74,extreme_75,extreme_76,extreme_77,extreme_78,extreme_79,extreme_80,extreme_81,extreme_82,extreme_83,extreme_84,extreme_85,extreme_86,extreme_87,extreme_88,extreme_89,extreme_90,extreme_91,extreme_92,extreme_93,extreme_94,extreme_95,extreme_96,extreme_97,extreme_98,extreme_99
24.5,35.5,113.14391007469388,113.49209787954264,117.8288329591814,109.24461390081076,116.28214814633004,111.93264855008395,115.82001137990277,117.06143131515108,115.40850262383802,112.96690032133851,113.48403720895551,121.33402217623455,120.95624223841128,111.47317410191488,122.489715367902,119.1918000425672,119.88542483076978,119.51247771894472,116.77580813806756,110.72369035109485,111.21479811740446,121.76972923207197,116.15627329108332,118.3583470316688,114.41824200480436,121.5891687728811,115.7047687531167,116.18141024389188,115.01544569849956,111.73406758400334,114.59746590832908,115.914211929103,111.54619257314532,121.33796455088412,114.37166164888713,118.44561486413848,119.2606310068152,113.56736187213528,112.26956697784988,115.04744863311242,114.65165448998503,116.30578028226697,109.0441972740458,118.68367182912986,116.89606785639648,115.43357110369008,115.1636061361137,109.33242737676986,116.0566859970946,111.36690804456956,113.3618409762182,118.44114297706044,120.29601393632028,118.54551479189976,117.92829856155426,122.13567793220156,112.73336119356397,114.90691544623046,113.65978350701108,116.16052633576956,116.84861633645264,113.9357330470336,109.81211444938288,118.8754804525822,114.51862306180402,117.86667285073732,113.43419576958004,117.32686913837571,112.6225203515554,117.35719831364769,111.807919372531,116.72567586327357,115.13774378054646,113.09606800788102,116.70814146906416,114.54263172863256,115.42723659575464,112.70395605643785,113.40976039947226,114.48390487990947,112.63931496383638,111.00969897044156,121.21242025210655,115.32435436622276,114.86411283608118,118.01706598950705,113.2258541464337,116.89944986226804,117.58545690843611,116.93468731859234,112.12792734606867,112.73421913477117,113.50800546963652,116.60596487693364,112.49934667437697,114.98119333025342,120.47306137833807,113.22868515160413,116.18378296131549,110.3658248205968
-5.5,36.5,188.87132897041343,196.24251357577205,199.03954864690067,178.7652949223142,196.57353833431583,184.9199944999609,192.01359125127803,202.0443176703373,193.90948047188584,192.5405751079616,188.06279312840493,204.78436960223928,205.445122844018,186.99032036449356,204.91817775820883,199.99665569307064,200.0020782883413,205.8230173039234,198.31373649177368,184.1599339569636,190.69114939832508,200.04807156029824,198.15763007596047,196.26435586093308,190.40903680706364,205.13375042123377,190.79181971018247,196.60442390154415,189.9306081426688,191.8477459917418,189.00471065708572,192.58493445812425,189.39276196201175,206.29195868618137,192.63219833183044,202.4414989466769,202.4015391217967,189.50019469523764,189.2904495247,189.5745372459096,190.49830689511143,196.61818588315765,178.86163991609047,199.51423477431405,195.0720274089194,188.31624591661588,191.7750165921977,183.6078108226804,197.90818738121524,188.58450172832536,192.3293005242011,197.8371986494567,200.4957223029751,201.7542797805166,198.30623925125488,203.2351730682789,191.46961051303157,191.86710868120988,193.130188033914,190.2905758330717,196.101852094974,189.29630345354883,188.237409509984,193.69591867161225,187.88863826963117,198.62663838546425,190.981475927551,193.739299374527,191.2755280671192,197.400915407764,189.78631552019425,196.21195354138496,189.88550548321427,188.5246676283716,202.4887116513284,192.65551863826423,196.73734827960024,187.0918207059932,194.6842108769356,191.9861042467899,186.7297903372829,187.138657482544,203.6924069035537,190.8218107063923,195.50279323438212,197.6704246044759,187.6925353882772,196.24052068727903,201.4600876259356,198.35740744319375,190.1892373132431,188.99921298939145,193.9847389563997,200.0605153718376,195.56036422751464,192.58111009730007,204.76083912331555,193.7093873558269,194.08182686760856,185.84490186519915
-4.5,36.5,76.9982542862457,76.16408228376551,80.17323021607518,75.48142690058071,79.60496621148972,77.31242869695275,78.83216863940015,80.2818176194985,78.62246515296108,76.48437391472235,78.08401029258214,82.71747414352495,81.48581623046154,76.23650007374881,85.02542694703898,80.71406131675226,81.87748259451976,80.23446480522682,80.5750219085305,76.23268051516537,74.05481642245378,84.10736500484298,78.89541810097478,82.31180855180271,76.77351549293809,85.0511555723698,79.62082565142416,78.20932034563168,79.1941065181415,75.29003134973543,78.79145251354079,80.3865033610864,77.47857959957643,82.46928611707071,77.57718822837359,80.37040441199926,80.62120580550086,77.46654915761899,74.60485539196783,79.31076591859284,78.67823097642615,78.71193762192743,74.60334258669322,81.06341245444636,80.40945896432093,78.96604294359838,79.91232874102238,73.42436722246929,79.10065764787099,75.80408707260239,77.25653759576335,80.49844832620559,81.63071739963893,80.02070919715669,80.10694501780448,84.12150341702961,76.22080358887771,78.29469669397851,75.5708518589258,80.85888514956184,81.2184750891996,78.37578654806008,74.50074849576563,84.21333059856303,78.005641457951,79.31415005098872,77.34116021668225,81.54497231927684,75.49973785445472,79.86864522002237,76.51633546378346,79.60416206819008,78.83446568676314,77.1844951790611,79.3335800213817,77.16138157166064,78.91985168720285,77.8791180881969,77.62957893026372,77.32576777031308,76.59920299567331,75.14894802010056,82.64245240846654,79.64565611028743,77.23882331143541,79.32711575831368,78.45307071436109,80.7009154955807,80.27561773558001,79.85841116213426,76.55064767462405,76.82966973440736,77.50065633743682,79.57895713847081,74.72206987850679,78.448778063398,81.86139113395451,76.25231369666106,79.62354643528282,75.05041448758901
-3.5,36.5,178.8246426942512,178.23696360921602,181.8186797227365,173.27452946559015,183.60294076805155,174.81804762106765,179.43558692949284,186.4717167952167,179.79339409696382,179.96329758548305,182.28893620176663,191.04476609501108,186.65898331337291,174.3180505098859,194.2736653998332,183.9329530571511,189.3530348032,187.07723867373784,187.34868782251525,176.26676515655402,171.74620415186246,192.80360459712088,180.88557611467536,187.8627576830528,180.2245537851444,196.06127584939497,183.23094731813845,179.32321084198156,183.0359131744398,172.96479092952296,183.2292268191244,185.50709216870604,177.67153532320955,189.7690990969224,179.8573475797466,185.340208098407,185.11451456710128,178.30997451667926,173.83945889028843,181.29817500599395,181.2159081114177,179.92626194908925,170.5689872251269,184.21234954144373,183.24547815909992,183.571802319644,185.0449503908962,167.2036087749391,181.95081860778376,173.8925106876409,177.00728762940324,185.1023386006929,186.52378938953171,184.77388276559645,182.51361343598265,194.96067403239095,175.10485154587278,182.22850076313537,176.7090380855874,187.24104623329544,182.28408991641777,179.4173815591044,174.47319598258517,188.7733666353174,178.5277541578766,181.3619167038647,178.24854766672706,189.00197935747187,173.25867527108124,184.9122594151607,178.4195650654502,186.30441539205785,182.82746270334152,180.8864728889109,182.76194035775129,178.68792628846913,183.95177578316907,180.4510630538749,178.77223485641338,182.0675472907962,178.63831817434016,175.4008796472143,192.33784295601475,183.0079440757105,177.7998480310881,182.26491548639603,177.43795287527388,186.65366410238215,181.8994771489321,184.246369865168,175.47177075292632,177.5960505835361,179.24959644078652,186.75885827053548,175.21354902869663,181.5349735479079,187.15089194192188,178.04273021796115,183.330023223112,172.14108118052272
25.5,36.5,114.28751170969817,117.33804208683112,119.84404547808278,109.60287681187948,117.7415933683192,113.24049873325352,117.6278359942363,118.88681584071612,117.87324995123912,114.93791394908828,113.0586735974276,124.90639948999194,124.64146240494208,114.291628713352,122.50431358614804,121.65832312967628,121.87623858875185,123.96455590837516,119.0717324230571,112.02688851986746,115.85830970008816,121.31349053644398,119.79637991201936,117.75361953441178,115.99839197227456,120.6704758300613,116.6916558084306,120.59484190269832,115.2952863014064,116.3224025422614,114.62059647833476,116.30269257993334,113.2986484611056,124.85697920878586,116.78408263071022,121.1921238009388,123.22676074215512,115.2270212224439,116.63239626527924,116.14423930689028,115.689385782093,120.16542755060988,111.03765470644548,120.03567217950196,117.48181499199325,115.875985970578,115.52367665024282,112.51390148759651,119.00297459902086,114.31179637943453,117.0057873837418,120.96913900920715,122.7593499239407,122.06307291796854,121.55274267302532,121.44986301732052,116.10527919103596,115.93462563407034,118.26305310202837,115.10677144199968,117.47355227846114,115.91664782748528,113.5764075467136,116.2186304804618,116.57119556418805,120.66449154763744,116.27275605347698,116.3056048570929,117.70640697943912,119.54513401005882,113.62261890697496,116.89508161656316,115.41473121381978,113.69284325102798,121.24620385014708,117.37212498056996,118.05119385030734,113.97047321335634,117.41973187661377,116.15606648149962,113.93296593139904,113.98999563867304,122.1725456715183,114.91457879383024,119.7654889795446,121.74997615143523,113.7372273890174,118.29670259985193,122.14613532675766,119.85952623731644,116.04750955290552,114.9079231474192,115.49423046683752,118.8408118504881,118.91623845587566,116.72626137766652,124.1691080114211,116.1718651797205,117.93303832463752,113.4634431242024
-8.5,37.5,117.69206307206244,116.7243121709571,118.86987442148016,116.27029509367514,119.2138593446187,117.05690626579724,118.49669244275236,119.98909736994742,118.07853812278591,116.98473659602196,118.9977669892327,124.61828112540624,120.67827225019074,116.31824075249315,125.37103927230002,120.96070498449392,123.2553289845396,120.225425286265,121.8817251394664,117.39968652475147,113.32249992466468,125.15045176735823,118.86343132074184,123.203725680669,117.76406902624358,126.51116924871148,120.55694621560112,118.06198266786252,120.229255073533,114.16404125813013,120.1651031306027,121.64452362931128,117.5545316001176,123.02762039189406,118.30494901538108,120.27026339906132,121.1266080020033,117.88812134947018,114.69158600483576,120.86617305252253,119.25345541061786,118.62455436552732,115.18836176639778,119.86494755969392,120.4091610509984,120.8733366464815,121.59070947993465,112.07086556172636,118.5483632365103,115.3763862992124,117.01453451441876,121.157171621247,122.61609465255484,120.30069030615677,120.42599448824308,124.86666622179392,116.08219112943264,119.60474000532366,115.88990423796436,122.7347312008513,121.20989160880347,118.67751415124648,115.17383203779607,124.19804251753416,118.93195519390004,117.93694345654922,117.88406594440066,123.258917064441,115.21733152779876,120.18785843148262,117.00357928269354,120.29727233520131,119.91403681328322,118.65904238470144,118.59693377756028,117.29636401025692,120.47672153783952,119.823812708353,117.93181857296037,118.09889241578342,117.49864076952204,115.85755220544698,122.9997400305167,119.93446675313342,117.40679172875956,119.80113900157534,118.3521194689122,122.2307368281106,119.81726245341392,120.17047890822388,116.73654697711912,117.06807352239105,117.78928568917894,120.1011612273616,114.48291176578492,119.63690197651766,121.88001417489532,116.62444389989642,120.54216119449548,114.78284631693892
-7.5,37.5,91.70692517352056,91.30768459483016,91.3497554717736,90.13030248130345,91.84245192590195,90.00538102782566,91.88302485996996,92.26647013210764,91.07002603347104,90.7418736759917,92.11402380853671,98.35593273262164,93.39139272037264,90.23613375215264,96.85409988751158,94.47587623409308,96.54258338113064,93.5521394979002,94.82886937356096,91.34167613988002,87.90103337507199,97.423147540599,92.51154818872622,95.6862108391688,92.01889229898948,98.4112569127678,93.94156491198233,91.958665773169,93.29623493735296,88.31124562516177,93.48946521659788,94.6942069809489,90.40626891664982,96.16698339845593,92.46571038973946,93.34394545922903,95.14112837079844,91.72318693638664,90.28985909982558,95.01187062153748,92.75983402338692,92.47677920473522,90.02007015889264,92.21169327271492,93.2092942582966,94.9057927571731,94.74996928300853,86.69530066041366,91.349794437017,89.30591177244419,91.1214302546958,94.83806323459602,96.1229823582158,93.90175346695996,94.41781385660202,96.61230167552552,90.33874886872482,93.65021630104262,91.0504826349019,95.97041932385156,93.78203062474309,92.3451159769658,89.65590402363641,95.32366508214258,93.1327169622154,91.17939464729191,91.79804478609384,95.98355460796895,89.85015327058242,93.29060358163774,90.5741351500749,93.1324558050042,93.38912547402408,92.6994897463358,91.34044043063922,91.6644487613052,94.24283190358518,93.8316521361978,91.66076013143628,92.01083845381623,91.8035226032034,90.10076967358796,95.2125397298865,92.83242151692524,91.74538532402303,94.28879149587522,91.04698826407642,95.5395042950379,93.18919532591632,93.33180288436252,90.87845751401817,90.86738501657636,91.4998305029598,92.75722795175926,89.40551670227435,93.440506803733,95.10615139679254,90.91238622297124,94.10763100086676,88.9491975359083
-6.5,37.5,94.12195350905463,93.74253676109376,95.30456175427892,91.86808065528405,95.06815377061248,92.76289774144416,94.96196198444908,96.37768522644431,94.40596194082865,93.63903748594848,94.47038350004284,100.30726157410363,97.38973703700756,92.8381640236652,100.14458861040984,97.32254171238834,98.58682973618288,96.81376735080362,97.38009160925505,93.07555725634896,90.8348664463862,100.0084626726656,95.52311552987028,98.57446156748676,94.01534978362233,101.32355152759018,95.98603660250964,94.7612118941397,95.58430669859015,91.40463739862211,95.44518148224766,96.77081902002368,93.5488967078241,99.18887459549472,94.61776814530452,96.79177057610092,97.74181790185736,94.19793223537792,92.3262325782683,96.30090831656985,95.219842790348,95.46895945793516,91.7318729841854,96.141726183442,96.36384885036703,96.20638683201084,96.5746762870864,89.76225941845534,94.96283355000372,92.16466915705278,94.0369836373798,97.30610106131918,98.43775484039614,97.0136463062112,97.09361675758385,100.01045242796384,92.818402843699,95.59682903983192,93.22468730924318,97.66061609393668,96.97225048442722,94.79820190360395,91.7406129192937,99.07665484215808,94.7671058226797,95.06580407078955,93.90604734011995,98.14512598615758,92.45567756047582,96.13373735373,93.00536235556616,95.96106527382685,95.72450250306,94.63132650999816,95.00294506594771,94.19829376997014,96.4451808082913,95.15429775058294,94.29692295310171,94.20911115097311,93.73612486334557,92.1871317298706,98.57980208274545,95.62383357836356,94.32441814197637,96.7060293662522,93.7786772333717,97.76875162474704,96.48331643297756,96.11689218074429,93.25774493616048,93.29920806055712,94.20979035903017,95.58683687401162,92.01136619721169,95.65844761206628,98.4467909243172,93.30051428721691,96.28083867550671,91.62755805417235
-5.5,37.5,148.82122943859318,150.2463619067848,152.55376697546043,144.59103025071923,151.40698232298683,147.2239032860192,150.3874278968702,154.29500757631914,150.3837335583042,149.35436097578756,149.73264129972256,160.07533575867927,156.14333629821397,147.2087753687192,159.72665947530797,154.93749214833525,157.28606859906438,156.16807851165478,154.95822747668242,147.05924425110933,145.79151473861495,158.2570961587661,152.53865862375542,155.32112824950468,150.02133613732565,161.28519035825073,151.89017892842992,152.0331496500101,151.36569960435585,146.89108531970436,151.22815507386807,153.1101844446594,148.13865287845485,158.5898149081466,151.07229490216451,155.00539922756732,156.2241332946043,149.2070392162009,147.005387840637,152.25809667826542,150.70619413456865,152.34652006528648,143.98837889382582,153.5408389357803,152.53225689133467,151.73069868965104,152.62753107663065,142.8634330530819,151.7779501536976,146.78684461527058,149.38830750159235,154.51269627952323,157.11016174616208,155.2806377226358,154.35326685104093,158.7898308747495,148.58310805854654,151.7151111202597,149.6814138101299,153.25908320974503,153.34846717373782,149.57889473122424,146.3163265710726,154.5866462262469,149.8607730970154,151.98119476646866,149.60186817070613,154.83934927461326,147.94924964452312,153.1930712147495,148.51941023070023,153.31416549498985,151.25134597176262,149.7849728998535,153.25919142179382,150.26394113323815,153.71626923942176,149.92630678233178,150.44147850890056,150.2262796510241,148.68830334677114,147.20133822853933,157.44588596345994,151.4527487950129,151.14071128453585,154.05417622180966,148.6479603869242,154.8672604502698,154.12938989315853,153.49218597998362,148.38370258105869,148.29920581809242,150.452659874256,153.82419506168,148.40123788516013,151.80427331605097,157.09003447979376,149.79564077472605,153.28358480896705,145.4455153782719
-4.5,37.5,165.5667222392625,166.12677409338772,173.80510907226383,163.050243864019,170.4186060162254,168.7318885531871,169.7769441399101,173.5881122800147,170.47523432971045,166.2366049578453,168.00033053666652,178.11121063395828,176.58060637345295,166.0352768628948,181.04661536908847,173.60589378584515,176.24979813103383,175.1160950314316,173.27437681405348,164.62115093030533,163.57519496100642,177.8990965789573,171.11521112611658,174.107757156848,167.27580101511006,180.6391821202733,170.70348380662085,171.79926077650828,170.34327340513607,166.129441873783,169.59860427055756,171.5615469847378,167.16981145743046,177.48863459377642,168.93317721673296,173.9280174314636,174.33733348056683,167.1331726164669,162.65863765944584,170.24210453683366,169.04699174633214,171.47173818425506,161.28264635053335,174.6160062182337,171.64903871984205,168.91737218988766,170.33889005812387,161.55439563382802,171.5323092316682,165.46546423850666,167.5024157901844,172.64383269397248,176.52828396517697,173.82725246974192,172.8639835513604,178.3301105034448,167.037742794681,168.55618602909257,166.67962851285324,170.33869842039869,173.11173840856355,167.96164636554096,162.79744843645804,175.44843650714188,168.20722468129878,171.91364528470075,167.925306100114,172.8653891223286,166.49524842140312,171.9473255630111,166.6807907008933,171.8451159614512,169.18268101317372,166.12858666662694,173.8056682842712,167.99417302350489,170.80226599849198,166.67354326131982,168.63868336024743,167.30479721082247,166.04105120352966,165.17861018319147,176.9164664149655,170.80303918778222,169.7501224926537,171.89697138875314,169.39632738528675,172.58786954998962,173.74074874336557,172.48920889812493,166.70843882965903,166.57045257729007,168.1512859094521,172.8832768403734,165.46248956638993,169.37865808157207,176.15574872952865,167.10045763138126,172.1781843307492,163.77706617709302
