lon,lat,current_avg,current_std,current_95th_centile,current_5th_centile,extreme_avg,extreme_std,extreme_95th_centile,extreme_5th_centile,has_future_point,extreme_AI_avg,extreme_AI_std,extreme_AI_95th_centile,extreme_AI_5th_centile,extreme_ET_avg,extreme_ET_std,extreme_ET_95th_centile,extreme_ET_5th_centile,extreme_precip_avg,extreme_precip_std,extreme_precip_95th_centile,extreme_precip_5th_centile,extreme_Sdep_avg,extreme_Sdep_std,extreme_Sdep_95th_centile,extreme_Sdep_5th_centile,extreme_toc_avg,extreme_toc_std,extreme_toc_95th_centile,extreme_toc_5th_centile,extreme_avg_percchange,extreme_95th_centile_percchange,extreme_5th_centile_percchange,extreme_AI_avg_percchange,extreme_ET_avg_percchange,extreme_precip_avg_percchange,extreme_Sdep_avg_percchange,extreme_toc_avg_percchange,extreme_percchange_std,Observed,residuals,residuals_fracobs,coeff_var,error_ratio,current_avg_precfilter,current_avg_accurfilter,current_avg_bothfilters,extreme_avg_filtered,extreme_95th_centile_filtered,extreme_5th_centile_filtered,extreme_AI_avg_filtered,extreme_ET_avg_filtered,extreme_precip_avg_filtered,extreme_Sdep_avg_filtered,extreme_toc_avg_filtered,extreme_avg_percchange_filtered,extreme_95th_centile_percchange_filtered,extreme_5th_centile_percchange_filtered,extreme_percchange_std_filtered,extreme_AI_avg_percchange_filtered,extreme_ET_avg_percchange_filtered,extreme_precip_avg_percchange_filtered,extreme_Sdep_avg_percchange_filtered,extreme_toc_avg_percchange_filtered,residuals_filtered,residuals_fracobs_filtered
-0.5,46.5,311.5993079311274,2.046400674723687,314.52994061422686,308.2840008096075,304.2210324998625,3.0021701526744007,308.85024112301465,299.7692363502183,1.0,310.1805608690603,2.035774894358175,313.18995858212526,306.87092415058186,310.7125017182218,1.9537842019266949,313.630005109797,307.61217325071664,310.5750190882308,1.950693283119522,313.53542403684924,307.4834212302184,301.0757555595323,2.967910274428,305.7621976500118,296.5253336797434,315.53396413917034,1.9717757001529697,318.4574715060757,312.4260925337203,-2.3678728557688986,-0.8822441957157217,-3.7965654222582135,-0.45531136493431584,-0.2845982613997311,-0.3287198709449525,-3.3772707781241613,1.2627294438383756,0.46929863186092124,423.472799,-111.87349106887262,-0.2641810556263677,0.006567410846676212,-0.2641810556263677,311.5993079311274,311.5993079311274,311.5993079311274,304.2210324998625,308.85024112301465,299.7692363502183,310.1805608690603,310.7125017182218,310.5750190882308,301.0757555595323,315.53396413917034,-2.3678728557688986,-0.8822441957157217,-3.7965654222582135,0.46929863186092124,-0.45531136493431584,-0.2845982613997311,-0.3287198709449525,-3.3772707781241613,1.2627294438383756,-111.87349106887262,-0.2641810556263677
-0.5,47.5,127.58280590833589,1.1689327498065292,129.2186445244087,125.6163288216494,119.67797509668118,1.4129841727877526,121.67134647814564,117.08433758301922,1.0,127.06474934205204,1.1590656372135604,128.81573714864,125.15848057146124,127.2409132547888,1.1588877932337136,129.00652694146035,125.21713915529688,127.21549119751366,1.1585925219829325,128.95450057434292,125.20066595275962,123.53862882020069,1.432605123686861,125.49072488253816,120.9124890374353,123.79173447716164,1.1520999661713085,125.56368673589128,121.76904144199692,-6.195843362571967,-4.633429550403085,-8.228748576716109,-0.40605515970236067,-0.2679770609471706,-0.2879029883432191,-3.169844917065714,-2.9714595193164253,0.4366460348335439,137.24421,-9.661404091664124,-0.07039571353621492,0.009162149566191305,-0.07039571353621492,127.58280590833589,127.58280590833589,127.58280590833589,119.67797509668118,121.67134647814564,117.08433758301922,127.06474934205204,127.2409132547888,127.21549119751366,123.53862882020069,123.79173447716164,-6.195843362571967,-4.633429550403085,-8.228748576716109,0.4366460348335439,-0.40605515970236067,-0.2679770609471706,-0.2879029883432191,-3.169844917065714,-2.9714595193164253,-9.661404091664124,-0.07039571353621492
-0.5,48.5,193.9750677704064,1.2745351062088883,195.90436744990205,191.77283350456133,177.44785698611892,1.408739142637599,179.51137311163748,175.2345564278057,1.0,193.26074514728936,1.2528617137105795,195.1959474630017,191.0515661782145,193.57332030255657,1.241993373551895,195.511808381384,191.42028259510337,193.63986711177805,1.2397774626502052,195.5728213615883,191.4920996106155,188.78098550999624,1.4356967345774498,190.91286403744468,186.49744336330264,182.5620190895988,1.2254352723409954,184.39780339852737,180.40121411961857,-8.520275813925476,-7.456470991358802,-9.661299030854025,-0.3682548645697835,-0.20711294109476097,-0.17280605310839128,-2.6777061197153498,-5.883770946437491,0.37851337897227905,197.549798,-3.574730229593598,-0.018095337306260357,0.006570613021862474,-0.018095337306260357,193.9750677704064,193.9750677704064,193.9750677704064,177.44785698611892,179.51137311163748,175.2345564278057,193.26074514728936,193.57332030255657,193.63986711177805,188.78098550999624,182.5620190895988,-8.520275813925476,-7.456470991358802,-9.661299030854025,0.37851337897227905,-0.3682548645697835,-0.20711294109476097,-0.17280605310839128,-2.6777061197153498,-5.883770946437491,-3.574730229593598,-0.018095337306260357
-0.5,51.5,382.30890647504026,2.147669331965317,385.4410658995269,378.9972551351036,353.54520444016885,1.9711678176207763,356.60828308618886,350.34766756493184,1.0,383.7176887190704,2.227066233696392,386.9484452720733,380.3217022886727,383.5578305279575,2.273818049238052,386.81169286206085,380.1768365990928,385.5621902995828,2.255767792500768,388.94131017626887,381.87490150931774,378.2665480705263,2.084134092054916,381.4867227557008,374.8476778686748,355.31743361446445,2.040446233913173,358.2093706243432,352.3384261952265,-7.523680863226059,-6.7224757136358555,-8.360056061679815,0.3684931792511379,0.32667929827545633,0.8509568491454854,-1.0573539711081412,-7.060121384417184,0.2662681604493237,416.21451,-33.90560352495976,-0.08146184890324885,0.00561762829897747,-0.08146184890324885,382.30890647504026,382.30890647504026,382.30890647504026,353.54520444016885,356.60828308618886,350.34766756493184,383.7176887190704,383.5578305279575,385.5621902995828,378.2665480705263,355.31743361446445,-7.523680863226059,-6.7224757136358555,-8.360056061679815,0.2662681604493237,0.3684931792511379,0.32667929827545633,0.8509568491454854,-1.0573539711081412,-7.060121384417184,-33.90560352495976,-0.08146184890324885
-0.5,52.5,556.2966764762821,4.460442854726358,563.4563785130325,548.3819296415609,522.9608707375008,3.972828366528852,529.3202996800829,516.2254073018463,1.0,557.1500141902549,4.515426664967272,564.5567069630192,549.1390266643693,557.6975161566264,4.490153494322494,564.8729280144738,549.5489834401442,559.801850328122,4.305537304676463,566.5752190259235,552.2995928769519,553.1011579939012,4.386379465835257,560.5939311812992,545.5457665063261,524.519727820551,4.161187112764531,531.2858012436612,517.203661828255,-5.992450997539353,-4.84927879977174,-7.203219229756484,0.15339615533532208,0.2518152165167704,0.6300907411567752,-0.5744270310263313,-5.712230541626451,0.18072303853655775,621.378906,-65.08222952371796,-0.1047383953579492,0.008018100850394942,-0.1047383953579492,556.2966764762821,556.2966764762821,556.2966764762821,522.9608707375008,529.3202996800829,516.2254073018463,557.1500141902549,557.6975161566264,559.801850328122,553.1011579939012,524.519727820551,-5.992450997539353,-4.84927879977174,-7.203219229756484,0.18072303853655775,0.15339615533532208,0.2518152165167704,0.6300907411567752,-0.5744270310263313,-5.712230541626451,-65.08222952371796,-0.1047383953579492
-0.5,53.5,425.0632809392042,2.752276382931851,429.4355120370952,420.8499007634604,401.8375550872168,2.449192196810714,405.84421209775866,398.2405858785169,1.0,425.2469607994166,2.762836758681068,429.6454661932246,421.0095384582832,426.085508058252,2.8233916581298244,430.6122204103631,421.8063196243279,427.2410498370027,2.69900875114892,431.68910724474,423.1019565982705,424.6478867123413,2.7755037286665853,429.2142437058336,420.5375226385528,401.9336634788813,2.592189031642482,406.2989406696197,398.0816445300473,-5.4640630921280025,-4.521460616165154,-6.310282789287481,0.04321235647702982,0.2404882201984393,0.5123399257133155,-0.09772526715200842,-5.441452719514279,0.11330072204073853,409.608541,15.454739939204217,0.037730511921147215,0.006474980329635912,0.037730511921147215,425.0632809392042,425.0632809392042,425.0632809392042,401.8375550872168,405.84421209775866,398.2405858785169,425.2469607994166,426.085508058252,427.2410498370027,424.6478867123413,401.9336634788813,-5.4640630921280025,-4.521460616165154,-6.310282789287481,0.11330072204073853,0.04321235647702982,0.2404882201984393,0.5123399257133155,-0.09772526715200842,-5.441452719514279,15.454739939204217,0.037730511921147215
-0.5,54.5,438.2681949279298,2.7106164676482787,442.2523217084733,433.9855931295609,406.4916660077931,2.307765732652671,410.0248893014016,402.8679817006376,1.0,438.5604322569371,2.729470206056071,442.5838693983555,434.26843536046175,439.7155525710388,2.8232803183193504,443.5104800550699,435.3511442908633,440.78948385631423,2.654971634757416,444.2977831402808,436.4589137316722,437.3877839052778,2.7416316427230005,441.1808640760659,433.2200462642745,407.38757042413016,2.5076165040314096,410.8435564227591,403.588996073988,-7.250475687692126,-6.444297339708317,-8.077294596545741,0.06668002204798835,0.33024473595374837,0.5752844850626294,-0.20088407802368685,-7.046056469801044,0.13994264998123665,466.190815,-27.922620072070174,-0.05989525999578129,0.006184834991491958,-0.05989525999578129,438.2681949279298,438.2681949279298,438.2681949279298,406.4916660077931,410.0248893014016,402.8679817006376,438.5604322569371,439.7155525710388,440.78948385631423,437.3877839052778,407.38757042413016,-7.250475687692126,-6.444297339708317,-8.077294596545741,0.13994264998123665,0.06668002204798835,0.33024473595374837,0.5752844850626294,-0.20088407802368685,-7.046056469801044,-27.922620072070174,-0.05989525999578129
0.5,41.5,155.61626450767125,3.0998674188657143,161.3382770473572,151.506440825891,146.39529051860237,3.638547489375751,153.22136444643502,142.0656540329991,1.0,153.24145009638391,3.1654056742231385,158.95732077742102,149.36781289546002,154.09909717023953,3.1048106204528403,159.61151623765588,150.001248814695,152.66499433419372,3.0739532814539703,158.49640204878426,148.73683625935868,147.94049981131565,3.6013011802588064,154.3915973775532,143.18326301766547,156.30758890291693,3.1428763851419217,161.91646657324944,152.15211855205672,-5.925456454209081,-1.538977991030089,-8.707708360397092,-1.5260708247949644,-0.9749413676209436,-1.8965049590507548,-4.932495148010198,0.44424944746801015,0.6239756460693456,152.542714,3.073550507671257,0.020148786048681797,0.019919944927818928,0.020148786048681797,155.61626450767125,155.61626450767125,155.61626450767125,146.39529051860237,153.22136444643502,142.0656540329991,153.24145009638391,154.09909717023953,152.66499433419372,147.94049981131565,156.30758890291693,-5.925456454209081,-1.538977991030089,-8.707708360397092,0.6239756460693456,-1.5260708247949644,-0.9749413676209436,-1.8965049590507548,-4.932495148010198,0.44424944746801015,3.073550507671257,0.020148786048681797
0.5,42.5,455.518007745931,6.773596593903751,467.3222624523586,444.7122145239581,391.6057793971818,7.1605611120629264,404.0589537201029,381.48588278844,1.0,448.8244467780762,7.177454452573793,460.38417888728105,437.4764253581129,451.7384137655596,6.516998142129188,461.5510850536194,440.657914820644,447.6125558001872,6.487499358530018,458.6390539807278,437.2180272759646,433.5511106796551,7.588274592029045,446.908309562656,421.9060494011696,417.9359187785461,5.908170707760842,426.7249132936085,408.04087424664914,-14.030669976146545,-11.296821014928968,-16.252293805864873,-1.4694393753996653,-0.8297353597663983,-1.7354861523176415,-4.822399266930439,-8.250406861707784,0.5885921017887079,424.302344,31.21566374593101,0.07356938793138275,0.014870096195366618,0.07356938793138275,455.518007745931,455.518007745931,455.518007745931,391.6057793971818,404.0589537201029,381.48588278844,448.8244467780762,451.7384137655596,447.6125558001872,433.5511106796551,417.9359187785461,-14.030669976146545,-11.296821014928968,-16.252293805864873,0.5885921017887079,-1.4694393753996653,-0.8297353597663983,-1.7354861523176415,-4.822399266930439,-8.250406861707784,31.21566374593101,0.07356938793138275
0.5,43.5,195.43480348949055,2.606452993361456,199.71973928334617,190.99047988406835,174.31612159931836,3.1884716709010776,179.48200063720768,169.0236975580859,1.0,192.0951970330105,2.613535840417553,196.5185489613504,187.9287968379189,193.79355311345105,2.621885104016026,198.3127205395693,189.30591005212185,191.91166862071836,2.529011058098562,195.7790262733547,187.34718291983853,186.3592980305643,3.3926947261510176,191.19653797663503,180.6523624645548,186.229955300566,2.566959910790576,190.6344245830457,181.83817230775287,-10.805998477803282,-8.162723612911007,-13.514023838044228,-1.7088084603414262,-0.8397943184811254,-1.802716202982569,-4.64375090663638,-4.709932941611163,0.5872465148337609,225.815499,-30.38069551050944,-0.13453768959636134,0.013336687973806147,-0.13453768959636134,195.43480348949055,195.43480348949055,195.43480348949055,174.31612159931836,179.48200063720768,169.0236975580859,192.0951970330105,193.79355311345105,191.91166862071836,186.3592980305643,186.229955300566,-10.805998477803282,-8.162723612911007,-13.514023838044228,0.5872465148337609,-1.7088084603414262,-0.8397943184811254,-1.802716202982569,-4.64375090663638,-4.709932941611163,-30.38069551050944,-0.13453768959636134
0.5,44.5,153.9425077713788,1.9328083746439717,156.93312957342135,150.57158875415593,139.67730662976436,2.309401312312068,143.20583225825072,135.54367855504873,1.0,152.09383269826606,1.9095861249001351,155.1426222342989,148.73960962736334,152.88953944704588,1.8912635856860147,155.6818888579533,149.69813954860587,151.84925937821563,1.870687988824251,154.67627827275325,148.74199077682718,147.28934576757072,2.4143372257581017,150.91287103760888,143.03933831606068,147.7557395405611,1.862876895480252,150.47272254541124,144.6434954247039,-9.266577080061483,-6.974470968780897,-11.951753601191378,-1.2008866815774106,-0.6840010206256406,-1.3597598372711184,-4.321848526521832,-4.018882321967706,0.546768680633701,105.700387,48.24212077137881,0.45640439113414794,0.012555390987357437,0.45640439113414794,153.9425077713788,,,,,,,,,,,,,,,,,,,,,
0.5,45.5,268.9521034988823,3.8945230354256073,275.1861196680909,262.7701392029349,249.9634938932133,4.177570789750301,256.5291762679976,243.23072956751776,1.0,267.21943196909035,3.894909301444396,273.2857741604938,260.9291217838734,267.8815991764199,3.759078151954738,273.8777301974526,261.7747198479251,267.39181632371367,3.728198372796261,273.4558993050823,261.5305113410115,259.2707887048439,4.308475202102552,265.95478622319683,252.47892870239355,260.41568670280503,3.663094347187749,266.184085432195,254.49543738784425,-7.060219778406725,-4.619010994623549,-9.56355187289749,-0.6442305180926604,-0.39802786761504044,-0.5801357025546088,-3.599642712621008,-3.1739542784846635,0.4797002615704939,99.549296,169.4028074988823,1.7016976945661406,0.014480359085355849,1.7016976945661406,268.9521034988823,,,,,,,,,,,,,,,,,,,,,
0.5,46.5,282.74768065200124,2.4628367557569675,286.73838302612853,278.7527595531012,276.5459680775642,3.109409145232521,281.8591332945853,271.67698670892173,1.0,281.2880839526388,2.4476122770814013,285.0823936670931,277.43709585739686,282.3401068478614,2.4326323280880664,286.2560501595886,278.42881902707785,281.9794533623565,2.3992779698802926,285.8876943480936,278.0702400434887,274.8976273406957,3.118095045977584,280.38463014084385,269.9822933496271,285.8720242951274,2.4523536575414826,289.8237849327356,281.9678800070251,-2.1933734558445144,-0.3142545167362551,-3.91539690707668,-0.5162188054015903,-0.14414753224499371,-0.27170065122135184,-2.776345784058683,1.1049935532350241,0.3976374384607425,330.834261,-48.08658034799879,-0.1453494574674622,0.008710369436374495,-0.1453494574674622,282.74768065200124,282.74768065200124,282.74768065200124,276.5459680775642,281.8591332945853,271.67698670892173,281.2880839526388,282.3401068478614,281.9794533623565,274.8976273406957,285.8720242951274,-2.1933734558445144,-0.3142545167362551,-3.91539690707668,0.3976374384607425,-0.5162188054015903,-0.14414753224499371,-0.27170065122135184,-2.776345784058683,1.1049935532350241,-48.08658034799879,-0.1453494574674622
0.5,47.5,171.3312803838096,1.5974283541127603,173.73651871835966,168.91531907319768,163.6233897112742,1.7473109426283036,166.19269928366504,160.91748000324907,1.0,170.62714180888048,1.573744077149003,173.0417486140873,168.35689373372588,171.15230360787757,1.5880662432869004,173.5623919440589,168.78066063210875,171.03319077270638,1.5885616011534285,173.36682315682208,168.59644632342773,167.2357477650589,1.7758441015983122,169.85648317492945,164.47728169785395,168.26341415991504,1.578871493802691,170.65656163516132,165.9026998435418,-4.498822780795477,-2.999207785427924,-6.078166437110576,-0.4109807463947824,-0.10446240495669658,-0.1739843480043187,-2.3904173304349587,-1.7906048545379698,0.3450989948896255,174.121289,-2.7900086161903914,-0.016023362979988,0.009323623511913669,-0.016023362979988,171.3312803838096,171.3312803838096,171.3312803838096,163.6233897112742,166.19269928366504,160.91748000324907,170.62714180888048,171.15230360787757,171.03319077270638,167.2357477650589,168.26341415991504,-4.498822780795477,-2.999207785427924,-6.078166437110576,0.3450989948896255,-0.4109807463947824,-0.10446240495669658,-0.1739843480043187,-2.3904173304349587,-1.7906048545379698,-2.7900086161903914,-0.016023362979988
0.5,48.5,267.2111885304685,1.6322950252481658,269.5284372708154,264.1808430808448,245.40934443996076,1.847321492276936,248.1422804267609,242.03167287929497,1.0,266.44593696323045,1.6082597002385484,268.7019283457604,263.5209507496842,266.96707918544985,1.624357335250007,269.25607227339225,263.9656850178355,267.10578560296483,1.6152399632468135,269.4476736771094,264.1526344715121,261.6569080183885,1.91554067528278,264.66735306596,257.9468136014496,250.97826488520528,1.5751202047762989,253.29851723107532,247.8990258716486,-8.15903114327184,-7.136268585375238,-9.423076851552747,-0.28638455277512087,-0.09135446249880251,-0.03944555169390714,-2.0786107582642277,-6.074941597519333,0.31010984694423077,288.013251,-20.802062469531506,-0.07222606042362789,0.006108632779282162,-0.07222606042362789,267.2111885304685,267.2111885304685,267.2111885304685,245.40934443996076,248.1422804267609,242.03167287929497,266.44593696323045,266.96707918544985,267.10578560296483,261.6569080183885,250.97826488520528,-8.15903114327184,-7.136268585375238,-9.423076851552747,0.31010984694423077,-0.28638455277512087,-0.09135446249880251,-0.03944555169390714,-2.0786107582642277,-6.074941597519333,-20.802062469531506,-0.07222606042362789
0.5,49.5,198.61962171048057,1.3523524252062085,200.6320539051833,196.43655764092307,188.43138611296533,1.3352217688507857,190.4617925066764,186.15811241446664,1.0,198.0508674612364,1.3326566346968511,200.0441099321055,195.84713423509425,198.6781257431225,1.359825086074367,200.6987178085861,196.48883894666815,198.8296417000834,1.3554845230831951,200.8737198589912,196.5814210537565,195.10621331843225,1.368394202188936,197.21248665732656,192.7356066805551,192.28536419361964,1.3316550472419426,194.16931856759564,190.13136482628764,-5.129521197239115,-4.10726248169755,-6.27405751189001,-0.2863535054322146,0.029455313698670445,0.10573979941869925,-1.7689130418190333,-3.189139855524501,0.2817559357726853,238.50225,-39.88262828951943,-0.1672211825654451,0.006808755416811111,-0.1672211825654451,198.61962171048057,198.61962171048057,198.61962171048057,188.43138611296533,190.4617925066764,186.15811241446664,198.0508674612364,198.6781257431225,198.8296417000834,195.10621331843225,192.28536419361964,-5.129521197239115,-4.10726248169755,-6.27405751189001,0.2817559357726853,-0.2863535054322146,0.029455313698670445,0.10573979941869925,-1.7689130418190333,-3.189139855524501,-39.88262828951943,-0.1672211825654451
0.5,51.5,268.9681803343227,2.030630639799401,272.5671531379044,265.68500899346657,251.65837919225072,1.9105878552858628,254.66510546816795,248.44568485087825,1.0,269.76502847488365,2.0929793030639843,273.4964381544042,266.5518573482778,270.0976482109219,2.004431671488111,273.59186875923905,267.0126415503353,271.20698865302654,1.955583047064546,274.4510788137831,268.0863555323927,266.9850459071965,1.932703516825504,270.0145791097387,264.05922991019247,252.8018053042805,1.9405077991485928,255.85478734912292,249.81777599852865,-6.435631575659325,-5.317757233727904,-7.63008302987192,0.29626111890650836,0.41992620658520136,0.8323692103359709,-0.7373119097810119,-6.010515820104705,0.22733573017603748,262.233602,6.734578334322691,0.025681599470698993,0.007549705832397583,0.025681599470698993,268.9681803343227,268.9681803343227,268.9681803343227,251.65837919225072,254.66510546816795,248.44568485087825,269.76502847488365,270.0976482109219,271.20698865302654,266.9850459071965,252.8018053042805,-6.435631575659325,-5.317757233727904,-7.63008302987192,0.22733573017603748,0.29626111890650836,0.41992620658520136,0.8323692103359709,-0.7373119097810119,-6.010515820104705,6.734578334322691,0.025681599470698993
0.5,52.5,274.1947896434307,2.8022798982397488,278.599922542682,269.95714309292833,257.96421564016526,2.7691545778675555,262.25703302271245,253.84283601829236,1.0,274.81047597985327,2.8296738938075885,279.28620041005894,270.48884445798,275.21336992590403,2.8936552532407145,279.75775638818385,270.663204635913,276.42512559347006,2.895748038999838,280.9058248849132,272.0810340402998,273.7341501148961,2.8963647441283737,278.34415284993463,269.33809539864194,257.642666031394,2.7308718613544585,261.7464945664826,253.4059575059728,-5.919359016402915,-4.3537503525294445,-7.4224436035434795,0.2245434120842475,0.3714805389985481,0.8134129583351151,-0.1679971851885236,-6.036629519314148,0.1637586025987544,297.80484,-23.61005035656933,-0.07928027750176703,0.010220033363449024,-0.07928027750176703,274.1947896434307,274.1947896434307,274.1947896434307,257.96421564016526,262.25703302271245,253.84283601829236,274.81047597985327,275.21336992590403,276.42512559347006,273.7341501148961,257.642666031394,-5.919359016402915,-4.3537503525294445,-7.4224436035434795,0.1637586025987544,0.2245434120842475,0.3714805389985481,0.8134129583351151,-0.1679971851885236,-6.036629519314148,-23.61005035656933,-0.07928027750176703
1.5,41.5,233.447337872184,5.166135320717278,242.01803697667907,226.38949822251493,214.683613051677,5.54180847705811,224.2327258012069,207.6699048990738,1.0,231.3024492364796,5.238366361008745,239.94016581062144,223.99202338476195,232.088414834054,5.131619677144108,240.0049894568244,225.27996590541125,231.23341469198985,5.111179045467335,239.0315681939702,224.02817005693987,223.30350692057084,5.653689979149308,232.9499945102853,216.1417123876695,226.03098959017555,5.000563733562137,233.7051730940937,219.40553128882428,-8.037669219762279,-3.9471908975129284,-11.042076216445757,-0.9187890747671598,-0.5821111735589946,-0.9483608596154994,-4.345233080861713,-3.176882782046976,0.5621263504930477,3133.377867,-2899.930529127816,-0.9254965893737884,0.022129767543315557,-0.9254965893737884,233.447337872184,,,,,,,,,,,,,,,,,,,,,
1.5,42.5,200.2230951588704,2.713787753542656,204.40626554148173,196.2212076606797,180.91278252352265,3.394764508517057,186.6016198105833,176.3840086227451,1.0,198.0464726003928,2.877336362842283,202.30063018782087,193.91801522213908,198.70791647882305,2.7279869037780773,202.9909644344636,194.69090082934989,197.49458606471856,2.6591265806556725,201.709400681328,193.94347923086747,190.8804545587131,3.466911744387721,196.3852249918613,186.08652169988568,191.57104004636676,2.639387417687198,195.62366963471305,187.67366087668583,-9.6443982249029,-6.803148926191015,-11.906262120865604,-1.0870986470119801,-0.756745209060472,-1.3627344497830536,-4.66611536133942,-4.321207354046002,0.5810912119034084,240.317335,-40.09423984112962,-0.16683873363163593,0.013553819809794445,-0.16683873363163593,200.2230951588704,200.2230951588704,200.2230951588704,180.91278252352265,186.6016198105833,176.3840086227451,198.0464726003928,198.70791647882305,197.49458606471856,190.8804545587131,191.57104004636676,-9.6443982249029,-6.803148926191015,-11.906262120865604,0.5810912119034084,-1.0870986470119801,-0.756745209060472,-1.3627344497830536,-4.66611536133942,-4.321207354046002,-40.09423984112962,-0.16683873363163593
1.5,43.5,134.2527458408723,2.0088672703881585,137.28378320901027,130.98631171063204,124.26962083906017,2.4113544753572933,128.31766075803395,120.19799096108278,1.0,132.48852546262523,2.028009770733363,135.4071857419051,129.2739947868336,133.11850628338266,2.051104349186344,136.07486465038096,129.7649755924522,132.16513949330223,2.001430772434383,135.24931139103467,128.7021157463503,128.67007620827673,2.480426270540992,132.81806057750777,124.40796170373176,131.21769135793738,2.034671465101781,134.14408191569967,127.88832185812753,-7.436067649331347,-4.420829567145777,-10.46887703618994,-1.3141037579508261,-0.8448538988052032,-1.5549822348099163,-4.1583280830714875,-2.260701979632005,0.5226228345121751,133.003026,1.2497198408723023,0.00939617600032876,0.014963323526873988,0.00939617600032876,134.2527458408723,134.2527458408723,134.2527458408723,124.26962083906017,128.31766075803395,120.19799096108278,132.48852546262523,133.11850628338266,132.16513949330223,128.67007620827673,131.21769135793738,-7.436067649331347,-4.420829567145777,-10.46887703618994,0.5226228345121751,-1.3141037579508261,-0.8448538988052032,-1.5549822348099163,-4.1583280830714875,-2.260701979632005,1.2497198408723023,0.00939617600032876
1.5,44.5,422.2573221851628,5.691559582420944,431.1973069765602,413.6379856580922,385.6125745620635,6.467468934217859,395.77801558814633,375.06356246797486,1.0,417.94483503978046,5.716109484977616,426.9201475658428,408.9270301597352,420.2386123186792,5.755828541705415,429.3967605964325,412.00964011693935,417.952741775531,5.6598869761917205,427.3403517951917,410.0654091309311,408.2269818639194,6.800127814150592,418.8175010472019,397.6921113689826,403.24816467155824,5.559622779486731,412.2279744149042,395.38202449871017,-8.678297734060447,-6.2708934116257025,-11.176540284242403,-1.021293632770045,-0.4780757515433681,-1.0194211404921967,-3.322699118309437,-4.501794643899372,0.4337661149485001,456.862416,-34.605093814837176,-0.07574510969367455,0.013478889017169381,-0.07574510969367455,422.2573221851628,422.2573221851628,422.2573221851628,385.6125745620635,395.77801558814633,375.06356246797486,417.94483503978046,420.2386123186792,417.952741775531,408.2269818639194,403.24816467155824,-8.678297734060447,-6.2708934116257025,-11.176540284242403,0.4337661149485001,-1.021293632770045,-0.4780757515433681,-1.0194211404921967,-3.322699118309437,-4.501794643899372,-34.605093814837176,-0.07574510969367455
1.5,45.5,138.20169754374146,1.6933040651815452,140.98145083266482,135.5923874907843,123.53026175994697,1.7797358156748764,126.42761750110677,120.49056663768692,1.0,136.9128491002166,1.6955858773316708,139.61935712548555,134.2901186602014,138.48981823946528,1.704457878485119,141.3615507414575,135.8151058844294,137.90957379149123,1.6066655429901635,140.67055837600526,135.31371175673354,135.03062762765384,1.948550584642796,138.3726391724651,131.73760464264925,128.42554738026672,1.6390827373444652,131.07724256673652,125.79024414635906,-10.615959170219973,-8.519490174068336,-12.815422111909214,-0.9325851031004475,0.20847840572481222,-0.21137493782069885,-2.2945231299231756,-7.073827845262569,0.38122595674037824,129.407632,8.794065543741453,0.0679563129919683,0.012252411477403212,0.0679563129919683,138.20169754374146,138.20169754374146,138.20169754374146,123.53026175994697,126.42761750110677,120.49056663768692,136.9128491002166,138.48981823946528,137.90957379149123,135.03062762765384,128.42554738026672,-10.615959170219973,-8.519490174068336,-12.815422111909214,0.38122595674037824,-0.9325851031004475,0.20847840572481222,-0.21137493782069885,-2.2945231299231756,-7.073827845262569,8.794065543741453,0.0679563129919683
1.5,46.5,258.0988926098551,2.153535795912453,261.04503232381745,254.93134240265528,239.14391021109657,2.377219108711876,242.4609588926261,235.10359143537997,1.0,256.162655756509,2.114138000479124,258.8799908823389,252.9638488237176,258.7420088569046,2.1839903400420178,261.82774441664685,255.61912071302112,257.91994131888924,2.089589052234533,261.0057614101202,254.94897248854912,252.77364230625383,2.5512731439592264,256.3730502025959,248.52860309964132,247.42682175480888,2.143427795953788,250.423635436456,244.31083089812867,-7.3440773833195365,-6.058892217281793,-8.909492381757357,-0.7501918484683013,0.24917435349930692,-0.06933438929409677,-2.0632596481733,-4.134876654111895,0.3546874428654795,232.133349,25.965543609855104,0.11185615389478185,0.008343839735754928,0.11185615389478185,258.0988926098551,258.0988926098551,258.0988926098551,239.14391021109657,242.4609588926261,235.10359143537997,256.162655756509,258.7420088569046,257.91994131888924,252.77364230625383,247.42682175480888,-7.3440773833195365,-6.058892217281793,-8.909492381757357,0.3546874428654795,-0.7501918484683013,0.24917435349930692,-0.06933438929409677,-2.0632596481733,-4.134876654111895,25.965543609855104,0.11185615389478185
