RMSE,C,epsilon
0.19521468808537099,0.1730765534195726,8.058124135501832e-05
0.1957620944970841,0.04005000757873611,0.00143205536460682
0.1959165574587044,4.5673012701687465,5.380638730360886e-05
0.1959312758425461,0.952750047242729,0.013426685209788415
0.19643043093582246,0.09077326525210223,0.0001579674060606998
0.1964823198862738,0.004483855948021191,0.1540557332401544
0.1975867856201261,0.020764301072557747,0.006511938023921463
0.1978204976741214,0.0010495932305582276,4.110554588596977e-05
0.19783090949773668,0.004281851798652416,1.1635231938608705e-05
0.19788636265803244,1.056875971184805,0.0001002864716117077
0.19820720273451578,0.07126115430111746,0.0400876685236356
0.19860771377465777,0.0017030650292528444,0.06003588522744752
0.1990180195467915,0.0046953900106800625,0.007083566090204179
0.19903219581084483,1.2708787092020595,0.02768390532288718
0.19908604985641795,0.07376797602527731,5.380638730360886e-05
0.1992271003887071,0.002245697995539774,0.013886266109989661
0.19927614511006722,6.75818116816111,0.25522782257861726
0.19932752307189736,0.006335804992658254,1.087781558144881e-05
0.19935501247361886,2.3408272761782944,9.69673830578626e-05
0.1994558838879231,3.754694224073337,0.07991948384348223
0.19953221832713378,0.11562801312073753,0.00019659654675318434
0.19957879017354188,0.011805165285688056,0.14647140598128372
0.19972624108797704,0.16913295170296488,3.473897792811324e-05
0.1997630985301076,0.02934049709215787,0.17331503281429927
0.19988965428177236,2.1346630333242453,0.00036642441525897826
0.20014076103442888,2.0151357338155584,0.1369365862774918
0.2002430523455093,4.951020159556351,0.004891797907229407
0.2004153698283762,0.010765446128423159,2.205423011420965e-05
0.20046484737501813,0.23354381399064794,5.2025607091152805e-05
0.20055101221136473,1.754867149648152,0.04664293211505643
0.20085148461878113,0.003065395295056527,0.038114110054023674
0.20100045995239096,0.435149650092505,0.0008643898498450111
0.2011362498061723,0.008850074914473439,0.007836136279319419
0.2013718876091056,0.44019351852088745,0.012343181504829426
0.201536381525947,0.0036438589837635444,0.012137207504533542
0.20166118147596648,0.27128978003724674,0.0015841993783481491
0.20166298895345544,3.669142378402494,0.11769132493448699
0.2017208479867198,0.00023193450592744275,6.696413013890464e-05
0.20203826155235297,0.05791122647641758,1.5751616695851353e-05
0.20219163985631178,0.011942000281335324,0.04989065400051407
0.20245588452411156,9.224970052592175,0.0010228054696858621
0.20295206253425255,2.2353696459097967,0.001971597400492301
0.20316362195407206,1.8376562003881725,0.0029526934244355186
0.20361861213631918,0.007109709432312438,0.01643118430110844
0.20374653981684626,0.38778284145894576,0.00012908251746897884
0.2038045445662246,3.6271002523306484,0.22308034564730483
0.204265005506124,0.774263682681127,3.5928055537278815e-05
0.20453540401903844,0.000823978568452852,4.624436159718086e-05
0.20464494185041465,3.798215306190736,2.6989321188632045e-05
0.20474685356433803,0.016489869444710648,0.0012729209674003448
0.20487897397278704,0.40607720257003654,0.003053760924031851
0.2048967660474088,0.0004321511127789762,0.010788483671824651
0.20498207707661628,0.0055814462494549666,0.004974813970291248
0.20524558478009913,0.23354381399064794,0.04360662652903579
0.20530330907710975,0.0004738879609717651,1.4001248595655753e-05
0.2054690749695335,0.0005831305113526219,0.020449244392997036
0.205573061613277,0.003065395295056527,0.0011314700739187558
0.20571490939424328,0.03652267364308175,4.110554588596977e-05
0.20588406969351003,0.22560740664968615,0.08693494066139765
0.20597152728658955,7.496781874966877,0.08991062957223767
0.20606386190470277,0.18546769230846993,0.01848533116184047
0.2062852696448397,3.4636941773717345,0.0009562241074044551
0.20642229488323363,0.00390473523688556,0.00010547933103191321
0.20655723939571785,0.007531420165974375,0.0012516793917487711
0.2070189738347102,0.0818300681586739,0.17625626872930192
0.20707301616328352,3.384772855945983,0.001971597400492301
0.20751260610641098,0.7653919388230148,0.011735513578558013
0.20772727533724825,0.6513490946272803,0.006511938023921463
0.20775630017309651,0.5054796821191241,0.00012692848267001342
0.2080680295009897,0.0015352750287804227,0.003674741171870616
0.20860706457754113,4.782772017727486,0.0008499655431848472
0.20861669603877803,0.05594325706169378,0.00032027105972902187
0.20877318897802083,5.555776222398878,5.952287001204042e-05
0.20878889100362277,0.00404209583979631,0.0001807316416436249
0.20881858630022299,0.003859993617679767,0.0007305101846439701
0.2089941258133341,9.224970052592175,0.20507825672991722
0.20909480802445532,0.4827070965603183,0.00012067965874899389
0.20910152442071167,0.008549327066268384,0.0450992341504868
0.20925020448190726,1.0327947319189525,0.0001661469991749516
0.2094796124916658,4.5673012701687465,0.031144812715178747
0.20965258958007604,3.4636941773717345,0.0020736872234710132
0.2096711630062887,0.1730765534195726,0.06985314492610446
0.20977033788883448,0.010765446128423159,0.008668660813793009
0.21024405757976422,0.7142559285543126,3.3589254120300886e-05
0.21060514396395832,2.5084150592775414,0.009917876977270607
0.2106989695454627,0.4771760948938746,6.474788028695254e-05
0.2108550355138315,0.02555097090352507,0.0005869726649573605
0.21124864355241088,0.0018040819287193828,0.0218731141101148
0.21126015321754266,0.09839952296278226,1.034228917489343e-05
0.21143743177586014,4.5673012701687465,0.00012692848267001342
0.21155273231437546,0.0010023075482838654,0.0001227276481285598
0.2115715744857655,9.440064789417603,5.564812169502384e-05
0.21246916685808487,0.09505565920101192,0.0001633744593687574
0.2128903377217469,0.016874356777273756,0.0001579674060606998
0.2131467319826089,0.04291732378422158,0.0001633744593687574
0.21339294588920218,0.029680586086656024,0.002537717718060883
0.2134061055717816,0.008164167604921472,4.863890659305117e-05
0.2134075396329253,3.384772855945983,4.323400167612964e-05
0.21366189764392624,0.028343433061513094,0.002537717718060883
0.21369432834066684,0.07636298261282241,1.1250151433450512e-05
0.21372598178713137,0.0028937530190509503,0.00023657432345675569
0.2137614651180683,0.0007342870447166766,0.03941871478224263
0.21377213583694946,0.0008829699955494092,0.0034938297636877952
0.21379158920786584,0.004641588833612782,7.533566046719631e-05
0.21390059015811919,0.006789406812696112,0.000988954623478124
0.2139956937233281,1.6188596901781993,0.00039193834714188483
0.21402640301980264,0.8890965989529158,0.0004960603250209942
0.2141538585581264,0.27443433032283654,0.003378197712909914
0.21422231387087706,0.0026694784940343207,4.180312592794538e-05
0.21433406795214957,0.008354528058382871,0.0015577634158617406
0.21541212552355354,0.002024446509976804,0.0001777157239732241
0.21544003195262523,0.000903557834613893,0.0013164916741639473
0.2155561889074864,0.0027954159990678565,0.058048933086485746
0.21557706027937007,0.435149650092505,0.031144812715178747
0.21561119594770353,1.6952323415541215,0.0006945463929060731
0.21565120745802674,1.6952323415541215,3.1935619489043015e-05
0.21566934105612537,3.2322839781813806,0.00033123359140671104
0.21581817647048435,0.001124737178364752,0.0002944258958344697
0.21582094578139407,0.28083319988231725,5.952287001204042e-05
0.2162633231567221,0.3703126675869927,0.0008939769786939836
0.21637150934604432,0.0034398264890229246,6.156027341841157e-05
0.21649801321490098,0.014865248449978571,0.00018379874082566282
0.21650779852457097,0.040983836717572615,0.0570802548768967
0.21651770918274119,0.00937501501514529,0.00013807046265175272
0.21662450285389184,0.12975171686575868,0.0400876685236356
0.21676893263165925,0.09182542835656282,0.006403271557018979
0.21726802019641284,0.0031368698245668766,0.0011900578867872621
0.21735465177675212,0.11169868184678226,0.00012692848267001342
0.21777157238662287,0.2033800305846982,0.0013615537590543137
0.21781216445741608,0.016681005372000592,0.033878752903447606
0.2178346513163559,1.346260579298911,9.69673830578626e-05
0.21793878624635318,0.0010256779307444219,0.0007183199640813767
0.21797230996481193,0.3703126675869927,0.019442506387139482
0.21821849412239488,0.02584713507469564,0.07471698125150816
0.21826546338966885,0.04652299523960189,0.00020332583373068908
0.21845888151318205,0.0006321218475812448,0.008241893441198933
0.2184742607034154,0.0010023075482838654,0.009917876977270607
0.21865512963224226,0.22046687352394098,0.009589634180164753
0.2188806814993404,0.6665363268124913,1.1832687182401026e-05
0.2189466221667599,0.004483855948021191,0.20165606052419507
0.21920537148375713,0.02412028207618007,8.475375885949696e-05
0.21945365418033766,0.5737976414214134,4.110554588596977e-05
0.2195398532055298,0.001783410220710008,0.0021088786505452576
0.2196241082422082,0.0005967271195973311,0.00373710322170287
0.21965197588212218,0.05724766239702178,9.375814330666476e-05
0.219711669699283,0.30795587129142266,0.0055967410519021715
0.21993561858313487,0.02005867779508234,0.015622259658257545
0.21999731153740187,0.18546769230846993,0.019772454673418784
0.22007605284097603,0.002927294835042816,9.861296419991615e-05
0.22018738896848022,0.004232789065573553,0.07103858496149175
0.22034904211286657,0.060643293954080614,0.32303140926630547
0.22051254729134856,0.052205675278469754,0.00018379874082566282
0.22075332071824633,0.0027004207188377725,0.0008081208373586221
0.220767178794337,2.9476062551248585,0.026320997280736873
0.22107884383888954,0.05791122647641758,0.33408842472054806
0.2210921798460584,0.26207066964838527,0.013426685209788415
0.22115380984699917,0.006868103588995308,0.2920079813808964
0.22145411132745974,0.0005898896425508494,1.331195226666604e-05
0.22146604308458312,0.28738126918510665,4.547266945722701e-05
0.22147406710061063,0.001061759183483,0.0002446720064544544
0.22162921647340655,0.002578762887593801,2.061857032494131e-05
0.2219124824216606,0.0018040819287193828,0.00019993288068040626
0.22197161742824853,0.005329994080844093,0.0016384248081562983
0.22202988556083159,1.5107033044866556,0.07991948384348223
0.22207473941651443,0.052205675278469754,0.23463150360251245
0.2221383189629854,0.0008932045998580969,0.0978031247298758
0.2222276225375559,2.8804441533962977,5.8529595819266586e-05
0.22223303120525725,0.03330600343624589,0.04360662652903579
0.22234909909969156,0.001589282865622978,0.00014041358198166947
0.2223770286041192,0.001722805447131394,0.21935774372636732
0.22251975109491404,0.12534242654613995,7.79143185733333e-05
0.22252467775380227,0.10544427935261684,1.087781558144881e-05
0.2227705806044203,0.00263889081445751,0.22686612183702562
0.22302940822666778,0.001368157627967472,0.2509687670358662
0.22305845724787488,0.23898925662310502,0.016156992695097135
0.22349699705204368,0.00027254325312810277,3.5928055537278815e-05
0.22367424470203368,3.585539857459817,0.0007555147574792749
0.22384856850823037,0.0005764488282925873,0.0854842338491786
0.2239420954038119,0.002001249798969037,3.473897792811324e-05
0.22400951869819688,6.162966255132942,1.9276367392695334e-05
0.22413501655868226,0.0005137013543351339,1.7720807314999512e-05
0.22458488448334463,0.11696827039703847,0.00021385409795308158
0.22465021749448066,0.056591701632462424,8.19487421268805e-05
0.2250765844833415,0.011536181017364784,0.31234033762127267
0.22517247948370106,3.7116718194757667,1.8021537575216257e-05
0.22518110753544315,1.0327947319189525,0.0914364543581447
0.22518756472946233,0.12108297502320395,0.004134139466227978
0.2252214841685018,1.0940547072057436,0.06105472184509472
0.22537184170783414,0.10790287915161836,0.07347015882469841
0.22541350520766507,4.463233926710397,0.0008218350200922558
0.2259747559642889,0.0010495932305582276,3.247758165749308e-05
0.22603522095574333,4.1173199311616795,0.006403271557018979
0.2263704497167141,0.19646866461804466,0.0006493336458315721
0.2264641930881599,0.0016451905877536625,0.08405773537297496
0.22662887124165798,0.04871780218794631,6.366741493787178e-05
0.22685785802961153,0.0029612254379880344,0.010086187916561025
0.22703244020193675,0.06650018030431118,0.00143205536460682
0.22719543821962337,2.3408272761782944,0.05159835707978703
0.22733618254809684,0.005454271305329836,0.0003985897213727379
0.2273407355187383,0.023033628731421313,0.003435527283691209
0.22742739937982098,0.03913745601980384,6.474788028695254e-05
0.22749432962027152,4.1173199311616795,0.023005709612085545
0.22760233357723206,0.03780746663599349,0.002412783181321474
0.22766645823219256,0.005268921421350677,0.07727446263781892
0.22786536340455998,0.8994022174092045,0.0005869726649573605
0.22790868697766037,0.11169868184678226,0.037478089615332666
0.22806991870169396,3.0163343472591975,0.24678078350216615
0.22813758676106716,0.018935521797562953,0.14895709318797065
0.228171789238815,0.02124845352498883,0.0004716387487123992
0.22819256306494812,9.772146969725725,0.0023329295289660434
0.2282422407139087,0.00404209583979631,0.007203777468596996
0.22828577134214925,0.0011643031329208768,0.21209786345838388
0.22834531939081132,0.0016451905877536625,0.008524004531753698
0.22842239860196917,4.262158829015325,0.0022557187190524286
0.22848596179827516,0.0007959777002314986,1.034228917489343e-05
0.22871569832137148,3.269749744511768,0.052474004959453695
0.2287730188373643,2.5966559729348724,0.03221086593982768
0.22888309271293705,1.6188596901781993,0.002714417616594907
0.22901063737569713,0.5232614239486661,3.974511366956951e-05
0.2290131002024002,0.33000347911252853,0.021508111553000496
0.22909149973410087,4.361537789208006,0.001906345265686902
0.22945734040749458,0.00048493740673352334,0.08991062957223767
0.22955030263580395,0.000872852662384838,0.0002661496964154605
0.2297016569453243,2.719157943036019,0.000781375209775014
0.23008247067710957,0.03694601205199302,0.013202630490809225
0.23018370208957006,0.001191450698119776,7.79143185733333e-05
0.23034524283338897,0.15072253093107554,0.002293999304428592
0.23037395091688592,0.0014661086840469845,7.923656043752495e-05
0.2305460474972171,6.995920165435375,0.10286739580669138
0.23111538594597314,1.637624074521689,0.029117385095718762
0.2313089285827198,9.885417021919574,0.1416237773904564
0.2317837932330724,3.5444556739704356,0.02379317014818143
0.2318042761541091,0.08277856966198473,1e-05
0.23191528621469973,0.858882855954625,8.914233039879095e-05
0.23196379809864592,0.01236209543736769,0.357350819245114
0.23200401116729275,1.5638467583022477,8.058124135501832e-05
0.2321475831114574,3.4240061379714257,0.007450354973181199
0.23221523302192315,0.049853734638738934,0.02379317014818143
0.2322859064949956,0.00048493740673352334,0.004974813970291248
0.23231348315744677,0.3044272212064303,0.2776321185264935
0.23249281941618344,0.00036776091016010306,0.0032118854539566095
0.2328074354129567,1.4097728716289677,0.00036642441525897826
0.23287364466703325,0.22302232979659387,0.3071282301295015
0.2329806584388492,3.2322839781813806,0.15667012997285734
0.23307307685553286,0.10544427935261684,9.534926217234888e-05
0.23310488488975567,0.004860564232142139,0.00013576644358633121
0.23312295774967237,1.9920457084538712,0.021508111553000496
0.23323631939217848,0.009593608287093146,0.010788483671824651
0.23327136425508527,0.06134621717992506,0.24678078350216615
0.23327675582791296,0.04871780218794631,0.040767974718060006
0.23341435929317517,0.001061759183483,0.14895709318797065
0.2334334947927888,0.003995780301895269,1.9276367392695334e-05
0.2335609371793123,0.001191450698119776,0.0458645889213257
0.23360459927652766,3.195247505759214,0.0001807316416436249
0.23365177912522772,0.7653919388230148,0.01255265097875727
0.23367178989299764,0.24456166834524465,0.007326028889436093
0.23381447714998044,0.0005764488282925873,0.0007683361908132971
0.23383904777444925,3.9774030240580367,0.1258861076032816
0.23385585502754175,0.27128978003724674,0.0045733575211326215
0.23390404304282858,6.528521141127848,1.863839529790943e-05
0.2343611923545003,0.06573820143409585,3.30287411735046e-05
0.23438613376406153,0.005268921421350677,0.0004263433059507287
0.23456513569141718,0.02675638444552045,0.35138760970143773
0.23470876565835058,0.0007175560918936928,0.0021446672923419096
0.23483545542474382,0.06498495354469888,0.023396127097876772
0.2352034404797409,0.17711210643450886,0.050737321372561935
0.23533540106715733,3.7116718194757667,0.009117526311242777
0.23551950093336438,0.0008431909292866259,0.002412783181321474
0.23571500067657442,0.0005898896425508494,7.79143185733333e-05
0.23633266075063314,0.000263281546564802,2.358985411040599e-05
0.23656719982209964,0.018935521797562953,8.765478827841055e-05
0.23658436144061296,3.754694224073337,1.4976147887485774e-05
0.2367816144295818,6.75818116816111,4.624436159718086e-05
0.23680458009695124,0.0006394488428556943,0.01699360595280329
0.23682403940844848,1.9243509752303323,0.0016110839712911913
0.23690389083237587,0.0004525386278170167,0.0010057376388325867
0.23701924592640475,0.01355601785329369,0.0011314700739187558
0.23704579607655107,3.842240846055061,0.0002799309964851947
0.2375175064996065,0.0007093341204987997,0.00010908977435063579
0.2375683385949952,0.0007427982482564918,0.004497040670161712
0.23773945761288387,0.002245697995539774,0.0020050563162602526
0.23787192538626364,0.2776153294436801,0.07224414246015122
0.23795390881826045,0.010642092440647247,0.08405773537297496
0.2379670884483506,0.02052637752709252,0.0010228054696858621
0.23800148545444372,0.0005137013543351339,0.012765675246114232
0.2383843254801171,0.1730765534195726,0.3071282301295015
0.2387538706835836,0.06883952069645496,0.07727446263781892
0.2388301294115097,0.9976977642363202,8.475375885949696e-05
0.23911389132012642,0.010399609139541204,0.00010908977435063579
0.23938689794424378,1.0815187025522892,0.00022492751841805624
0.2394542560806318,0.0005137013543351339,0.001170199069720583
0.23967967044768548,0.44529585099426555,1.863839529790943e-05
0.23994794094395924,0.0016642601764859037,0.000781375209775014
0.24007739610413292,0.0939664831495469,5.564812169502384e-05
0.2400800464197077,0.0009682466119303124,0.10115081981645466
0.24013893437636935,0.0003940901640403448,0.0006070641038746865
0.2403918127574963,0.0014000583824680976,1.1832687182401026e-05
0.2405495291322241,0.001368157627967472,0.0045733575211326215
0.24055838576990518,0.07996554525892346,0.345523909844453
0.24077850259741287,0.0003023294684405776,0.002807329193224956
0.2409651738142824,0.04706224849841281,0.0021088786505452576
0.24103593175146826,0.00404209583979631,0.003002801991505099
0.2411288035982781,0.001867545842761076,8.058124135501832e-05
0.24113357816793468,2.719157943036019,4.396770259297605e-05
0.24115111878900333,0.007109709432312438,0.25522782257861726
0.24125180551739858,0.008549327066268384,0.2729991964519742
0.241457245684926,0.0003353710152002929,1.3767605982423826e-05
0.24161009249959203,0.1560246414366368,0.004134139466227978
0.2416638869678689,0.003210010895543172,0.07991948384348223
0.2417595201038049,0.0015352750287804227,0.00010547933103191321
0.24249972646583373,0.4827070965603183,0.00018379874082566282
0.24250194864574848,0.5113387538414326,0.0015317685974144803
0.2429356974400426,7.760503335133571,1.0517802584610939e-05
0.24310706222286216,0.04928249570040513,0.03941871478224263
0.24314098145110757,0.17109339072690152,4.547266945722701e-05
0.2434034667513904,0.005646141419303673,0.003053760924031851
0.2436698520483432,0.045989920905224385,0.05612774126196663
0.24399028314858673,0.0007959777002314986,9.69673830578626e-05
0.24400670942135005,0.7653919388230148,0.1369365862774918
0.24402138566239348,0.9637934799615786,0.03623771196256346
0.24423743114292007,4.5673012701687465,0.001938696822679889
0.2442953968108684,0.008164167604921472,0.0218731141101148
0.24432066142773623,0.00023734242500238661,0.00010371916897380241
0.24432916290569126,1.0447659715608053,0.031144812715178747
0.2443800425182892,0.5804485942768978,0.00012481039283095542
0.24438529917477592,0.6513490946272803,0.062090848589297566
0.24438905944809478,0.04145888496832911,0.012343181504829426
0.24440444427468075,0.005208548550577665,0.1540557332401544
0.24456322343857906,0.0003552634676578139,1.8954697448727273e-05
0.24477073903522886,0.000751408106111697,9.375814330666476e-05
0.24504828091791991,2.719157943036019,0.00021748330047092687
0.2451956203687095,2.6880010215376076,1.265659072755686e-05
0.24520064659380525,0.005981040962380944,7.533566046719631e-05
0.24529612031423498,0.07996554525892346,0.0003257062070911102
0.2455223773739224,0.01556654359271062,0.08265504126175176
0.2455318626990204,0.01294529978227916,0.09946288879294582
0.24560027339446436,3.9774030240580367,0.00044093657579225
0.24568951587359558,0.0005317723177850966,0.0018432527204080458
0.2459275039535576,0.014195547660501016,0.10115081981645466
0.2459308223891946,0.0642403365939419,0.11189725609290894
0.24598941382876785,0.0034398264890229246,0.001294523022372051
0.24600515052166666,0.17508270317357252,0.007969119120365197
0.24601824138273534,0.3009390034449721,0.007083566090204179
0.24709987577143666,0.014865248449978571,0.009272254931185055
0.24722798153792716,0.00014968392930772556,0.00021385409795308158
0.24726721700118307,0.5804485942768978,2.061857032494131e-05
0.24776882592137808,0.39682461045694817,0.4447369162725586
0.24795872777993072,0.08089243486805939,2.56606082606278e-05
0.24810808076787733,0.0003720236681413066,0.0400876685236356
0.2481828014638403,1.8376562003881725,0.0005130399329558751
0.24820374894620706,0.0318055201533292,0.1237854121582233
0.24833228481370678,1.6566059589499151,0.003321824816145315
0.24833339134681767,0.002245697995539774,6.366741493787178e-05
0.24837898596665706,0.00045778405383766163,0.08693494066139765
0.24871258297339552,0.014526539259467812,0.0009562241074044551
0.24884798420601978,2.3408272761782944,4.547266945722701e-05
0.24907508564591221,0.07376797602527731,3.974511366956951e-05
0.24909271972314978,4.070142453219439,0.11769132493448699
0.24932078285753337,0.0017427746784089192,5.1157441747704366e-05
0.24970471255492033,0.04193943955667186,0.4228420458502167
0.249815650826798,0.24175940791691308,0.003378197712909914
0.25028212706313174,1.1067360180959744,0.3695825509518042
0.2502827330548516,0.000320262069365765,0.024196951201880205
0.2503945781627473,0.011144152514667882,0.00044093657579225
0.2506468541479273,0.30795587129142266,0.014121922440227008
0.25096239016981786,0.0012192312516491107,2.56606082606278e-05
0.25124802124784235,0.25609931002584596,0.02379317014818143
0.25128510135855553,9.660174799522645,0.006511938023921463
0.25134841124094076,2.8148123605075814,0.0005217464568628755
0.25144292672202045,0.0007959777002314986,3.908187623345689e-05
0.2515507237889443,0.02675638444552045,0.031144812715178747
0.2516051483586819,2.719157943036019,0.0021446672923419096
0.25180371566665094,0.0010256779307444219,0.0020736872234710132
0.2519671989736648,0.0012621213145225473,0.357350819245114
0.2520879348398791,0.00028870909173592344,0.005145096467205184
0.2521309049910765,0.0002757023325609583,1.1062417120884857e-05
0.2525843539286682,0.00022148552337263592,0.0007683361908132971
0.2526292273203292,0.00025433457613046484,0.0006070641038746865
0.2527514488674426,0.05724766239702178,0.0005217464568628755
0.25286406029411734,6.836516004510239,2.6096080599013123e-05
0.2528710381767007,0.018504070195423022,5.2025607091152805e-05
0.2530999055136474,7.242022334607316,0.06314455888146533
0.25342542805964285,0.17711210643450886,0.00014521978689370328
0.25352946479793853,1.377650769549055,0.0978031247298758
0.25379217799105114,0.11969557023590428,0.0945662252098878
0.25379814949864593,0.06573820143409585,0.33408842472054806
0.2538484613829402,0.00030937875717301365,1.0696294537711807e-05
0.2543373968254291,0.0009353431520292386,0.0010228054696858621
0.25465173428537213,0.0002663332725174981,0.007083566090204179
0.25491625087125513,1.3308347246540762,0.16203277892474294
0.25547900111049476,0.002549214654451423,0.05612774126196663
0.2557349544100568,0.008850074914473439,0.002807329193224956
0.2557798546114866,0.006868103588995308,0.36341522720068653
0.25582560474438076,0.0010023075482838654,0.03221086593982768
0.25594303518358175,0.730909932860291,0.49198652768630874
0.25614383084957454,0.0008335293965098195,1.8954697448727273e-05
0.2562612341974667,0.2105345242766706,0.06105472184509472
0.2563410006086566,0.002406475150015424,3.415927922990936e-05
0.2565045843091089,0.4014242490499322,0.001170199069720583
0.2566598007283744,8.22081575524054,0.00013350087230874118
0.25707921580026405,0.29071233772725785,0.0013388331440928804
0.2572589245544571,0.12390621569479157,0.49198652768630874
