lon,lat,current_avg,current_std,current_95th_centile,current_5th_centile,extreme_avg,extreme_std,extreme_95th_centile,extreme_5th_centile,has_future_point,extreme_AI_avg,extreme_AI_std,extreme_AI_95th_centile,extreme_AI_5th_centile,extreme_ET_avg,extreme_ET_std,extreme_ET_95th_centile,extreme_ET_5th_centile,extreme_precip_avg,extreme_precip_std,extreme_precip_95th_centile,extreme_precip_5th_centile,extreme_SEdep_avg,extreme_SEdep_std,extreme_SEdep_95th_centile,extreme_SEdep_5th_centile,extreme_toc_avg,extreme_toc_std,extreme_toc_95th_centile,extreme_toc_5th_centile,extreme_avg_percchange,extreme_95th_centile_percchange,extreme_5th_centile_percchange,extreme_AI_avg_percchange,extreme_ET_avg_percchange,extreme_precip_avg_percchange,extreme_SEdep_avg_percchange,extreme_toc_avg_percchange,extreme_percchange_std,Observed,residuals,residuals_fracobs,coeff_var,error_ratio,current_avg_precfilter,current_avg_accurfilter,current_avg_bothfilters,extreme_avg_filtered,extreme_95th_centile_filtered,extreme_5th_centile_filtered,extreme_AI_avg_filtered,extreme_ET_avg_filtered,extreme_precip_avg_filtered,extreme_SEdep_avg_filtered,extreme_toc_avg_filtered,extreme_avg_percchange_filtered,extreme_95th_centile_percchange_filtered,extreme_5th_centile_percchange_filtered,extreme_percchange_std_filtered,extreme_AI_avg_percchange_filtered,extreme_ET_avg_percchange_filtered,extreme_precip_avg_percchange_filtered,extreme_SEdep_avg_percchange_filtered,extreme_toc_avg_percchange_filtered,residuals_filtered,residuals_fracobs_filtered
-1.5,43.5,0.4210175684776438,0.0103569051366731,0.4366605107564895,0.4040471611565732,0.3832884106850395,0.0103511142246756,0.3987875802767136,0.3651667436717289,1.0,0.4213412213001932,0.0116280133585364,0.4385940251267414,0.4009646477478559,0.4178754123708917,0.0098629082719771,0.4325150382740462,0.4001115628744886,0.4078455281682667,0.0085658956796751,0.4209978335739336,0.3930996916430476,0.3990067948139312,0.0105865556806434,0.4149429051780459,0.3807241102393334,0.4109727524914632,0.009699088515808,0.4252903419768608,0.3933558755882266,-8.96142123689258,-5.280061894165496,-13.265675588756483,0.07687394702308144,-0.7463242254031885,-3.128620108896138,-5.227994105638231,-2.385842477429539,0.6871637183328286,0.522934,-0.10191643152235619,-0.19489348851357186,0.02459969823616293,-0.19489348851357186,0.4210175684776438,0.4210175684776438,0.4210175684776438,0.3832884106850395,0.3987875802767136,0.3651667436717289,0.4213412213001932,0.4178754123708917,0.4078455281682667,0.3990067948139312,0.4109727524914632,-8.96142123689258,-5.280061894165496,-13.265675588756483,0.6871637183328286,0.07687394702308144,-0.7463242254031885,-3.128620108896138,-5.227994105638231,-2.385842477429539,-0.10191643152235619,-0.19489348851357186
-1.5,45.5,0.318114254016878,0.0091247091189366,0.3347484974864722,0.303309233817767,0.3015659933500259,0.0100071603668788,0.316984768969877,0.2859406676572415,1.0,0.3182074958082899,0.0089694532851072,0.3324393612177009,0.3037885014651931,0.3177749835514644,0.0089904776023228,0.3340273681691866,0.303244653502892,0.3172175549408722,0.0090485677227325,0.3336438464389662,0.3026388018212979,0.3038974233156864,0.0101288515375904,0.319605460599053,0.2883286296952662,0.3157988124912853,0.0089721955897784,0.3320089208014817,0.301282852753188,-5.201986537193684,-0.35505640905392233,-10.113846189969673,0.029310787000118223,-0.10665050720914841,-0.28187956518232044,-4.469095779794033,-0.7278647518478882,0.6360470519649787,0.175338,0.142776254016878,0.8142915626782443,0.02868374806761245,0.8142915626782443,0.318114254016878,,,,,,,,,,,,,,,,,,,,,
-1.5,46.5,0.3290832350385279,0.0074529197904384,0.3417004164020891,0.3177130770453135,0.3096101277809832,0.0085169005682672,0.3229201340063308,0.2964666423991696,1.0,0.3291396149750419,0.0073391313738145,0.340744980854277,0.3177545526610209,0.3291505400549925,0.0074770507998411,0.341820349351434,0.3177294662122786,0.3303123109645961,0.0073900011258554,0.3419697360860764,0.3188587987660163,0.3136477753008032,0.0087323697445789,0.3270973604694279,0.2999658668526826,0.3237156581365835,0.0074713328116224,0.3364857160193339,0.3123406372824044,-5.917380523886261,-1.8728091789530172,-9.911350432524968,0.017132424417618093,0.020452277508681085,0.3734848194027114,-4.690442445637673,-1.6310696901092443,0.6803441327508545,0.35845,-0.029366764961472114,-0.08192708874730678,0.02264752195463813,-0.08192708874730678,0.3290832350385279,0.3290832350385279,0.3290832350385279,0.3096101277809832,0.3229201340063308,0.2964666423991696,0.3291396149750419,0.3291505400549925,0.3303123109645961,0.3136477753008032,0.3237156581365835,-5.917380523886261,-1.8728091789530172,-9.911350432524968,0.6803441327508545,0.017132424417618093,0.020452277508681085,0.3734848194027114,-4.690442445637673,-1.6310696901092443,-0.029366764961472114,-0.08192708874730678
-1.5,47.5,0.3726112909082869,0.008068802076457,0.386820158144751,0.3607615589739048,0.3419229630935473,0.0085784200175197,0.3573271910872417,0.3288888043004835,1.0,0.3726846932129875,0.0079669932369296,0.3864658936540161,0.3608850523339562,0.3714297347243389,0.0077934344288563,0.38553550207902,0.3597771176106521,0.3722397836253844,0.0077470193058385,0.3863871808022729,0.360571354060374,0.3529168865236867,0.0088792327417333,0.3683342691376413,0.3397779042463039,0.3590056163085248,0.0076818587997962,0.3729467849136911,0.3474136091270561,-8.236016611287573,-4.101888534775277,-11.734074536824773,0.01969943114758303,-0.3171015513426349,-0.09970371053353662,-5.285509286793912,-3.65143916240341,0.6484425092766005,0.507929,-0.1353177090917131,-0.26641067765713927,0.021654743893531194,-0.26641067765713927,0.3726112909082869,0.3726112909082869,0.3726112909082869,0.3419229630935473,0.3573271910872417,0.3288888043004835,0.3726846932129875,0.3714297347243389,0.3722397836253844,0.3529168865236867,0.3590056163085248,-8.236016611287573,-4.101888534775277,-11.734074536824773,0.6484425092766005,0.01969943114758303,-0.3171015513426349,-0.09970371053353662,-5.285509286793912,-3.65143916240341,-0.1353177090917131,-0.26641067765713927
-1.5,48.5,0.3792686926412566,0.0061926223470552,0.3885770140536486,0.3696315905990412,0.350279287815292,0.0066903059378921,0.3605701992400593,0.3386127651521848,1.0,0.3793466739624233,0.006131260408852,0.3882347278654372,0.3694828442637479,0.3779634567450457,0.0057442824711591,0.3861428969162367,0.3689125844074393,0.3786682725759292,0.0057024671054906,0.3867021260466188,0.3697228152045608,0.3620874274919984,0.0068715497313212,0.37260461064181,0.350753722892282,0.3648822461281289,0.0057299730468487,0.3735542718728538,0.3563365671506718,-7.64350060746648,-4.930144186428776,-10.719558001463495,0.020560969750386092,-0.34414543608151116,-0.15830994674145882,-4.530103718713653,-3.793206977601914,0.542732270725142,0.489991,-0.11072230735874339,-0.22596804300230694,0.016327797329986023,-0.22596804300230694,0.3792686926412566,0.3792686926412566,0.3792686926412566,0.350279287815292,0.3605701992400593,0.3386127651521848,0.3793466739624233,0.3779634567450457,0.3786682725759292,0.3620874274919984,0.3648822461281289,-7.64350060746648,-4.930144186428776,-10.719558001463495,0.542732270725142,0.020560969750386092,-0.34414543608151116,-0.15830994674145882,-4.530103718713653,-3.793206977601914,-0.11072230735874339,-0.22596804300230694
-1.5,49.5,0.3553414225590134,0.005472483803701,0.3631142955578272,0.3457509785105421,0.3276139732256337,0.0057996835613706,0.3376474538728612,0.3188509770231863,1.0,0.3554028817763101,0.0052666040687575,0.3632640217663711,0.3458705684751172,0.3548562196515712,0.0053616626052112,0.3623452257721166,0.3455311412410026,0.3556359048616218,0.0052976742303707,0.3631022111424216,0.3464667038306795,0.3429501000623868,0.0059790062484864,0.3548279077965645,0.3340305573076179,0.3381861643201641,0.0054815019530659,0.3462016025282164,0.3290271397566904,-7.803044501172638,-4.979427548504752,-10.269122376175249,0.01729582125665626,-0.13654555214755879,0.08287305782918157,-3.48715959073663,-4.827823932066426,0.47281796973454193,0.394726,-0.03938457744098661,-0.09977700339219259,0.015400635716181263,-0.09977700339219259,0.3553414225590134,0.3553414225590134,0.3553414225590134,0.3276139732256337,0.3376474538728612,0.3188509770231863,0.3554028817763101,0.3548562196515712,0.3556359048616218,0.3429501000623868,0.3381861643201641,-7.803044501172638,-4.979427548504752,-10.269122376175249,0.47281796973454193,0.01729582125665626,-0.13654555214755879,0.08287305782918157,-3.48715959073663,-4.827823932066426,-0.03938457744098661,-0.09977700339219259
-1.5,50.5,0.4264879327714484,0.0084445602271466,0.4396783973875076,0.4123273737310871,0.4071575320157597,0.0089565385503202,0.4185435893220802,0.3923284551999805,1.0,0.4264651300582918,0.008460805504929,0.439620609841797,0.412350494872327,0.4274894539850435,0.008701088886166,0.4411634025268056,0.4125452470249801,0.4318453616752968,0.0086883237107805,0.4445525613067401,0.4171955096190746,0.4153685933479847,0.0091794039361156,0.4284502728815894,0.3994442807737041,0.4148359479959201,0.0085627751609797,0.4278318838947351,0.4007538959742082,-4.5324613594747865,-1.8627358100716866,-8.009482788760105,-0.005346625638023172,0.2348299064611047,1.2561736199742344,-2.6071873478827086,-2.732078420088036,0.4538584851814357,0.452157,-0.025669067228551556,-0.05677025287356285,0.019800232499595657,-0.05677025287356285,0.4264879327714484,0.4264879327714484,0.4264879327714484,0.4071575320157597,0.4185435893220802,0.3923284551999805,0.4264651300582918,0.4274894539850435,0.4318453616752968,0.4153685933479847,0.4148359479959201,-4.5324613594747865,-1.8627358100716866,-8.009482788760105,0.4538584851814357,-0.005346625638023172,0.2348299064611047,1.2561736199742344,-2.6071873478827086,-2.732078420088036,-0.025669067228551556,-0.05677025287356285
-1.5,51.5,0.6906405199699602,0.0113960331590958,0.7107929614474857,0.6709671404662021,0.6584234899334853,0.0109347520624283,0.6749027774827365,0.6390614460685377,1.0,0.6905557615997568,0.0116757508896645,0.7118035696555812,0.6709865590185188,0.692960605725367,0.0117036331336383,0.7143605550929488,0.6721716586911952,0.7014856267692096,0.0111786326339662,0.71912825797878,0.6842006710811848,0.6774849826525089,0.0119647836804391,0.6978653063752651,0.6550457441194848,0.6653642700580863,0.0110773194330874,0.684994154665747,0.6460572996866858,-4.664804497407162,-2.2787169348112135,-7.468295359163989,-0.012272429397434234,0.3359324696888155,1.5702969179568322,-1.9048313756661055,-3.6598272445661517,0.41008651478858454,0.745842,-0.05520148003003977,-0.07401229755100916,0.01650067267931438,-0.07401229755100916,0.6906405199699602,0.6906405199699602,0.6906405199699602,0.6584234899334853,0.6749027774827365,0.6390614460685377,0.6905557615997568,0.692960605725367,0.7014856267692096,0.6774849826525089,0.6653642700580863,-4.664804497407162,-2.2787169348112135,-7.468295359163989,0.41008651478858454,-0.012272429397434234,0.3359324696888155,1.5702969179568322,-1.9048313756661055,-3.6598272445661517,-0.05520148003003977,-0.07401229755100916
-1.5,52.5,0.5209016925466801,0.0079692924751372,0.53456980096755,0.5113359624625686,0.5013537258556408,0.0074948885625687,0.5147456414172723,0.4912177434308364,1.0,0.5208815975213089,0.0080794215931932,0.5346773462430711,0.5112714048186855,0.5224638395574062,0.008082490702303,0.535597996180606,0.512480139805271,0.5271798579830275,0.0074992184427616,0.5398543387017389,0.5176218253381969,0.5140541428940226,0.0082061426582132,0.5278630078621956,0.5034335744293288,0.5050179444974497,0.0078738650890169,0.517195934012845,0.4947469520563073,-3.7527170617299417,-1.1818067050830499,-5.698570294659498,-0.003857738544273704,0.299892865213931,1.2052495751460424,-1.3145569981122303,-3.049279408476276,0.32415647056776065,0.355946,0.16495569254668008,0.4634289823363097,0.01529903355885725,0.4634289823363097,0.5209016925466801,,,,,,,,,,,,,,,,,,,,,
-1.5,53.5,0.7137803702631876,0.0168356716855819,0.7446193983172091,0.6921174534485459,0.6851187963652836,0.0151603290138133,0.7137461305179311,0.6646469346874575,1.0,0.7137600845450355,0.016894633669988,0.7451392867896875,0.6918487342315001,0.7166472841177611,0.0167726468669019,0.7485618508285351,0.6925055919901275,0.7222548212361454,0.0164020076042061,0.7532186367285784,0.7020073733108975,0.709075344117298,0.0165745294125491,0.7399463759373912,0.6847551536712104,0.6870794305051828,0.0157000732161015,0.7159864472401636,0.6647448203742901,-4.015461210755324,-0.004796958095651976,-6.8835509664707475,-0.002842011212031203,0.4016521011241028,1.187263103051294,-0.6591700110994619,-3.740778097912603,0.30172050299159126,0.758861,-0.04508062973681237,-0.0594056483819993,0.02358662746549641,-0.0594056483819993,0.7137803702631876,0.7137803702631876,0.7137803702631876,0.6851187963652836,0.7137461305179311,0.6646469346874575,0.7137600845450355,0.7166472841177611,0.7222548212361454,0.709075344117298,0.6870794305051828,-4.015461210755324,-0.004796958095651976,-6.8835509664707475,0.30172050299159126,-0.002842011212031203,0.4016521011241028,1.187263103051294,-0.6591700110994619,-3.740778097912603,-0.04508062973681237,-0.0594056483819993
