RMSE,C,epsilon
0.11539932977038236,0.0015530705739334601,0.004497040670161712
0.11542229987975769,0.0016835508029612023,0.0011506716420927425
0.11542586347280011,0.03959110266468459,1.8021537575216257e-05
0.11548097585321515,0.2651083601908539,0.0007946355068927225
0.11548312146771333,0.5172657387216019,0.09617105759757544
0.1154891853837291,0.34557199367621394,0.04664293211505643
0.11555063516309075,0.2651083601908539,6.810054226301891e-05
0.11557901004248591,5.620173848083188,0.00033123359140671104
0.11570763318983479,0.1327770829355429,0.009917876977270607
0.11575321497990672,0.00916140245713852,0.022621807128224904
0.11575581756850876,2.287490817355704,0.0286314954339671
0.11583230693626527,3.6271002523306484,0.024196951201880205
0.11584054516777824,5.008407989848212,0.0004796426754583621
0.11586396140104431,3.6271002523306484,0.03941871478224263
0.11587331277195814,0.0061204983724767025,5.564812169502384e-05
0.11592858209653396,0.16151326935030913,0.003553121663617066
0.1159535001964342,1.476281471909391,3.5328514380165426e-05
0.11597383175397642,0.19421746814890264,0.12802245281737146
0.11598037670836998,3.503842245290676,0.00017183403110081314
0.11601716368702893,0.0010865157746525384,0.03623771196256346
0.11604598788092188,0.030372635797033115,0.033878752903447606
0.1160924092504783,2.8804441533962977,0.0029526934244355186
0.1161178498570528,0.1560246414366368,0.0020736872234710132
0.11617747668450547,0.0036438589837635444,0.13465148851307818
0.11619446847325594,0.0015530705739334601,0.011347114144755024
0.11624398619405951,0.26207066964838527,5.7552896660959736e-05
0.11625401452759627,0.5054796821191241,0.0011125889274939927
0.11630863099391042,0.18124175473742377,0.0012307922800016465
0.11634584624180026,0.0017629753752872058,0.004134139466227978
0.11637090280493312,0.019828839491270712,0.0014563580035773618
0.11638125569523727,0.005268921421350677,1.4001248595655753e-05
0.1163877017967943,0.25609931002584596,0.00010371916897380241
0.11642476954196852,0.02934049709215787,0.0007429072788628668
0.11643624553627951,0.01236209543736769,0.00010198837921489463
0.11643717577164274,0.02250880052095462,1.1441071683748345e-05
0.11645544002710237,0.0818300681586739,0.00023657432345675569
0.11646822008023358,0.005777790117970507,0.00399731567771656
0.11647984453654914,0.011403996019700331,0.01643118430110844
0.11648262938522362,0.029004304938639917,0.0012729209674003448
0.1164840725226755,0.002995549334359813,0.0007063331650185631
0.11650199514692687,0.037374257423910644,9.219357587081912e-05
0.11651816147721931,0.5232614239486661,0.001294523022372051
0.11653040799341459,0.9098272894455558,0.004348206276303476
0.11655242361581904,8.809371904473991,6.366741493787178e-05
0.11655397933331224,0.6365079081295572,0.0031055846531091655
0.11658664587165368,4.5673012701687465,0.00619134840337217
0.11659276817150135,0.015037553212997384,0.0012729209674003448
0.11660894016995049,0.07996554525892346,2.52324027666554e-05
0.11664856451662871,2.0621218039991445,6.474788028695254e-05
0.11665490732060946,0.1327770829355429,0.004974813970291248
0.11665977105494844,0.0264498018242772,2.6538943103507242e-05
0.11671788997868168,0.0045884041264547615,1.4238856231622027e-05
0.1167207643517671,0.0021445260759716677,0.00012692848267001342
0.11676518506571172,1.4933932161242534,0.013202630490809225
0.11678463735832141,0.013713147177539456,0.00046376838565172245
0.11678871799733141,0.6008675891719687,0.0010401629494881152
0.1167937981316571,3.7116718194757667,0.0010057376388325867
0.1168034817636168,1.1589483034398118,0.012137207504533542
0.11682547523267366,0.9749649183484086,0.1593288942219919
0.11686674370509031,0.011403996019700331,0.23071614439196103
0.11686691335684996,0.004804870439655134,0.0002994224388640811
0.1168689853517946,0.03528154115380883,5.8529595819266586e-05
0.11690108015334551,0.024968784288843266,0.05427013334554628
0.11693434651038961,0.0034796979038876916,1.1832687182401026e-05
0.11694865791561122,0.00390473523688556,0.000781375209775014
0.11697053239318636,0.007886728615614156,0.05336451298685678
0.11697254932670016,0.2129748535745521,0.009917876977270607
0.11697718156960142,0.9310413487069076,0.1237854121582233
0.11701241865412644,0.14728827239075018,1.7134318152714073e-05
0.11703929145000495,0.22046687352394098,0.0018745335678547817
0.11704428745491355,0.002119953457536071,7.661414131590594e-05
0.11705154153227015,0.002298059988758851,0.023005709612085545
0.11707656931374417,0.3338285864731761,0.0004192288001653537
0.11708571696049719,0.09954008287621519,0.013426685209788415
0.11709389415062385,0.11696827039703847,0.07598496282903802
0.11711165863681099,0.0058447611316336376,0.00010547933103191321
0.11712002337282945,7.41088151564157,0.015361566796031277
0.11712060906396786,0.016681005372000592,0.0048101671556118565
0.11716108318824936,0.0027954159990678565,5.1157441747704366e-05
0.1171909457357753,0.00390473523688556,0.0009562241074044551
0.1171930296747038,0.8201889499202203,0.004891797907229407
0.11721601016135778,0.001111849604819271,3.7157833985816865e-05
0.11723427280732164,0.5172657387216019,0.00017183403110081314
0.11724533604648475,0.004860564232142139,0.20507825672991722
0.11725177579478266,0.46630349297427315,4.4713854752236096e-05
0.11725460684286856,0.009593608287093146,0.005059238854170503
0.11726216869162284,0.0077963601304052365,0.04360662652903579
0.1172961109136275,2.45126006203334,0.07103858496149175
0.11733113659933343,2.3679600678330788,0.0020736872234710132
0.11735153626206159,0.003686095362172158,0.00019659654675318434
0.11738727925952278,0.8688382635251184,0.0002799309964851947
0.1173882705716203,1.4593657991557576,0.15148496365116515
0.11740473726481189,9.440064789417603,3.908187623345689e-05
0.11741194409809955,0.014694918006248172,0.0013846599533140348
0.11742459413259569,0.04494202662119142,0.002218076932133574
0.11745344518021235,0.044427067496068826,0.015887376598399682
0.11746871403099175,0.06498495354469888,0.020449244392997036
0.11749709737227132,0.6292146109610344,0.0005969338613709871
0.11752575811821393,0.037374257423910644,0.0010940228558542636
0.11756935080111863,0.004483855948021191,0.022244310928699763
0.11759304567306379,0.19421746814890264,0.0025807839563051797
0.11763256481626391,0.0318055201533292,0.0010057376388325867
0.1176692914700133,0.41554553347188755,2.0274502678480143e-05
0.11772546475296863,0.22560740664968615,0.00026170838461697687
0.1177654427102129,0.5542985515684669,0.000909148179681133
0.1177715986383471,0.8688382635251184,0.08841026663624185
0.11778271850827297,0.012650337203959038,0.0020736872234710132
0.1177842957106269,0.030724688427090033,0.0002944258958344697
0.11781897259142823,0.24175940791691308,0.0025807839563051797
0.11782217131275814,0.31513634848664795,0.003002801991505099
0.11783078703823942,0.0016642601764859037,0.00018691789009315807
0.11783111720633026,0.7393819919175866,0.0001476842335481283
0.11785179507828389,0.29071233772725785,0.0004796426754583621
0.11786067475115007,0.013713147177539456,3.5928055537278815e-05
0.11790057309489624,0.24175940791691308,0.0015841993783481491
0.11791668255738416,0.013247139878661175,0.0008081208373586221
0.11794635626450925,0.16719497597319902,0.00015533136133187895
0.11797077589581306,3.122442823092858,0.0008499655431848472
0.11798249608243708,0.22302232979659387,0.0053212075496558665
0.11801413581662575,0.09288978720164498,0.006088031701971558
0.11801450243557618,0.7142559285543126,1.8021537575216257e-05
0.118107202598728,0.0016077044216738236,1.1635231938608705e-05
0.11819373855116863,0.005981040962380944,0.05427013334554628
0.1181979266306046,0.008648423275731726,0.09298817309328078
0.1182196062397978,0.23354381399064794,0.13019505279348917
0.1182275144363478,0.32248424984084423,0.1369365862774918
0.11824320263448437,1.2856096069432965,0.001782248290719484
0.11824742445698641,5.95353313081437,2.7447342397251563e-05
0.11825078486022045,0.003949995461220643,0.007450354973181199
0.11825907291049227,1.1195643194838794,0.015105224185938994
0.11826927326980483,0.23086779941871696,1.265659072755686e-05
0.11827929289339056,0.697981390783066,0.00025734118618686076
0.1183090913151128,5.125186927053333,0.036852682621317606
0.11831143255092706,0.36187498124112805,0.00011866584472080782
0.11833339290468639,0.014694918006248172,0.00083578193882199
0.11835342565017892,0.005517492376129128,9.534926217234888e-05
0.11838330808703361,4.165044248545185,0.0002752597124138793
0.11840081634712615,0.23354381399064794,0.1593288942219919
0.11840860912093795,0.41554553347188755,0.19829097142995905
0.11845456879932066,0.011942000281335324,0.0007946355068927225
0.11845925355352971,1.7347593592339325,8.914233039879095e-05
0.11845995579637938,0.3338285864731761,0.00048778243252685344
0.11847482518187342,0.0046953900106800625,0.11002999638757514
0.118494976803633,0.003859993617679767,0.0044219973390753125
0.11856852672011833,0.006409244019356457,0.008104358741459499
0.11858426525351491,0.03330600343624589,0.003053760924031851
0.1186146595707926,0.008451366330684721,0.07471698125150816
0.11861486555666037,1.1456687286348726,0.003378197712909914
0.11864681375715891,0.03694601205199302,2.6096080599013123e-05
0.11867160797212173,6.995920165435375,0.0062964184367708545
0.11868734188588766,0.6665363268124913,0.0017232628681916997
0.1186956253565887,0.2502640096417919,0.12802245281737146
0.11871073416114737,9.440064789417603,0.0001002864716117077
0.11874064401353165,0.0032848573660300435,0.0002846815543982346
0.11877064559179432,0.06498495354469888,1.1832687182401026e-05
0.11884353853983134,2.7506760079080674,0.003002801991505099
0.11884627546053801,0.3044272212064303,0.010257355169995059
0.1188855042701434,0.007886728615614156,0.024196951201880205
0.11889941032396756,0.04546295469532399,0.0474344841511964
0.11893265427554811,1.3618652367560828,0.00014279646512557498
0.11895156684776928,0.0016642601764859037,0.003435527283691209
0.11895920776918081,0.031441083031472646,0.00014279646512557498
0.11897531122437152,0.001783410220710008,0.09298817309328078
0.11899734484830934,0.002245697995539774,0.00017183403110081314
0.11903725924579253,3.503842245290676,0.13019505279348917
0.11905354171709433,0.007109709432312438,6.810054226301891e-05
0.11906110776469896,1.4593657991557576,0.013886266109989661
0.11908556415019,0.002520004993764092,0.06641420046075937
0.11908697874740667,0.02675638444552045,0.001782248290719484
0.11909294765511788,2.4231727942376007,2.838683521546889e-05
0.1190955712842465,0.0034004119327037063,0.017281995271041708
0.11910508697587338,0.04341478330055092,0.0004484194725260147
0.11913669638008065,0.0022717281330269052,0.00011473847106197412
0.11918748010509968,2.314005380130654,0.0007683361908132971
0.11918852207920519,1.5638467583022477,3.84297064194001e-05
0.11918881338405049,0.0018891927762076663,0.000781375209775014
0.11919688910027937,0.9203731996618221,0.1593288942219919
0.11920720055274894,0.01829204504846294,0.00036642441525897826
0.11926352009650736,0.14393226447194066,0.05612774126196663
0.11938496218921749,6.836516004510239,1.5751616695851353e-05
0.11945213789863203,0.08768856094587427,0.0001933158871304393
0.11945721375825571,4.262158829015325,0.17625626872930192
0.11946332954171679,0.014032890847858732,0.0005771776937160891
0.11948522583173411,0.049853734638738934,1.1441071683748345e-05
0.11948590155944103,0.22560740664968615,0.0001476842335481283
0.11950156769661283,7.671581176779302,0.002412783181321474
0.11952552014738749,7.671581176779302,9.06551167939381e-05
0.11953479170463896,0.040983836717572615,5.1157441747704366e-05
0.1195551327952793,0.05594325706169378,0.0001476842335481283
0.11959366719580947,0.0018461469463245475,0.0428789509858965
0.11963408148622723,0.006868103588995308,0.0008081208373586221
0.11963923251071111,0.010642092440647247,1.4726236866716837e-05
0.11972731917920457,0.009483681866285927,0.0026691213974033732
0.11972976791240035,0.044427067496068826,0.05159835707978703
0.1197447595747276,0.002731721598441376,1.5751616695851353e-05
0.11977109197199529,0.17508270317357252,0.0009562241074044551
0.11977849615464224,0.02412028207618007,0.00020332583373068908
0.11979840589539978,0.020764301072557747,6.810054226301891e-05
0.11980925848201703,1.7148819698705409,1.5488765217834727e-05
0.11985860390680506,1.4097728716289677,0.00014279646512557498
0.11986411295744934,0.29408201705870635,0.22308034564730483
0.11987704668572122,0.001291549665014884,0.007326028889436093
0.11989329407016583,5.49211648388779,0.006622448610806046
0.11990781248412441,0.0016642601764859037,0.03221086593982768
0.11992229799018028,0.8201889499202203,1.4238856231622027e-05
0.11993104170604993,0.0035608325526292777,3.473897792811324e-05
0.11994565042549979,0.0034796979038876916,0.0570802548768967
0.11996312965098221,0.003520031472796679,0.00018379874082566282
0.11996985708121302,0.0015352750287804227,0.031144812715178747
0.11998833673699347,0.006789406812696112,1.3767605982423826e-05
0.1200163659531833,0.0024911300260677884,0.0002799309964851947
0.12003406034846756,0.08470868266557402,0.01787353926122543
0.12007198449201335,0.013713147177539456,7.407851397337802e-05
0.12008330636921186,0.0070282442643083524,0.08127575428564733
0.12009229428313295,0.005777790117970507,9.534926217234888e-05
0.12015202664606428,0.0057115864781264345,0.013202630490809225
0.12016230993211499,3.269749744511768,0.003553121663617066
0.12018925651465007,5.244688749495119,0.09298817309328078
0.12021040538322521,0.005208548550577665,3.087867584148467e-05
0.12021811778685894,0.01052015217616159,0.003266392629119965
0.12025523930802,0.00390473523688556,0.07991948384348223
0.12039874808850373,0.07462302891391108,0.004204297716659307
0.12044586732932001,0.0059125084138318814,2.061857032494131e-05
0.12047420228529379,0.1006938631476027,0.009917876977270607
0.12052468391636409,0.077248114514034,0.00046376838565172245
0.12062419522783385,0.9098272894455558,0.03941871478224263
0.12063492836199097,0.030024617090855493,1.4976147887485774e-05
0.12065381818756452,0.002071649675602069,0.024607584605993434
0.12070267549815519,0.3789470919074668,1.960349622373522e-05
0.12071284320528257,0.44019351852088745,0.0009562241074044551
0.12076208050339861,1.8165997883753287,0.011157761789262663
0.12078500373751713,0.044427067496068826,0.0016945063157271748
0.12080529807616087,0.09954008287621519,0.0012307922800016465
0.12082381733286099,0.18761746914391214,0.010431427210539012
0.12083212794215806,0.002520004993764092,0.001938696822679889
0.12083640261213233,0.01871855294965579,0.013886266109989661
0.12090916162312111,0.06883952069645496,0.010788483671824651
0.12091698452899273,0.6292146109610344,0.03503838594122159
0.12091826306804827,0.0016642601764859037,0.0031055846531091655
0.12100273167294048,0.0009461848194722001,0.09946288879294582
0.12100326012376164,0.18124175473742377,2.3196203849683867e-05
0.12105700590042967,0.005148867450137497,0.0002752597124138793
0.12107688318513474,0.011144152514667882,0.009117526311242777
0.12108120232089023,0.0008932045998580969,9.534926217234888e-05
0.1210898413337819,0.001911090621689138,0.021508111553000496
0.12114311262355089,3.4240061379714257,0.08405773537297496
0.12115630905955702,1.1723818032865998,0.1237854121582233
0.12121994196992236,0.04051423171114647,0.0025807839563051797
0.1212739079865762,3.669142378402494,0.0007063331650185631
0.1213268720111134,2.6572011053245066,0.0010578149937153895
0.12134171459243481,0.03694601205199302,0.006622448610806046
0.12141961471567478,0.0013840160965731315,0.0013615537590543137
0.12143955360491174,0.1919920665593285,2.358985411040599e-05
0.12147406508676688,0.01101645949633657,0.00619134840337217
0.12160269125114347,9.885417021919574,0.00037896672633495903
0.12165481825056748,0.01592950212572123,0.005145096467205184
0.12168051646017168,0.20812215699863393,4.04196065503806e-05
0.12171921011825186,0.0077963601304052365,1.960349622373522e-05
0.12179871381015059,0.001321664183946605,0.0002994224388640811
0.12181367538031422,0.01829204504846294,0.0003853979661875434
0.12182725809742796,4.463233926710397,0.0036134197743908796
0.12187726730214328,1.4933932161242534,0.19498203648543114
0.12193546887993993,0.0014493095741262166,0.007203777468596996
0.12194891589601217,0.004136343684063278,0.00017183403110081314
0.12197006475119845,0.003100926635931927,0.015105224185938994
0.1219900745149947,6.234401888627864,0.014853159234149484
0.12201828023209024,2.209756114795903,0.0020390830452359553
0.12201856968344393,3.798215306190736,0.006622448610806046
0.12201980224821156,0.04494202662119142,3.7157833985816865e-05
0.12203588205717335,0.0016451905877536625,0.00044093657579225
0.12207177079219504,0.006335804992658254,0.0005130399329558751
0.12207556308464226,0.008748668120479914,0.02768390532288718
0.12208272572554624,0.22560740664968615,0.1917283186311625
0.12209742744263201,0.09505565920101192,0.006088031701971558
0.12213727480268377,0.0217438947560008,0.025025186648063052
0.12214923037592673,0.0010865157746525384,0.00010371916897380241
0.12216772395241762,0.12390621569479157,0.0012729209674003448
0.12217124580635068,2.2353696459097967,3.140270118953402e-05
0.1222512506913676,0.5939826693920356,0.13926046320320984
0.1223601694164866,0.004916903577628032,0.00033123359140671104
0.12236866135655644,1.4426439512181588,0.00026170838461697687
0.12237051086724962,0.054668572997201806,0.00010547933103191321
0.12242780980433084,0.0318055201533292,0.0013615537590543137
0.12243827679351964,0.0016451905877536625,0.11379620405527817
0.12244151577142244,0.009817298406188842,6.925623982417484e-05
0.12252406322861017,0.002860595535175742,1.8954697448727273e-05
0.12268114441549316,0.952750047242729,7.661414131590594e-05
0.12268421924155126,0.04242556430717777,0.0015841993783481491
0.12273085665974186,0.0011777987011971193,0.017575278688808205
0.12275164359703414,0.25316484786313553,0.04989065400051407
0.1228281635010962,2.0151357338155584,0.0007683361908132971
0.12286275331631176,0.0027004207188377725,0.0001476842335481283
0.1228685789315894,1.5459277364194786,1.9276367392695334e-05
0.12287957103877276,0.0012333634979137759,0.00015273930499272423
0.12291160458084316,0.18334254825622906,3.1935619489043015e-05
0.12293659677340281,0.0021945290862033138,0.00010547933103191321
0.12296499994926428,2.8804441533962977,0.18228933000861666
0.12299579281727875,0.658898955079995,0.0002446720064544544
0.12313222813894438,0.001978318882784164,8.914233039879095e-05
0.12321243916467353,0.03408258547423452,0.0020736872234710132
0.12330572907277774,0.004860564232142139,0.03503838594122159
0.12360409554138255,0.8201889499202203,2.205423011420965e-05
0.12362021772070327,0.1358729901902709,0.0010057376388325867
0.12362632200699016,0.002245697995539774,1.993617658167421e-05
0.12362926781839848,0.0012621213145225473,8.765478827841055e-05
0.12377144133676254,8.033501977124734,0.024607584605993434
0.12404190598090906,0.0007093341204987997,0.01255265097875727
0.12407951092837803,0.0017427746784089192,1.5751616695851353e-05
0.1240816538892299,0.0027004207188377725,0.06754128002500392
0.1241342929372633,0.04193943955667186,0.07224414246015122
0.1241353890369569,0.001291549665014884,0.0002846815543982346
0.12415755562173032,0.5804485942768978,3.7157833985816865e-05
0.12425916277852071,0.0012192312516491107,0.07858584585214405
0.12433227031736926,0.005777790117970507,3.908187623345689e-05
0.12435774949623994,4.951020159556351,0.0038005235842372676
0.12443212102792658,0.0018891927762076663,9.861296419991615e-05
0.12451256285998209,2.3954073587208793,0.06985314492610446
0.12479364638946944,0.002608653617622548,0.00399731567771656
0.12484661880200683,0.008354528058382871,0.32303140926630547
0.12498470017007937,0.0007689283720758313,0.037478089615332666
0.1251339232100148,0.0014493095741262166,0.0458645889213257
0.12542656561031956,0.0009682466119303124,0.002372520417340491
0.12545695428484863,0.0012052609368708425,3.247758165749308e-05
0.1255101127709098,0.005208548550577665,0.0005130399329558751
0.12588123938759704,0.001291549665014884,3.7157833985816865e-05
0.12598366386014742,0.0006852291595284064,0.001971597400492301
0.1261157906206384,0.002119953457536071,0.00010198837921489463
0.12612736226220864,0.0018249932448161524,1.6848393162396494e-05
0.12649118693216968,0.0010740661533334334,0.00011866584472080782
0.12651225122815044,0.008549327066268384,0.0002488242030706049
0.1267958295891727,0.002578762887593801,1.4238856231622027e-05
0.12681210434761353,0.20812215699863393,0.38223296159383524
0.1268562834084645,0.11041880508541602,0.32303140926630547
0.12690583592019242,0.002406475150015424,5.7552896660959736e-05
0.12694836104921828,0.0009682466119303124,0.06868748664845147
0.1270842999578344,0.021004982416539152,0.0021446672923419096
0.1271062978938697,0.0034004119327037063,0.007836136279319419
0.1272475048372605,0.0014661086840469845,0.19498203648543114
0.12737121089536485,0.001111849604819271,0.012137207504533542
0.1274584451208492,0.0009571521538991865,0.008381762168124952
0.12746098713410703,0.24175940791691308,0.14895709318797065
0.12754773356965182,0.0016263395040481922,0.024196951201880205
0.12766324636460755,0.0006394488428556943,0.0004796426754583621
0.12800723171860703,0.0012192312516491107,0.11769132493448699
0.12802102267444765,0.0022199661191199547,0.00039193834714188483
0.1280779716110604,0.002520004993764092,0.20507825672991722
0.12828277624429385,0.0356904934567523,0.3695825509518042
0.12854858193824115,0.007192118872221193,0.21569726186814292
0.12858851278544953,0.001722805447131394,0.18538286387949318
0.12912460599212963,0.0004321511127789762,0.014121922440227008
0.1294022595165424,0.0012052609368708425,0.00012481039283095542
0.12950652609962335,0.0012333634979137759,0.00020332583373068908
