RMSE,hidden_layer_sizes,alpha,power_t,beta_1,beta_2,epsilon
0.19377568297139497,49.0,0.13095350204826678,4.609604486828439e-05,0.0002632815451100336,0.43615377475572886,1.7307080845765035e-08
0.19430174266705108,40.0,12.563166024741214,0.0013339056900390587,0.33692056742780374,1.4831025084571406e-05,0.07272540837450228
0.1949094840715101,39.0,0.00029817722900196735,0.6134621717992506,0.0016952323304731736,1.0233165757591504e-06,1.4067431901849533e-08
0.19508103183904316,5.0,3.3769803108250946,0.004321511127789762,0.0017589165787952978,4.7062248458840925e-08,8.15626164570632e-08
0.1950840810506071,27.0,0.020244465099768016,0.05208548550577666,1.4261137033540429e-06,0.0032322839559210045,1.6975515922507276e-08
0.19514152399961798,27.0,6.947712548460239e-07,5.5302242561929e-06,2.473964096577806e-07,0.000905642832332989,5.5090169348973e-08
0.19598373798189178,47.0,3.7288213071828297e-07,0.018891927762076644,2.1346630297771586e-07,2.572825959695976e-06,7.983442818922883e-09
0.1960705203325414,36.0,0.0007496781874966877,0.002543345761304648,4.7388795879444266e-05,5.172657376135455e-07,5.0011503041167524e-08
0.19643767591399106,6.0,0.790492762269642,0.0004023505548869293,1.783410213462113e-05,5.568596432134719e-07,1.9598788349688305e-08
0.1966757149023116,27.0,1.4393226447194094,7.778411071286483e-08,0.0002995549317597935,0.2555097066694204,1.4723694633275048e-06
0.19705807473978254,40.0,0.036860953621721614,57.51217071841614,8.183006806529427e-08,2.2508800511040837e-08,8.727585044335275e-10
0.19724376542867433,40.0,0.0404209583979631,1.343161170046018,4.9738959544584424e-08,5.6591701579212963e-08,3.3040902788145476e-08
0.19779817822376822,28.0,1.8979216428391035,1.3493671405883065e-08,1.4526539220206873e-06,9.839952284064479e-08,4.2399695365563576e-09
0.1979261900048526,41.0,6.66536326812492e-05,1.556654359271062e-06,0.02412028188374903,0.15530705599729272,3.894565801036847e-06
0.19812680868480376,15.0,0.006248788072006888,0.0006680743915695614,0.00014327029459666597,2.1844360620312108e-05,2.148489389979074e-09
0.19860714439460972,33.0,2.578762887593798e-07,7.109709432312438e-07,0.12679528355284347,0.041939439209485535,6.862520398279704e-06
0.198722628223006,16.0,1.8334254825622925e-05,2.5258200269627847e-06,1.4560059892636685e-05,0.010715933917454972,4.385955352736416e-06
0.19892306743715943,25.0,1.8979216428391035,0.4546295469532399,4.916903554938415e-05,0.023246970414858067,2.0555653727948523e-05
0.1989279328954103,38.0,1.4195547660501015e-06,1.262121314522546e-07,8.829699934016445e-07,0.29071233501510696,1.6707916348970672e-09
0.19922306765636583,49.0,23.408272761782943,0.0404209583979631,0.0003345989101626212,0.005031548909177572,0.023946272691937415
0.19933463429675496,24.0,0.015002933220192168,3.8778284145894615,2.82130766729763e-06,0.0003345989101626212,1.945041593553461e-09
0.19947876358660493,3.0,2.8083319988231756,1.1299339380332217e-05,0.000353629548124878,1.004620418832748e-06,0.00023913209231960002
0.2000029764981241,43.0,0.0012447871461879062,0.11144152514667881,6.134621688946703e-05,0.08768856018485359,2.72297406145069e-08
0.20014096537142448,39.0,1.3493671405883065e-08,0.0002847439166467248,0.046845800768114405,0.00727548347588638,0.008173183303247926
0.2005504169373825,15.0,5.113387538414331,0.22250887981283693,0.0027380251593180577,0.00038778283923472613,5.362569543451353e-05
0.2005894011941752,35.0,1.143031129114481,0.0001795784647002097,2.6633327204295065e-07,0.00017548671403380475,1.6998987021089496e-10
0.20077436708976376,51.0,3.1513634848664824,1.2248646137509331,1.7148819650812302e-06,6.248788042357983e-05,1.1787104686601236e-08
0.20088826583228697,31.0,6.292146109610351,2.4739641008868166e-05,0.0008258799337084486,1.3216641820944224e-07,6.347171864724828e-05
0.2009009905762539,12.0,0.00016003103137387018,2.357069413996728e-06,2.6207066885613985e-06,2.6267540924963707e-05,2.3069400228476253e-08
0.20111494327948415,26.0,3.3769803108250946,0.0011887076977119032,1.3744790890040052e-06,1.0593147621610895e-07,3.659791512566183e-08
0.2013088339993197,10.0,0.004962444877628913,2.09083769055575e-08,1.1221477653324056e-06,0.00044942026359816946,0.0004367812897811553
0.20179093100240642,39.0,0.0005184593543892913,0.0012447871461879062,0.023679600489652494,0.09615745917498876,7.939441974233179e-05
0.20186329699276234,13.0,1.0666649582795409,1.2248646137509331,2.3898925591259614e-06,8.07062011182384e-06,2.5098049065852806e-10
0.20260039319823778,4.0,2.502640096417922,0.00014933932161242535,1.5072253052070004e-06,1.1221477653324056e-06,7.85216648186349e-05
0.20264307791664585,16.0,5.479472336900293,2.5847135074695637e-06,0.0005504789775233998,0.00031659240941732175,2.0669574344802225e-05
0.20301712876087735,35.0,0.0018418966807997109,6.947712548460239e-07,0.0003108082156415272,0.06773775939679601,1.0985101660475758e-10
0.203150316140099,28.0,4.827070965603188e-05,14.76281471909391,0.060643293439917825,9.203731951014149e-05,1.8557815499596548e-05
0.20323836876157583,37.0,0.0027254325312810277,1.524695727017573e-05,0.0006619433418885519,0.0018249932328139448,4.2049649122403555e-09
0.2033005637063337,9.0,7.996554525892347e-06,2.502640096417922,0.0019646866331808704,0.0011509621936036715,0.00513772763152157
0.20338976602208003,38.0,9.140310748756223e-08,0.012192312516491095,0.00024456166700370516,1.004620418832748e-06,6.986898407027921e-08
0.20339727733100527,49.0,0.07707027114212303,0.043314832233764027,0.007012063537767881,6.43885742073066e-08,0.004574735998438604
0.20340117827260257,2.0,0.6727099135712337,9.353431520292376e-08,0.27506759823287086,0.11562801209987787,1.1537353796843533e-05
0.20353211094496276,27.0,0.16874356777273758,0.00030512970171828706,0.027954159765422332,8.239785644195645e-05,0.009567491384329703
0.20416888100033903,36.0,8.296958520834915,70.77010661181889,7.093341179710435e-06,1.0593147621610895e-07,3.4084211797487495e-05
0.2045321962421105,26.0,0.3144108303147265,5.5302242561929e-06,1.2945299780464994e-08,0.008126619140057469,0.0004987349310610307
0.20459984897063518,36.0,0.9288978720164498,74.1088151564157,6.836515980284746e-06,1.5856239613743358e-08,2.2224637368337007e-10
0.20488877623314408,51.0,7.566218500481063,0.0001795784647002097,3.400411917692886e-05,7.479522498102228e-07,4.3738520289685035e-10
0.20522876625132863,33.0,0.0006836516004510238,0.0014968392930772556,0.00014327029459666597,7.109709398080507e-05,1.6952077231295449e-10
0.20566679642310368,25.0,0.3292437333007769,32.322839781813805,0.37633583266495296,0.10351779465529411,4.395054819832453e-05
0.20607608368659816,34.0,0.003851107002325569,3.7894709190746716,0.00023570694011142474,3.868900721977957e-05,5.830107566701384e-10
0.20621054645109468,6.0,1.169682703970387,2.6942037136818822e-08,4.311561976118995e-06,0.11997177248197656,9.153689138922271e-07
0.20685090027110645,21.0,13.46260579298911,0.2555097090352507,7.904927603942988e-07,2.6633327204295065e-07,4.7519043119474956e-06
0.2070004705957295,25.0,0.006696160054853215,1.8334254825622925e-05,0.001309535012106364,0.01933242272363902,0.0022363251785276605
0.2071483483666358,40.0,1.0740661533334324e-07,2.744343303228368,6.604193930796763e-05,0.005620173807689948,1.0531791439891118e-05
0.20740528379740883,12.0,1.267952846786434e-05,3.322932516398968e-07,4.401935165160027e-05,0.0027889802733963936,4.053785697483141e-08
0.20757381517807647,34.0,1.6681005372000591e-06,5.804485942768984e-05,0.008588828495839338,8.80937189406852e-08,4.8951835063767625e-05
0.20766900254790163,3.0,0.46522995239601894,3.0372635797033116e-06,4.883022082674272e-08,2.219966112608943e-06,0.0005838168531096674
0.2076860307482798,46.0,0.0015317404637020797,4.928249570040513e-06,0.00027317215832924936,0.02119953440771674,3.310945218811976e-07
0.2077384277156032,16.0,6.9637447306282225e-06,0.00011859710123376706,1.6151326930827347e-08,0.12447871351480537,1.4551785742140792e-05
0.2078926900375449,11.0,6.820776732865692e-05,0.00020621218039991446,0.00040235055257109787,0.003416123244956488,0.0015744167879234857
0.20802697293286204,49.0,1.177798701197118e-07,1.3125568357718453,0.013618652263137519,0.0702824420415672,0.0001360859788078805
0.20813898623291704,21.0,0.5594325706169377,77.6050333513357,3.439826486715932e-08,1.3277708241719425e-05,1.938334576460236e-08
0.2083401023171508,35.0,2.389892566231053,0.00017148819698705408,2.525820019377738e-06,0.00040235055257109787,3.2700278778082884e-09
0.20889415688575652,11.0,2.8738126918510694,1.0233165783302449e-08,9.505565896598943e-07,3.439826486715932e-08,2.2596199661740764e-06
0.20890218843386776,24.0,2.406475150015422e-07,0.001429404533431761,3.144108297261898e-07,5.2567911172825756e-08,6.453286970028832e-05
0.2094291279554672,15.0,0.39591102664684585,0.0001637624074521689,7.060717706645917e-08,0.11562801209987787,4.9632891501042044e-05
0.20944709482017337,22.0,18.165997883753285,8.768856094587427e-06,0.05137013500260085,0.000781435056005107,3.034926758898524e-09
0.2096214325311052,19.0,0.1726780903884356,2.0431973201952704e-08,0.014393226336399376,0.0027380251593180577,0.0001588620278710002
0.20988343335940068,16.0,0.5594325706169377,5.5302242561929e-06,1.0186101701457802e-08,3.400411917692886e-05,3.026551684776559e-05
0.20991463639123165,25.0,0.0022664980792736927,3.3769803108250946,5.791122627642391e-06,1.4228304551634272e-07,7.9834428189229e-05
0.20992486599334065,19.0,8.529644499741017e-08,0.04641588833612782,2.3789010399596927e-08,2.2664980697675596e-05,2.1859184887200276e-10
0.2100514257775094,30.0,9.098272894455567,3.913745601980384e-06,1.6225952825952411e-06,0.00023570694011142474,7.128288994718628e-05
0.21010785181539574,11.0,4.252346334528687,3.968246104569486,1.6566059522836916e-05,0.03618749782744051,0.00012050584178812851
0.21014824145883396,20.0,2.5847135074695637e-06,1.5856239617711373e-08,0.003002461688528155,2.608653616264693e-08,5.120011389792251e-10
0.21027683116711698,43.0,0.008239785684528511,15.459277364194785,3.2697497342344723e-06,0.0008258799337084486,9.429690741602543e-10
0.21044093967955574,40.0,1.101645949633657e-06,0.0005066461008921268,3.400411917692886e-05,3.338285850028596e-05,0.00038146802935686263
0.21046922432025164,32.0,0.0001675807864530769,0.1726780903884356,0.0005711586444165648,1.0991096994992233e-07,2.2378706655129368e-08
0.2106636445890336,25.0,10.691263391734772,30.866649433372746,1.1887076931426976e-05,0.003115254202163452,0.014481584463104328
0.21096361503896968,36.0,1.1805165285688055e-06,0.020716496756020667,0.0026388907965743387,0.11351546989102765,0.0006169912824917198
0.210980824617171,24.0,2.64498018242772e-06,0.0009885417021919573,5.089870176298694e-06,2.0244465041405653e-06,0.0005726322292078695
0.2110292346157534,10.0,0.005196557243827658,5.268921421350677e-07,2.129748534871449e-08,4.301635749322675e-07,0.00020655299812036114
0.21109740641024635,23.0,0.004422273980505897,3.895745615775501e-08,0.00023570694011142474,2.0291180096580335e-05,0.0009109529563125806
0.2111655229240305,32.0,0.026086536176225507,6.0783231282972365e-05,0.016681005242259454,1.7508270246377772e-05,0.0018634898547584752
0.2112428991196146,34.0,0.0001754867149648152,2.9612254379880315e-07,5.293266033722245e-05,5.8044859154605846e-05,0.00975436314487564
0.21127236615327877,13.0,0.00013618652367560828,2.0479120966650832e-07,1.4728827235978866e-08,0.00025847134932135377,1.0678318007216445e-09
0.21134742106346888,5.0,0.4442706749606883,17.347593592339326,0.2602647857844362,0.00041746552651412646,0.0003169933160465633
0.2115176889905049,28.0,0.5858248200152536,6.789406812696113e-07,4.452958506332152e-08,0.00020338002948941828,0.00044408361175191156
0.21158839791506567,5.0,0.014000583824680961,1.5856239617711373e-08,3.940901622691091e-05,5.479472318141734e-06,4.7683468311248736e-07
0.21173264692409594,30.0,0.12220446866314887,64.53715401646701,8.22081572528682e-06,1.2052609352421106e-07,3.370953604869888e-09
0.21180530081512697,2.0,2.308677994187172e-05,36.271002523306485,0.009418331464316884,8.870496845879089e-05,1.48052941969371e-10
0.21181716389127433,37.0,1.4796880626863963e-08,1.630092360979741e-06,0.5244688698885717,0.00977214689655691,9.714014331574054e-09
0.2119913198628982,16.0,0.012767507043192645,0.08451366330684722,3.92277675111358e-07,0.030653952702019722,3.6953601033657073e-06
0.21239994770547713,45.0,5.113387538414331,0.09931091813749801,0.08932045920973201,5.568596432134719e-07,0.0012379675783889012
0.2124758165890218,17.0,5.256791122018419e-08,37.11671819475767,0.6078323069156789,0.03361448972685535,3.1633701700883203e-09
0.212652769650484,1.0,6.773775997517745e-08,0.0024853948574297983,0.14968392796521526,0.02644980161193744,6.400009491490006e-09
0.21296617304645427,13.0,0.00024231727942376007,3.7202366814130656e-08,3.136869822620068e-08,0.41268208064176054,0.0019316506869332436
0.21306530805074142,2.0,0.004525386278170167,85.10007247122246,0.00024456166700370516,0.00014593657915594599,2.14108083115392e-08
0.21309925576948557,12.0,0.09267593301146883,0.0130652016212472,7.742636818208337e-08,1.1016459468216478e-06,8.697490026177834e-05
0.21323732250656136,37.0,7.109709432312438e-07,0.004738879609717651,0.0001854676913189375,6.32121846948491e-08,2.6708079744159325e-08
0.21335583538112815,34.0,0.0735981447526577,28.80444153396298,0.42036216437861834,0.046845800768114405,0.0009815200824138271
0.21337254311864706,30.0,3.1805520153329197e-06,3.660695147596906e-05,0.00012362095374134142,0.060643293439917825,7.564633275546291e-07
0.21355514276975102,29.0,7.06071771413778,1.5856239617711373e-08,0.0702824420415672,0.816416752417876,1.5592627068837148e-09
0.21360963779453238,36.0,2.502640096417922,60.22541201461928,0.012650337107466983,0.03361448972685535,0.00023261443611726
0.21385265231846132,26.0,5.113387538414331,0.0004117319931161679,2.913831703141073e-08,2.2508800511040837e-08,1.6627313382536467e-06
0.21394304425085325,42.0,0.6573820143409586,5.871766390733262,0.3129647981347925,0.0011723817958579938,0.0012975117849886057
0.21407973186255994,32.0,2.0812215699863414,0.0016796748720926532,1.8040819281414995e-08,5.172657376135455e-07,8.321316089074978e-09
0.214134702353578,12.0,0.00035038422452906756,0.09483681866285927,6.453715387046707e-07,3.635469958745942e-08,8.916512433461135e-09
0.2144113378938409,42.0,0.0006995920165435374,5.646141419303672e-07,1.3216641820944224e-07,1.004620418832748e-06,3.718407956863623e-07
0.2146191410856087,38.0,1.8207916800994625e-08,0.0003122442823092858,0.007832382541475167,2.6694784859377047e-06,9.613870986925048e-10
0.21470636976304158,15.0,1.8546769230847013,0.0004213321743847289,4.0795344901398604e-06,0.00019966424393770934,9.534500147295624e-10
0.21500107212255776,17.0,1.2826498305280625,9.41833153464796e-05,0.0001282649823941482,1.5638467540130176e-06,0.03272287739466683
0.21501774946952068,34.0,2.9408201705870667,1.0256779307444209e-07,2.6572011039147783e-08,0.09976977555077145,1.3571044086248023e-08
0.2150624632470585,23.0,9.749649183484097,2.057374313432916e-05,0.07159041024622156,7.796360092477003e-05,2.960377772439664e-05
0.21530358710195685,33.0,0.3144108303147265,0.6134621717992506,3.9957802938957145e-07,0.004341478299460495,0.00022752844753779971
0.2153883031118322,42.0,0.00039318287557057704,1.9966424501097933e-08,0.0005504789775233998,0.0002632815451100336,8.667498783590989e-08
0.21561881564914648,21.0,0.0016796748720926532,0.0001795784647002097,0.0005926151777120332,0.00016300923523968722,2.2565000295026413e-08
0.21566583861479463,23.0,2.744343303228368,1.4865248449978571e-06,0.012650337107466983,0.0001660428648428313,1.5052816303829482e-10
0.21571205750042094,26.0,4.556786265841069,0.2029118018046678,0.06292146056136554,2.1053452340207778e-05,5.547207448246041e-10
0.2158166492076818,7.0,1.915500555573528e-06,6.220048825634719e-05,1.3277708241719425e-05,1.2563165976073102e-05,2.1381245656306808e-10
0.21582071395644195,29.0,5.5429855156846744e-05,0.0050781521123276704,1.9874595438712622e-06,0.2245697974903634,2.0957145722768137e-09
0.21583677162053166,33.0,0.8089243486805938,2.09083769055575e-08,7.60117760958567e-08,0.000781435056005107,0.0781428576124255
0.21583804229597042,5.0,0.0006234401888627864,1.3744790926775394,6.979813874294018e-05,1.4459729215025365e-08,2.7627662016257475e-05
0.21599936588943375,8.0,1.2885762131855181e-08,0.006394488428556937,2.1346630297771586e-07,0.1767043510081196,0.003022372818537686
0.2160059938692192,7.0,4.291732378422157e-06,2.335438139906482,0.011118495964164046,4.630902792157818e-07,4.395054819832453e-05
0.21619306577233738,10.0,10.447659715608053,0.0001754867149648152,4.381689922522732e-07,0.0003345989101626212,1.0308638735915787e-10
0.2162079922666967,10.0,6.292146109610351,29.476062551248585,0.0017267808925799035,3.7116718121936057e-07,7.108618026212203e-09
0.21628076146451453,43.0,0.5594325706169377,0.004849374067335233,2.7254325195772193e-05,0.09976977555077145,0.033362018990225145
0.21636343892497462,39.0,0.09056428379445294,0.11669898186171475,0.025966559521148395,0.2555097066694204,1.1091863093336338e-08
0.21644196850543432,28.0,0.0009224970052592174,3.660695147596906e-05,0.0009571521479397418,3.9957802938957145e-07,0.00011277302253524935
0.21653098964462508,34.0,14.76281471909391,0.9505565920101191,8.648423265602943e-08,0.03487727446290922,2.6487581391615688e-08
0.21658756827786987,45.0,0.00036691423784024937,0.11669898186171475,1.3936192739730411e-08,0.002362508449609646,0.00525257227772325
0.21659874624299916,29.0,0.8668379930019774,0.46522995239601894,0.0005305480494035909,1.2080421315332756e-06,4.915516484961517e-07
0.21662540619798526,20.0,0.00146273335620113,1.0765446128423159e-06,0.061771875449035174,1.0765446127992099e-08,0.0007507365301564756
0.21684900136322924,13.0,1.355601785329369e-06,8.748668120479914e-07,0.0013840160876788536,3.8422408432474174e-08,0.00011885227543732957
0.2169339114775577,6.0,0.008829699955494083,0.28671964974937697,0.006050367835663836,0.0017589165787952978,2.097162885620247e-10
0.21700518763596785,27.0,13.46260579298911,0.0001330834724654076,0.004262158799022355,0.008431909230407675,8.775953823312223e-10
0.217103600316808,48.0,3.833395101766605e-05,0.18935521797562951,3.4477640481081326e-07,9.140310737776869e-08,1.8920285818616254e-09
0.2171087212124067,26.0,8.529644499741017e-08,7.978144572076629e-07,4.630902792157818e-07,1.1887076931426976e-05,1.231144504637002e-07
0.2171129201825563,47.0,0.0029886528735503827,1.2248646137509331,4.6522995026313385e-05,5.981040956573524e-08,0.018933361312185447
0.21729781928083178,14.0,0.5101615314749833,0.01804081928719381,0.0005817880039693902,0.004107840861140859,1.8468288179219527e-10
0.21734831179949982,17.0,0.0001795784647002097,8.354528058382871e-07,0.0027380251593180577,3.023294682589983e-08,4.990795984432435e-05
0.21760198036390926,3.0,5.172657387216024e-05,1.7069949340384078e-06,0.0008107909756980447,0.011750871219887328,0.0003368625603969487
0.21763493714773147,38.0,1.7467962151272456e-06,2.7066520700332412e-06,3.511927523665929e-07,2.439986286928074e-05,9.714014331574035e-05
0.21770164766595718,45.0,6.931717276155401e-08,0.0017188391428171457,2.4853948468811812e-05,9.375014968598677e-05,0.0037701413734379987
0.2177125011481526,2.0,0.642403365939419,14.76281471909391,3.0302710772547855e-07,1.911090618628332e-07,0.01582048968817107
0.2177545553339733,4.0,1.4459729217920196e-08,1.8718552949655793e-06,0.0003051297000078502,4.223044178625311e-07,2.7418507101288537e-10
0.21784658137875995,34.0,8.72852662384837e-08,0.9954008287621519,1.0375666787244133e-08,0.0003224842480234406,1.1153334837430378e-08
0.21788394841598327,23.0,13.46260579298911,8.145371766280737e-08,1.7069949335428833e-08,1.318621401196758e-08,7.606556908840938e-07
0.21828793001002694,43.0,0.0004514967772036102,4.2818517986524157e-07,6.72709910352462e-05,0.0034796978797840827,0.000477164215599067
0.218514275284037,21.0,0.0004727969591600391,0.00011859710123376706,2.82130766729763e-06,0.002947606234972559,0.0033292946679070044
0.2185264931913508,33.0,0.018891927762076644,0.00010092621909870484,0.016681005242259454,0.03239742603162727,1.0174211233788419e-07
0.21854976689497652,3.0,0.0071755609189369214,8.164167604921472e-07,6.820776717230479e-07,0.0017267808925799035,8.207132012393893e-05
0.21857354217464273,4.0,0.00023679600678330786,8.37380653526649e-06,0.0028408836708175194,0.010915359270929724,1.301102259728578e-07
0.2186401647364357,34.0,3.0442722120643058e-05,0.0053177231778509665,2.82130766729763e-06,1.4032890792654266e-05,1.5689877830407788e-10
0.21871838141435157,10.0,0.006696160054853215,37.11671819475767,0.0012856095987328964,0.22046687150023614,1.7235490300747435e-10
0.21891543594244273,12.0,6.064329395408062e-06,4.883022086877885,0.021594061350055673,0.019692202399856088,2.5641350432505365e-05
0.21904412981590687,37.0,8.107909806731694,5.6331426706013516e-08,0.022405278515148484,0.007142559233278763,6.97725135093619e-10
0.2191348987411515,6.0,9.161402457138521e-07,0.8089243486805938,5.555776217226837e-08,0.006050367835663836,3.7753541375300406e-05
0.21922703192121845,28.0,0.790492762269642,1.7875255259042354e-06,0.035526346474885034,4.815957894042745e-06,5.08125039922266e-07
0.21932175795264225,39.0,1.0186101701559773,1.2915496650148827e-07,0.04860564191515803,6.836515980284746e-06,1.6107224137125113e-08
0.2195195597312564,17.0,1.630092360979741e-06,0.006248788072006888,0.00041746552651412646,5.6591701579212963e-08,2.704227371659056e-06
0.21956654392519961,3.0,0.08648423275731726,3.173229634734973e-07,1.0256779268840125e-05,0.0014360089753941074,0.000102944052362538
0.21962331742839156,10.0,2.1297485357455233,26.880010215376075,0.0018589566673915098,0.002076430093454477,9.147367545968075e-10
0.21966622406666306,7.0,3.1009266359319233e-07,0.000441209286319119,3.0302710772547855e-07,5.6984370327167236e-05,0.0002598013863049039
0.2198084893608252,19.0,2.335438139906482,1.5494950393146317e-08,0.01829204490527598,0.00012362095374134142,5.903058779446051e-08
0.2199677565337423,13.0,8.789090653419964e-05,0.0008608647696149244,0.0020012497857075026,9.310413475792198e-08,1.966660399414118e-05
0.22003838964064873,28.0,0.00024231727942376007,29.476062551248585,0.0742798241876903,3.5855398460104987e-06,0.07988960042935259
0.22009816816379751,13.0,0.790492762269642,1.8761746914391233e-05,0.011536180929948483,1.8082449320361642e-07,1.7451155261522668e-08
0.2201715463316717,4.0,2.445616683452449,4.0889482262948643e-07,2.608653616264693e-08,1.5566543588970903e-08,2.1618894558229806e-06
0.22018264800529389,2.0,2.8083319988231756,0.5724766239702178,0.00038069798496045634,8.07062011182384e-06,0.03894565801036854
0.2202977896529676,27.0,0.8870496889654403,3.322932516398968e-07,0.059535330803970624,5.981040956573524e-08,2.441399008583909e-06
0.2203732238870776,44.0,4.079534503452449e-08,2.9408201705870667,2.6572011039147783e-08,6.092349146424238e-08,5.285332418266478e-08
0.22047010875100082,38.0,0.01804081928719381,0.0008033501977124734,4.483855927554339e-05,4.452958506332152e-08,5.570248719345163e-08
0.22072161620893,3.0,5.1370135433513384e-08,4.598992090522438e-06,0.09615745917498876,0.4695389965653199,1.58642681488036e-06
0.2207600354704981,49.0,0.5858248200152536,6.220048825634719e-05,0.07996554456893061,0.013618652263137519,0.18506604023110282
0.220892629578459,51.0,0.009908228099003788,1.483102514336103e-07,0.0007258733606712639,8.829699934016445e-07,1.9734654293999818e-10
0.22091761925122017,51.0,2.578762887593798e-07,0.12505385872903912,0.0003408258528113402,7.653919351071482e-05,0.020009218328765902
0.22094499348228772,18.0,5.777790117970507e-07,23.408272761782943,7.514081024712406e-05,0.08451366257507237,5.116475479031465e-05
0.22100130415637023,25.0,0.227697025538168,2.2822244741869007,0.0004749814775461816,0.8316104070902364,1.1207402013097797e-07
0.22129634830302583,21.0,9.182542835656282e-06,9.41833153464796e-05,0.0012164242861253418,2.6572011039147783e-08,0.0010575537029719844
0.22144185394052548,46.0,3.0937875717301367e-08,0.006543586018883229,1.324713984352112e-06,0.0009396648256543101,1.54745832551114e-06
0.22149760437884036,39.0,0.0004514967772036102,6.350425168595962e-06,4.7388795879444266e-05,0.043514964648150335,0.008904201091492616
0.22161537391354585,40.0,11.456687286348727,0.018461469463245457,3.315282340162333e-08,0.00367760907601607,3.387294721081126e-08
0.22165122988914926,32.0,37.11671819475767,3.408258547423452e-06,0.0013587298931845343,3.2100108854857816e-06,0.04622388953673059
0.22194251336682788,48.0,0.8870496889654403,3.187891292677649e-05,0.00011696826980224506,0.025966559521148395,0.0002117544682851716
0.2219795924052519,48.0,0.0024853948574297983,0.043314832233764027,4.905583689865794e-06,8.850074881872555e-06,0.00023390359871954317
0.2220225425966174,48.0,1.8334254825622925e-05,8.201889499202212e-05,0.02644980161193744,6.134621688946703e-05,0.0008246917104001709
0.2222193130402616,34.0,11.997177354358856,6.650018030431118e-06,8.829699934016445e-07,0.0026388907965743387,0.4468533483237712
0.2223739991054725,9.0,9.310413487069084,0.00019243509752303324,4.483855927554339e-05,0.01196955693265056,0.0044747118751276346
