lon,lat,current_avg,current_std,current_95th_centile,current_5th_centile,extreme_avg,extreme_std,extreme_95th_centile,extreme_5th_centile,has_future_point,extreme_AI_avg,extreme_AI_std,extreme_AI_95th_centile,extreme_AI_5th_centile,extreme_ET_avg,extreme_ET_std,extreme_ET_95th_centile,extreme_ET_5th_centile,extreme_precip_avg,extreme_precip_std,extreme_precip_95th_centile,extreme_precip_5th_centile,extreme_Sdep_avg,extreme_Sdep_std,extreme_Sdep_95th_centile,extreme_Sdep_5th_centile,extreme_toc_avg,extreme_toc_std,extreme_toc_95th_centile,extreme_toc_5th_centile,extreme_avg_percchange,extreme_95th_centile_percchange,extreme_5th_centile_percchange,extreme_AI_avg_percchange,extreme_ET_avg_percchange,extreme_precip_avg_percchange,extreme_Sdep_avg_percchange,extreme_toc_avg_percchange,extreme_percchange_std,Observed,residuals,residuals_fracobs,coeff_var,error_ratio,current_avg_precfilter,current_avg_accurfilter,current_avg_bothfilters,extreme_avg_filtered,extreme_95th_centile_filtered,extreme_5th_centile_filtered,extreme_AI_avg_filtered,extreme_ET_avg_filtered,extreme_precip_avg_filtered,extreme_Sdep_avg_filtered,extreme_toc_avg_filtered,extreme_avg_percchange_filtered,extreme_95th_centile_percchange_filtered,extreme_5th_centile_percchange_filtered,extreme_percchange_std_filtered,extreme_AI_avg_percchange_filtered,extreme_ET_avg_percchange_filtered,extreme_precip_avg_percchange_filtered,extreme_Sdep_avg_percchange_filtered,extreme_toc_avg_percchange_filtered,residuals_filtered,residuals_fracobs_filtered
-7.5,38.5,226.418449820165,15.04371770020365,250.456209427914,201.010770897914,222.2493060817401,18.04281129419567,250.59884677374544,189.92457455055663,1.0,223.9285265104592,15.958772280269564,250.92995341098197,195.97623339322328,228.67747526596796,15.547589821157706,253.98637732404663,202.67551603633004,223.75844151218203,15.608134967969985,250.27112924518468,198.3848813465612,235.9547171093641,17.613157218859957,262.9082860090275,204.34998665801436,222.54113064389384,15.202120219891048,247.57858608946395,197.28581712554976,-1.8413445290064872,10.679517050304845,-16.117889376326875,-1.0996998308589458,0.9977214522920788,-1.1748195918202335,4.211788967185928,-1.7124572575029795,1.9981524063986738,80.053766,146.364683820165,1.8283297730198602,0.06644210183468824,1.8283297730198602,226.418449820165,,,,,,,,,,,,,,,,,,,,,
-7.5,39.5,178.9382171231203,7.148354658507459,190.90439925302945,166.78375628523375,177.41339668044094,9.074403153391575,194.06352518881857,162.48869748817916,1.0,177.14920139338253,7.24192837318599,188.9230731503685,164.46577798185498,180.92964049606104,7.981620998502908,194.607250854464,167.94378606151716,177.24133012255243,8.264813198378734,191.0885942152068,163.76088261675326,186.6726352547559,8.815409691305296,203.64370608948852,171.36467479177102,177.27997930965117,7.869099463668909,190.8491149302873,164.37513519965583,-0.8521491200676197,8.452810310103375,-9.19284873818927,-0.9997952133986107,1.1129111516577395,-0.9483088788127965,4.322395883889834,-0.9267096990958396,1.9627589209223424,132.656506,46.28171112312029,0.3488838393129417,0.03994873075989663,0.3488838393129417,178.9382171231203,,,,,,,,,,,,,,,,,,,,,
-7.5,40.5,213.29249992996589,7.036272174826366,224.26821941210096,202.98389708005655,209.96842609054303,8.163612220563103,224.324754331335,194.8923327192601,1.0,211.30817608081247,6.89125007925462,221.3724279950437,201.1861250507278,215.44415980135403,7.584155366553156,226.88510842691,204.0498069406144,211.40380882068584,7.655724129005057,223.23730966996007,200.22617974600195,222.32785316415217,8.2387593564741,236.384691925685,208.12860298044265,209.2702113781396,7.465570366286511,220.6567605301514,198.0015257068727,-1.5584579113256696,5.172359274232107,-8.62672959281148,-0.930329875548817,1.0087836525403568,-0.8854934467457569,4.236132652180938,-1.8858087148619795,1.9120814994215518,202.792176,10.500323929965873,0.05177874283456514,0.03298884010050382,0.05177874283456514,213.29249992996589,213.29249992996589,213.29249992996589,209.96842609054303,224.324754331335,194.8923327192601,211.30817608081247,215.44415980135403,211.40380882068584,222.32785316415217,209.2702113781396,-1.5584579113256696,5.172359274232107,-8.62672959281148,1.9120814994215518,-0.930329875548817,1.0087836525403568,-0.8854934467457569,4.236132652180938,-1.8858087148619795,10.500323929965873,0.05177874283456514
-7.5,41.5,213.3446981967204,6.852405690754071,224.2471187624781,202.3854178247155,210.3551690753181,7.637232938172902,223.0905482550476,196.7465417869279,1.0,211.6006237803292,6.667012834525719,221.1496793677059,201.21164302262096,215.1761237900234,7.368218011911891,226.2595257630944,203.64554510103127,211.57918106380188,7.430954760788919,222.90129390230487,199.85982870111863,222.19727807974067,7.739321724413799,235.8332338327635,209.2038148411252,208.8450901456567,7.249148183846849,219.871875847012,197.4955352610014,-1.4012671262379977,4.568123858105328,-7.779971356254517,-0.8174913326334653,0.8584350156263517,-0.8275420705747155,4.149425768648585,-2.1090789174028126,1.873857623338818,220.819203,-7.474504803279586,-0.03384898007842002,0.03211894060960268,-0.03384898007842002,213.3446981967204,213.3446981967204,213.3446981967204,210.3551690753181,223.0905482550476,196.7465417869279,211.6006237803292,215.1761237900234,211.57918106380188,222.19727807974067,208.8450901456567,-1.4012671262379977,4.568123858105328,-7.779971356254517,1.873857623338818,-0.8174913326334653,0.8584350156263517,-0.8275420705747155,4.149425768648585,-2.1090789174028126,-7.474504803279586,-0.03384898007842002
-7.5,42.5,247.9439106347414,8.042898379540866,260.59258052823964,234.36323079448687,237.83176512639457,8.62270254478221,252.1787092050929,223.87137558672936,1.0,246.18424837451352,7.995097549409174,258.169484470992,232.33553726142512,249.21479036954824,8.250656844943618,262.15095113949246,234.92444474242689,245.38355195959784,8.118868460915275,257.9609538329677,231.34943229353783,257.1776456310111,8.942255401570499,270.43179532518855,241.4595919784581,235.6932734654713,7.999767198552361,248.67317690779805,222.65439331499712,-4.078400426313973,1.7079663539670449,-9.708863180541869,-0.7097017449321958,0.5125674317039537,-1.0326362396192719,3.7241225132858298,-4.940890517499796,1.755781660620053,234.618203,13.325707634741406,0.05679741582003936,0.03243837833706375,0.05679741582003936,247.9439106347414,247.9439106347414,247.9439106347414,237.83176512639457,252.1787092050929,223.87137558672936,246.18424837451352,249.21479036954824,245.38355195959784,257.1776456310111,235.6932734654713,-4.078400426313973,1.7079663539670449,-9.708863180541869,1.755781660620053,-0.7097017449321958,0.5125674317039537,-1.0326362396192719,3.7241225132858298,-4.940890517499796,13.325707634741406,0.05679741582003936
-7.5,43.5,342.33403098604833,19.68090399284635,375.8091888989835,311.7328158944005,315.8613674268105,16.23547214950178,341.6041606156379,291.3503409143865,1.0,339.6448765106225,18.687405346026853,371.37782000721023,311.04130724043625,343.2929106867369,19.76623555460345,376.7554533163079,312.6381434323996,337.90355399279025,19.45312854455416,370.67806373973207,307.938142782982,352.743671179225,18.8389835493744,384.3279500081697,324.9609737682125,314.7257491580394,18.24404844552012,345.6805613767431,286.2852719929268,-7.732992096341344,-0.21320415277094368,-14.89296577521376,-0.7855352468698675,0.2801006075635041,-1.2941970684295316,3.0407845118970607,-8.064720223252978,1.5363107660970128,473.955088,-131.62105701395166,-0.2777078679951879,0.057490352145704256,-0.2777078679951879,342.33403098604833,342.33403098604833,342.33403098604833,315.8613674268105,341.6041606156379,291.3503409143865,339.6448765106225,343.2929106867369,337.90355399279025,352.743671179225,314.7257491580394,-7.732992096341344,-0.21320415277094368,-14.89296577521376,1.5363107660970128,-0.7855352468698675,0.2801006075635041,-1.2941970684295316,3.0407845118970607,-8.064720223252978,-131.62105701395166,-0.2777078679951879
-7.5,52.5,305.860791850084,11.448411112065946,324.93858635729924,289.36360993973955,291.87771119081094,11.391664546919976,310.8331429593701,275.39632374450093,1.0,306.1114666670459,11.558275170221105,325.42826430866614,289.39421284384485,304.792593978672,11.554418459567549,323.10429406634483,287.8265933552067,306.97732335068025,11.73799652004364,325.7957074987448,289.8059984014436,310.0858992294314,11.69907140481947,329.5576029685271,293.0514869000207,284.5390034779499,10.920007196990891,301.10818044040246,268.557568952138,-4.571714005803922,1.625690916187535,-9.96023972909711,0.0819571594795088,-0.3492431523997256,0.3650456450604823,1.3813824759265945,-6.971076038600223,1.0367403923449492,380.724039,-74.86324714991599,-0.19663388565258416,0.03743013624864125,-0.19663388565258416,305.860791850084,305.860791850084,305.860791850084,291.87771119081094,310.8331429593701,275.39632374450093,306.1114666670459,304.792593978672,306.97732335068025,310.0858992294314,284.5390034779499,-4.571714005803922,1.625690916187535,-9.96023972909711,1.0367403923449492,0.0819571594795088,-0.3492431523997256,0.3650456450604823,1.3813824759265945,-6.971076038600223,-74.86324714991599,-0.19663388565258416
-7.5,53.5,550.7235664863044,21.00544873549758,585.6219737457586,515.9385894655186,521.0363169177496,20.344986982990516,562.9463213524967,485.7616149594655,1.0,550.629567979389,20.99781811210317,585.5633890639999,515.8332033520722,548.9908731737753,21.201188103317595,583.679102313445,514.233181289316,550.8290323062848,21.365252807961895,586.6074792901209,515.3676153195967,557.8975454902437,22.349122669132417,601.0857032089461,519.8471566157424,510.9406186620678,18.98305734534459,542.3115137184296,479.5007965485191,-5.390590011966221,2.2193992794198434,-11.795745720726199,-0.017068183138625886,-0.3146212397598978,0.019150409824166846,1.3026460897089076,-7.223759839815388,0.9706945187243373,816.84051,-266.11694351369556,-0.32578813153340735,0.03814154689169262,-0.32578813153340735,550.7235664863044,,,,,,,,,,,,,,,,,,,,,
-7.5,54.5,456.80171570617136,16.815662245263773,487.8830846266151,429.7256893033504,436.8510802734492,15.725079590216122,466.8135943239454,411.8325733884215,1.0,456.88749326788144,16.842543852704114,488.0675748226033,429.7795117619661,455.5983833283151,16.82527826997463,486.3981516886726,428.2444707727668,457.31188441182144,16.92273797298288,487.98456975365417,430.3300910985421,462.4499060780604,16.99931378404961,494.75458526632514,435.18344900417617,428.5876965798429,15.38292979020932,457.0407026918742,404.0997800455086,-4.367460704888202,2.1917340223419735,-9.844346194766782,0.018777854539681487,-0.2634255381453711,0.11168274726407322,1.2364643515310516,-6.17642582246267,0.8803008370051228,643.428783,-186.6270672938286,-0.2900508529066357,0.03681173180198849,-0.2900508529066357,456.80171570617136,456.80171570617136,456.80171570617136,436.8510802734492,466.8135943239454,411.8325733884215,456.88749326788144,455.5983833283151,457.31188441182144,462.4499060780604,428.5876965798429,-4.367460704888202,2.1917340223419735,-9.844346194766782,0.8803008370051228,0.018777854539681487,-0.2634255381453711,0.11168274726407322,1.2364643515310516,-6.17642582246267,-186.6270672938286,-0.2900508529066357
-7.5,55.5,507.0435497536112,17.573975204217753,533.9973394991775,480.2146876334363,494.9450555292597,17.556929390831602,527.3163137329797,465.95975103313424,1.0,507.3595385203852,17.618755808579007,534.4297333055504,480.4180642531755,506.4693720470834,17.613887748157147,533.7477982699124,479.2847814836039,507.9343079704488,17.701644510553773,534.9394928612419,480.6706180865036,512.9138463535093,18.41686455500699,545.2973651737548,481.5655808825215,486.9506351252032,16.603450315263224,511.78998575614605,461.0216677444952,-2.3860858165399295,3.998229341290238,-8.10261736697783,0.06231984746231453,-0.11324031373770614,0.17567686587679315,1.1577499807956548,-3.962759143306691,0.7044184376926667,659.305897,-152.26234724638874,-0.23094340265909793,0.03465969582446619,-0.23094340265909793,507.0435497536112,507.0435497536112,507.0435497536112,494.9450555292597,527.3163137329797,465.95975103313424,507.3595385203852,506.4693720470834,507.9343079704488,512.9138463535093,486.9506351252032,-2.3860858165399295,3.998229341290238,-8.10261736697783,0.7044184376926667,0.06231984746231453,-0.11324031373770614,0.17567686587679315,1.1577499807956548,-3.962759143306691,-152.26234724638874,-0.23094340265909793
