RMSE,hidden_layer_sizes,alpha,power_t,beta_1,beta_2,epsilon
0.11320730431355701,15.0,1.5423686462966306,0.041363436840632775,0.10940546975793769,2.9340496964986324e-05,9.958635112613392e-05
0.11323327653488065,9.0,1.3744790926775394,0.790492762269642,0.3560832519017016,0.0011299339308962029,1.1697870538702463e-05
0.11350648792707144,35.0,0.2934049709215787,25.084150592775412,0.0005504789775233998,1.5352750245849251e-06,6.498023507433724e-07
0.1136444938567636,26.0,1.5423686462966306,0.0006234401888627864,0.1114415241650117,7.109709398080507e-05,1.390318531296085e-07
0.11365858882364874,44.0,0.07886728615614155,2.578762887593798e-07,0.0002995549317597935,0.022405278515148484,2.1544346900318866e-09
0.11396823997286258,15.0,3.7894709190746716,8.994022174092053e-05,5.078152101500381e-07,0.01578331393423605,1.0488226803202064e-07
0.11402283242779046,17.0,1.6527920614648972,0.0003424006137971426,0.0012621213064747863,1.5282140356740303e-08,0.00029994919779695014
0.11406341262275918,7.0,0.7548799281653431,0.00012708787092020595,6.23440186684802e-06,1.0815186998024827e-06,1.737896875430676e-06
0.11446275829913743,37.0,5.607234882852039,0.0007159041085964889,4.311561976118995e-06,0.4871780171978727,1.0358611142335097e-05
0.11472027186746954,16.0,2.335438139906482,1.5530705739334585e-07,7.19211886451792e-08,8.510007226592606e-07,1.515716791297883e-08
0.11481345782077279,51.0,1.7307655341957275,0.36946012051993027,0.0001514189317392373,0.006162966210530097,0.0006759008432993427
0.11493075624874552,47.0,2.4682684522556926e-06,0.0019737643263002553,0.001333905681493517,7.760503316800455e-07,8.607826194980733e-10
0.114945897869449,31.0,0.62776601058065,7.2922720587283125e-06,0.014130259797366339,2.3516428745840253e-05,1.6399155431805022e-06
0.11514050470307917,39.0,2.033800305846984,0.18504070195423022,7.376797566862139e-05,0.00024456166700370516,4.41026256990836e-06
0.11518392095704919,45.0,1.8124175473742394,1.1041880508541602e-05,0.007548799226189796,5.160748705788241e-08,4.234115261660174e-07
0.11519547977055813,9.0,0.40514231711146476,0.3610418597173337,2.867196492270249e-07,1.3524808651243824e-05,4.2959904408602174e-08
0.11527025322215792,41.0,0.3780746663599349,58.8531577519145,0.005620173807689948,0.005317723139791189,1.5952188836579487e-10
0.11568567838258373,46.0,0.0012447871461879062,1.4228304572143519e-05,0.023246970414858067,1.1430311261739487e-06,2.47365616964326e-05
0.11568684550572417,32.0,3.4557199367621427,0.00146273335620113,2.1844360620312108e-05,2.763385285074099e-07,1.1161042720880975e-05
0.11580056898610167,41.0,5.113387538414331,1.7109339072690168e-05,0.004588404093982275,2.3789010399596927e-08,5.8381685310966734e-08
0.11587567611002944,12.0,0.7208715033782136,0.005698437059469136,0.0022353696309625817,0.6665363202939131,3.2881505606428516e-05
0.1159350665601658,27.0,3.1513634848664824,8.768856094587427e-06,6.836515980284746e-06,2.614673207168488e-07,1.0480983570484097e-10
0.11593729529781902,20.0,1.6913295170296505,8.107909806731694,0.0067581811189123065,1.3968351159892662e-07,0.00011215147261470623
0.11594855623471137,47.0,1.3744790926775394,0.00013005112521734098,3.2697497342344723e-06,5.379361485618713e-06,5.734239758366275e-10
0.11616797874500603,46.0,0.77248114514034,30.163343472591972,2.9817722807967757e-06,8.668379909021296e-07,2.0683858742459553e-06
0.11624896964473778,34.0,1.5072253093107586,12.856096069432965,0.0038867766637358083,8.80937189406852e-08,0.0007404350157554998
0.11640857888647002,37.0,7.126115430111745e-06,0.00012708787092020595,3.158635394450766e-05,2.219966112608943e-06,5.074234538283832e-05
0.11644838523375536,38.0,2.389892566231053,0.243998629725955,4.452958506332152e-08,5.912508385956091e-05,0.00012665147763003337
0.11656486366318312,18.0,1.4393226447194094,5.379361503980697e-08,9.353431485556418e-06,1.5352750245849251e-06,3.90534284390734e-06
0.11663364092677861,24.0,1.6913295170296505,5.354620899273613,0.0013840160876788536,0.022405278515148484,1.0619464324307931e-09
0.11663639507938206,25.0,2.230223297965941,0.009908228099003788,0.10544427842694507,0.00032848573474849083,1.7223587367143975e-05
0.11691568674421075,40.0,0.30024617090855493,2.638890814457508e-07,6.963744705882177e-06,0.07292271996170994,2.4668299575403516e-09
0.11699813961670577,45.0,0.0306539529505653,5.391774640387505e-07,0.0021544346756689893,1.8718552943285113e-08,1.1601294476074196e-09
0.11732947220795395,37.0,0.8277856966198472,3.1513634848664824,0.045149677344791694,3.277294835521658e-05,3.187501112611767e-08
0.11733240325226861,11.0,0.790492762269642,3.338285864731764e-05,1.7793043849137273e-06,0.013618652263137519,1.538929489645589e-06
0.1175200535300549,39.0,0.008239785684528511,0.08258799387844272,2.52000498934967e-07,7.060717706645917e-08,4.577897522091133e-08
0.11761449734694104,26.0,1.0423606739764033,0.3144108303147265,3.868900721977957e-05,1.4228304551634272e-07,3.720977686506912e-08
0.11793778463647016,30.0,4.155455334718879,2.005867779508234e-06,0.19737643083012674,3.4557199257965396e-06,3.261004027141297e-09
0.11801506656609602,51.0,0.13713147177539456,1.3808297652180923e-08,2.3898925591259614e-06,0.0026388907965743387,1.2109000882084778e-07
0.11809877964691454,38.0,2.5258200269627847e-06,1.2592156136941509e-08,0.01863246297327738,0.000466303490253003,3.389635623896612e-05
0.11825219736458699,46.0,3.07955871291423,3.824569722466999e-06,5.912508385956091e-05,1.6758078640610702e-08,3.2007409414715414e-06
0.11832921425742671,9.0,2.033800305846984,7.814350607844542e-06,1.6874356709202034e-05,0.1833425465916476,4.385955352736416e-06
0.11851762050887323,12.0,0.27380251779278575,0.0013650078065460137,0.04951020118124389,0.017957846329629795,1.4612229063107037e-07
0.11851955973262343,34.0,9.182542835656282e-06,5.804485942768984e-05,2.4682684510450312e-08,0.0016642601656240653,5.307285946818344e-10
0.1186973639183726,44.0,1.5176833902834037e-07,0.0735981447526577,0.0006995920123067698,0.005517492336529114,1.7235490300747435e-06
0.11878091459842155,30.0,0.26146732118010924,4.401935185208879e-05,0.014393226336399376,3.3306003331226954e-06,4.147264900506527e-05
0.11882098089911944,46.0,2.7004207188377697e-07,2.9071233772725814e-05,9.862658436730215e-07,2.062121798033647e-06,1.1529386030693131e-08
0.11886509120832112,12.0,2.389892566231053,0.0028540097698292375,0.0019646866331808704,0.004341478299460495,4.231191156111127e-06
0.11894691993970177,27.0,6.66536326812492e-05,2.1053452427667084e-05,0.1469491787459701,0.00024456166700370516,2.5659070741590536e-06
0.11907230890564693,41.0,0.26146732118010924,0.019783188827841622,0.0016642601656240653,1.2276910463170286e-07,2.2148000949242314e-05
0.11922448654490474,29.0,5.148867450137498e-07,0.00033459891205499747,0.06773775939679601,7.093341179710435e-06,1.2717754611735807e-10
0.1193163685803291,18.0,0.5594325706169377,4.193943955667186e-06,8.201889479580059e-07,6.483534255162213e-05,1.0804467322518932e-10
0.11937452307546974,38.0,2.9680586086656025e-06,2.6942037136818822e-08,2.4682684510450312e-08,0.0011942000205547266,0.0003889188437212908
0.11957840634189025,41.0,0.77248114514034,0.03520031472796682,0.07707027047865533,2.5787628765972735e-05,8.58407234912576e-06
0.11968840435883629,6.0,8.296958520834915,4.588404126454761e-07,0.002076430093454477,0.010915359270929724,0.026819016303079025
0.11978483499683809,28.0,3.4557199367621427,2.357069413996728e-06,1.324713984352112e-06,2.174389471965214e-07,1.4322393500009882e-10
0.11993066279076421,46.0,0.08070620141149508,0.007012063589007177,0.0006868103547470436,0.0008569054998430136,0.00013128400626408166
0.12039280845521208,38.0,0.30024617090855493,0.0024853948574297983,0.008277856904963877,2.867196492270249e-07,2.0287602314368922e-10
0.12039328001369567,21.0,0.4145888496832911,0.6727099135712337,2.2612800596824617e-06,1.3493671369953964e-06,1.2252051704249857e-08
0.1204197987333759,30.0,2.033800305846984,6.321218475812448e-08,0.08932045920973201,0.060643293439917825,2.107329143138092e-05
0.12045375288988161,48.0,4.996877453854889,2.4739641008868166e-05,0.0014899550632181116,7.618717684401086e-07,5.303620703118451e-05
0.12051009758256721,10.0,4.663034929742736,1.596626022101425e-05,2.473964096577806e-07,0.00022302232858437032,1.3065066096061996e-09
0.12061694830562844,33.0,4.771760948938751,0.02434368873543108,2.7066520685701877e-08,0.15530705599729272,7.873894997730062e-05
0.12066196757786707,48.0,0.06409244019356457,0.00031952475057592136,0.03122442797744501,4.7938084910102944e-08,5.612739905788915e-07
0.12079201930857172,5.0,1.9421746814890284,0.546685729972018,0.00025847134932135377,0.0944006470711234,0.008218479555845253
0.12079291753102853,21.0,6.350425168595962e-06,79.4145171902934,1.978318882051455e-08,1.4261137033540429e-06,2.114620914515301e-06
0.1209793936673617,49.0,0.000732596542821523,0.2555097090352507,7.653919351071482e-05,1.8165997809743688e-05,4.395054819832444e-09
0.12099339148611628,34.0,1.8761746914391233e-05,0.09056428379445294,0.0002887090901262041,1.6758078640610702e-08,1.254324314597089e-06
0.12113029312232468,34.0,0.0005429186177618942,0.026086536176225507,6.711611743780587e-06,0.0003345989101626212,1.4887345990080626e-10
0.12127161097537682,48.0,0.0004213321743847289,8.789090653419964e-05,1.626339497520044e-05,0.0011942000205547266,8.367433302103e-09
0.12129097392910637,31.0,7.566218500481063,0.0015317404637020797,3.136869822620068e-08,0.0702824420415672,1.293931218392872e-07
0.12136164158091503,51.0,4.504573251759463e-05,2.250880052095462e-06,0.01730765520699567,0.05137013500260085,9.423178540276096e-09
0.12138688992727224,46.0,7.275483529196232e-07,0.0004951020159556351,1.1832406258712497e-07,8.994022152124676e-07,1.6835368321843145e-08
0.12144902250041603,49.0,2.2822244741869007,0.0053177231778509665,2.384390465988463e-07,3.5855398460104987e-06,3.2363166316024074e-06
0.12150980537980301,42.0,0.0003269749744511768,0.07028244264308353,0.0005019965103613392,0.02644980161193744,0.0002738064940527687
0.12153328410780018,42.0,1.3744790926775394,0.004525386278170167,3.023294682589983e-08,1.1403996004631994e-07,1.1015499634878982e-10
0.12158937834718493,51.0,0.0012738113231864786,0.002373424250023866,2.8083319972489323e-08,0.005724766198499916,1.2966157155204944e-10
0.1216900795102307,12.0,6.742622241778349,5.659170163246242e-06,0.0003408258528113402,2.712897795511518e-07,1.9816625542394187e-08
0.12178745681404626,45.0,0.28018665564591955,0.006543586018883229,0.043514964648150335,0.00012592156072405142,0.0011176474471832028
0.12178782860108492,29.0,0.012767507043192645,0.0005429186177618942,7.325965420295274e-08,3.25471160344675e-08,1.1015499634879003e-06
0.12184699253016414,28.0,5.607234882852039,10.209606623060475,9.862658436730215e-07,3.5855398460104987e-06,1.9051448136078133e-07
0.12189836521780106,46.0,7.09334120498799e-08,6.46860766154632e-08,6.335804978388418e-07,0.0005607234849567853,7.128288994718628e-09
0.12196131515357382,31.0,8.296958520834915,0.5342293299538352,0.00016913295080904885,0.03686095331915923,1.9612332745026043e-05
0.12206157008295104,48.0,0.08451366330684722,10.209606623060475,4.894289885777242e-07,9.549485592283515e-05,0.0004719189172528155
0.1221483198280147,37.0,1.5856239617711373e-08,0.0007671581176779302,0.0015459277263918394,8.393129456998866e-05,4.765053782030314e-06
0.12232107588400638,16.0,7.742636826811277,0.054542713053298365,0.005317723139791189,2.1346630297771586e-07,2.0329692658403607e-09
0.12236886557032993,43.0,0.01645190587753661,6.46860766154632e-08,0.24625858935981307,0.01637624061801005,0.0018790026506185756
0.12249538419126826,40.0,0.0024853948574297983,35.44455673970435,0.20860240701631588,0.006394488382150495,2.808955470273914e-05
0.12255102298708667,42.0,0.0007671581176779302,18.165997883753285,0.005317723139791189,9.862658436730215e-07,7.093900431442753e-06
0.12256572885098597,51.0,0.0011887076977119032,35.44455673970435,0.0010691263324526423,6.680743908807552e-08,0.0006592982275469459
0.12260494262666181,40.0,9.593608287093148e-07,9.593608287093148e-07,0.023679600489652494,0.0005504789775233998,1.2474110904895288e-06
0.12261089371361507,41.0,0.4242556430717777,89.11482322840202,9.660174787628731e-08,2.169383517473133e-08,0.0020755428942890565
0.1226111830259113,30.0,4.014242490499326e-05,0.00031952475057592136,0.006394488382150495,3.6606951312905066e-05,0.0002861842075982722
0.12263059713371202,47.0,6.773775997517745e-08,2.033800305846984,0.03361448972685535,2.3789010399596927e-08,0.00030835351604150963
0.12263388621551177,40.0,0.01607704421673822,0.0019287915080207778,1.061759180794059e-06,0.12447871351480537,2.4346618121760403e-06
0.1227045671205305,39.0,0.30024617090855493,2.572825967447932e-08,0.03895745583681427,0.000603643847000226,2.0755428942890564e-07
0.1229018898393901,48.0,5.871766390733262,5.7644882829258735e-08,1.1805165284624516e-08,1.2476595524810005e-08,4.2428997086975256e-06
0.12291781727719084,36.0,1.0991097009294962e-07,5.379361503980697e-08,2.82130766729763e-06,1.8124175422581046e-06,2.210214600222973e-10
0.12293930162246094,42.0,6.365079081295577e-05,0.00160400310705682,0.4871780171978727,0.008748668055499816,0.001161733493855983
0.12298889065929768,47.0,5.172657387216024e-05,1.3744790926775394,0.07707027047865533,9.527500436949503e-06,0.00021768764615078069
0.12300536191906175,46.0,0.0004117319931161679,2.8738126918510694,1.1456687242540355e-05,0.5967271137973118,0.001797734167092586
0.1231504110517438,45.0,3.0937875717301367e-08,15.819734815786015,0.0006498495315374837,0.15246957133273634,5.730279657787807e-05
0.12326972980296083,38.0,0.30024617090855493,20.384933982524643,0.002406475133827725,1.297517166852234e-07,2.5535285275197255e-07
0.12334530484826456,35.0,1.2108297502320395e-05,0.0007496781874966877,5.898896405077894e-06,0.40514231325876005,4.278220124780205e-06
0.1233646857174866,10.0,0.40514231711146476,23.408272761782943,0.02119953440771674,9.862658436730215e-07,2.739957171483663e-09
0.12344578457042932,38.0,2.7761532944368037e-05,2.1945290862033115e-07,2.7066520685701877e-08,3.0795587110338155e-08,7.659288333811674e-09
0.1234571660847541,51.0,0.036021065623570735,0.12505385872903912,0.0001330834717793417,2.1794069779327184e-06,2.855916953573111e-05
0.12359507512217163,40.0,2.240527869300018e-08,1.483102514336103e-07,0.00467379507486887,6.365079051031181e-05,5.981053370711909e-07
0.12367795031616421,49.0,0.3292437333007769,2.1544346900318867e-05,0.0004412092837575437,2.0908376897185803e-08,9.462319317574856e-07
0.12368288050820868,48.0,0.002373424250023866,0.0009885417021919573,5.172657376135455e-07,2.2508800511040837e-08,3.75195331382432e-08
0.12377852254882867,33.0,2.0104964162605013e-05,3.3769803108250946,2.1794069779327184e-06,6.43885742073066e-08,3.187501112611767e-08
0.12378546845273297,24.0,1.2052609368708414e-07,2.71289780037247e-05,2.479672885080517e-06,0.1703065013858775,6.489051458090836e-05
0.12381402800640093,24.0,0.18082449348779517,0.00105931476351837,0.010520152096970858,2.5669027109696826e-07,0.0002830382852894212
0.12395993651554933,30.0,4.291732378422157e-06,40.70142453219439,0.060643293439917825,0.005031548909177572,2.518489322894811e-07
0.12398909282498016,25.0,0.037720424934170015,0.02169383518385182,2.0291180096580335e-05,0.0005607234849567853,1.354294676455719e-05
0.12403322147852798,48.0,5.607234882852039,4.184288507901585e-07,3.400411917692886e-05,6.805073689650846e-08,0.0026323403092055843
0.12409112651682404,22.0,0.00011325413151528126,11.456687286348727,5.581446230291445e-06,2.3789010399596927e-08,4.593737943711124e-05
0.12410652247146521,34.0,0.23300614106969247,37.11671819475767,0.0027889802733963936,9.203731951014149e-05,0.0008338580182267603
0.12415582146227266,37.0,2.4739641008868166e-05,1.699144172034626e-08,1.2276910463170286e-07,4.535828821787084e-08,0.00015930163089026417
0.12434983254847051,22.0,7.2922720587283125e-06,0.009246257116405733,0.8015006882378104,0.3247218461583731,1.4887345990080626e-10
0.12440334637902688,19.0,7.923168624866261,47.827720177274855,1.158948303347003e-08,3.023294682589983e-08,2.2721429101683845e-06
0.12443074212577539,34.0,0.0006092349152400712,2.5142033481427966e-08,7.60117760958567e-08,0.3187891262777207,0.0007825090138104422
0.12447908029203365,23.0,4.609604486828439e-05,1.8334254825622925e-05,7.49678184802649e-06,0.017629753615222357,4.023096556926822e-09
0.12452332047286067,17.0,0.13713147177539456,0.03284857366030047,0.0032924373103001697,1.9199206577137304e-05,3.619560712055739e-08
0.12454185749299222,12.0,3.07955871291423,0.005568596444286409,2.4343688662814295e-06,0.030093900100793897,0.04858124572854608
0.12455441679010257,9.0,9.310413487069084,1.6338538778098638e-05,0.0012856095987328964,0.7724811375237851,1.04448423711421e-09
0.12459452720893179,25.0,7.2922720587283125e-06,9.41833153464796e-05,1.7467962102313183e-06,0.0204319730407876,3.191908292528211e-10
0.12465056895232807,9.0,9.5275004724273,2.7570233256095825e-08,0.0001660428648428313,0.8470868182611873,1.6707916348970672e-09
0.12476503824057794,15.0,4.193943955667186e-06,1.7834102207100063e-07,0.28540097432318107,0.005517492336529114,3.222929644301044e-08
0.12480733782021416,43.0,0.04860564232142139,0.46522995239601894,0.0017589165787952978,2.525820019377738e-06,2.8598656705762256e-07
0.12487882636788343,42.0,7.996554525892347e-06,0.001135154708920999,0.025492146340372925,0.06899837062446432,5.574098225214505e-09
0.1248876981552836,49.0,0.009908228099003788,0.00029817722900196735,1.2563165976073102e-05,2.1794069779327184e-06,0.00014825764651044113
0.12488790571841882,51.0,0.0002847439166467248,75.8367791499719,2.6633327204295065e-07,1.5602464120392762e-07,1.1015499634879003e-06
0.1250284713097499,39.0,8.529644499741017e-08,8.97331581458352e-06,0.000603643847000226,2.4231727930733114e-08,8.679482850487058e-10
0.12509143118537178,37.0,0.161141427725302,2.7004207188377697e-07,2.9680586069126968e-08,5.994842489867533e-07,6.140147696463008e-05
0.1251067816898523,37.0,0.3528154115380883,0.0009660174799522646,2.2250887888181898e-05,0.03754694193216445,0.002058407488329204
0.12512548174928356,28.0,0.13400688963639507,4.06077202570037,0.0033537101288391713,0.0015176833804541644,1.7235490300747435e-10
0.12519648705536646,40.0,5.172657387216024e-05,4.351496500925054,0.0036104185720919535,0.016681005242259454,8.990738776476163e-09
0.1252579738240435,34.0,0.009246257116405733,0.1648986944471065,1.9155005501088884e-06,0.09794696585102103,1.37408564118314e-10
0.12529199715082698,39.0,1.2305240043592616e-08,5.912508413831881e-07,2.2560740626802778e-07,0.0026388907965743387,1.6162958285875357e-05
0.1253005826223039,37.0,0.0017999285067824766,31.58635408267819,1.846146941094721e-06,0.4442706707136564,3.0856661400708437e-05
0.12531463257133338,24.0,0.010865157746525373,0.77248114514034,0.04271993930899267,8.052039651642442e-07,1.9926450422479557e-08
0.12535402840828908,24.0,0.041363436840632775,1.38401609657313e-07,1.346260577398783e-07,0.00021102034171620895,3.9487500641135985e-06
0.1254315794212105,36.0,2.8213076759394707e-08,2.6942037136818822e-08,0.0001355601778327461,0.02694203692025773,3.94329788617404e-08
0.12548453753469288,40.0,2.4175940791691334e-05,13.77650769549055,2.2612800596824617e-06,0.0019287914952780126,6.281737843536547e-06
0.12549654919915437,9.0,3.8157646612712445e-07,0.0002314005380130654,0.30724688139526685,9.375014968598677e-05,1e-06
0.12554064828571523,29.0,0.0007671581176779302,3.8778284145894615,1.0965792912129263e-08,2.5787628765972735e-05,2.441399008583904e-10
0.12554209998456384,42.0,9.140310748756223e-08,0.00023679600678330786,0.1016265080491774,1.0023075470297277e-07,0.00032949724307776483
0.125558550649531,25.0,0.18935521797562951,2.840883690183307e-05,1.7508270246377772e-05,0.0002834343290376588,2.7154598407104404e-08
0.12557688529823485,25.0,6.335804992658255e-07,0.26146732118010924,0.009954008212991371,1.0642092400379864e-05,3.589678100442139e-08
0.1256573163790334,31.0,0.0004514967772036102,0.5994842503189409,0.0016338538671628274,3.2100108854857816e-06,0.0005344077987429741
0.12570073036689594,45.0,0.00026572011053245065,1.7711210643450905,0.0005019965103613392,1.3744790890040052e-06,7.476311169537821e-06
0.12571799735555328,45.0,0.2934049709215787,2.033800305846984,0.006162966210530097,6.205728800626678e-08,0.003791035714069156
0.12584711970320234,36.0,13.46260579298911,0.5101615314749833,3.8422408432474174e-08,1.4526539220206873e-06,0.38811363096137225
0.12586844779504522,37.0,3.408258547423452e-06,4.815957910192351e-06,0.0013840160876788536,4.556786250697389e-06,1.0132125723595078e-09
0.12588702497548312,44.0,0.3780746663599349,5.791122647641758e-06,1.1859710092629298e-06,2.169383517473133e-08,0.0036471715848927708
0.12603536762347617,38.0,1.699144172034626e-08,44.63233926710397,0.00021894767509777813,0.005517492336529114,1.2439687799583812e-06
0.12604942368721445,22.0,2.8083319988231756,9.353431520292376e-08,9.203731951014149e-05,0.0742798241876903,1.087185447099887e-07
0.12609142521104186,33.0,4.804870439655134e-07,3.0442722120643058e-05,0.00017228054380086314,0.7868571429275086,4.42552294177668e-07
0.12610315747281592,43.0,1.4865248449978571e-06,0.642403365939419,4.301635749322675e-07,2.2980599848482393e-07,0.00018341140706762968
0.12619945387442394,38.0,0.005568596444286409,6.979813907830668e-05,0.0004928249541132071,0.00727548347588638,2.542965885521791e-05
0.12630015978877135,40.0,5.416686911033158e-05,0.003058338032378432,0.00020338002948941828,6.72709910352462e-05,2.7799974940797696e-10
0.12636362389465056,44.0,3.322932516398968e-07,3.392583382740992e-08,1.9556507078201813e-05,8.850074881872555e-06,0.000124913581619513
0.12642247505841686,18.0,3.322932516398968e-07,0.0061064075422320365,1.531740461432835e-07,1.061759180794059e-06,1.2159297680008181e-05
0.1264289140881958,43.0,0.00014593657991557576,24.512600620333398,4.535828821787084e-08,0.0004412092837575437,2.114620914515301e-06
0.12647172833547266,38.0,8.72852662384837e-08,6.947712548460239e-07,0.00010471768142234308,0.015211855062307985,0.0001438188400122166
0.12649992357252435,14.0,2.834343306151309e-06,3.009390034449724,1.1195643180157813e-07,5.777790105246638e-07,0.0004932525134287111
0.1266372775033438,45.0,0.00029817722900196735,1.9646866461804484e-05,4.213321740557609e-08,1.7109339046315372e-07,1.958525330819172e-07
0.1266618766180696,24.0,0.2934049709215787,0.00043115619903182285,2.7697619265806655e-06,0.002590677841157495,1.9734654293999818e-06
0.126675694856393,41.0,0.026086536176225507,1.2108297502320395e-05,3.9137455990813175e-08,1.589282863236667e-07,2.557059148920297e-09
0.12667718606307715,22.0,8.890965989529168,3.1805520153329197e-06,0.14426439383080134,8.829699934016445e-07,1.728318435121528e-06
0.12671202711833915,39.0,2.2980599887588488e-07,0.227697025538168,0.0003345989101626212,1.1832406258712497e-07,8.145000008709307e-06
0.12673112176158552,19.0,2.9004304938639916e-06,1.630092360979741e-06,1.718839135866087e-05,1.5072253052070004e-06,1.800219793806555e-05
0.12676132494029108,45.0,0.09267593301146883,4.883022086877885,5.594325679961728e-05,0.005220567490534818,3.128596354744868e-09
0.12686328032674257,31.0,0.00020151357338155586,1.5072253093107586,4.088948207835246e-05,0.1671949744635907,6.40000949149002e-05
0.12688146613741386,16.0,0.15746977146430868,0.0024287643824604504,1.2024861419170436e-08,3.528154099735513e-05,2.247166042541816e-06
0.12698904742194134,2.0,3.4557199367621427,0.0006680743915695614,1.2276910463170286e-07,3.044272198808465e-05,0.00027456417141023907
0.1270218490777595,31.0,2.2560740664968638e-05,0.14360089846512605,0.0006742622201079629,1.2708787090366798e-08,2.3021637627801316e-05
0.12703602535338843,34.0,1.355601785329369e-06,47.827720177274855,1.0965792912129263e-08,0.6665363202939131,1.420414972503674e-10
0.12705469292206722,24.0,1.960163474319186e-06,9.81729840618884e-07,0.07850456132544424,2.4853948468811812e-05,8.5544722006426e-05
0.12713490682309384,15.0,6.947712548460239e-07,0.08850074914473438,0.10740661438936933,2.1053452340207778e-05,2.9298587592451833e-10
0.12717294920851735,5.0,0.008829699955494083,7.427982482564911e-08,0.002947606234972559,0.0005305480494035909,0.000931315668678302
0.12718625665430133,34.0,6.789406812696113e-07,2.09083769055575e-08,2.757023324091701e-08,1.2052609352421106e-07,2.9359372874634898e-09
0.1271989188996237,49.0,0.0013968351179887398,8.015006961565414e-05,0.025026400764018113,5.3546208943960306e-08,1e-10
0.12723569976338223,49.0,7.258733650817245e-08,0.0019287915080207778,2.1794069779327184e-06,2.2664980697675596e-05,1.2396792470772967e-09
0.12728809450666737,41.0,0.03284857366030047,1.2108297502320395e-05,0.002076430093454477,1.531740461432835e-07,8.984529718025541e-08
0.12730433236519834,51.0,0.04641588833612782,1.915500555573528e-06,1.3524808651243824e-05,6.248788042357983e-05,0.001465266402481821
0.12731604798600796,36.0,0.0001675807864530769,0.020716496756020667,0.00467379507486887,0.3560832519017016,4.003688181282213e-10
0.12735284432136665,27.0,2.64498018242772e-06,0.0015317404637020797,0.0009396648256543101,0.010139253999467635,1.5442544869487774e-07
0.1273656141373717,24.0,1.750827031735727e-05,0.00021594061521035675,1.1430311261739487e-06,0.00031659240941732175,5.6672887095357114e-05
0.1273882746091149,17.0,0.3292437333007769,0.0009014776314524918,7.49678184802649e-06,0.2602647857844362,1.4887345990080626e-10
0.12739618840009506,32.0,0.06409244019356457,7.653919388230155e-05,0.0204319730407876,0.36271002180565504,3.370953604869888e-09
