lon,lat,current_avg,current_std,current_95th_centile,current_5th_centile,extreme_avg,extreme_std,extreme_95th_centile,extreme_5th_centile,has_future_point,extreme_AI_avg,extreme_AI_std,extreme_AI_95th_centile,extreme_AI_5th_centile,extreme_ET_avg,extreme_ET_std,extreme_ET_95th_centile,extreme_ET_5th_centile,extreme_precip_avg,extreme_precip_std,extreme_precip_95th_centile,extreme_precip_5th_centile,extreme_SEdep_avg,extreme_SEdep_std,extreme_SEdep_95th_centile,extreme_SEdep_5th_centile,extreme_toc_avg,extreme_toc_std,extreme_toc_95th_centile,extreme_toc_5th_centile,extreme_avg_percchange,extreme_95th_centile_percchange,extreme_5th_centile_percchange,extreme_AI_avg_percchange,extreme_ET_avg_percchange,extreme_precip_avg_percchange,extreme_SEdep_avg_percchange,extreme_toc_avg_percchange,extreme_percchange_std,Observed,residuals,residuals_fracobs,coeff_var,error_ratio,current_avg_precfilter,current_avg_accurfilter,current_avg_bothfilters,extreme_avg_filtered,extreme_95th_centile_filtered,extreme_5th_centile_filtered,extreme_AI_avg_filtered,extreme_ET_avg_filtered,extreme_precip_avg_filtered,extreme_SEdep_avg_filtered,extreme_toc_avg_filtered,extreme_avg_percchange_filtered,extreme_95th_centile_percchange_filtered,extreme_5th_centile_percchange_filtered,extreme_percchange_std_filtered,extreme_AI_avg_percchange_filtered,extreme_ET_avg_percchange_filtered,extreme_precip_avg_percchange_filtered,extreme_SEdep_avg_percchange_filtered,extreme_toc_avg_percchange_filtered,residuals_filtered,residuals_fracobs_filtered
-8.5,54.5,1.2107406457770191,0.0821240901080755,1.3467642206381512,1.062411382641028,1.1697111271892922,0.0774191520200553,1.2935482861755805,1.033891596686076,1.0,1.2121316095126984,0.0826967894950063,1.349087004469612,1.0631898135201332,1.2203544804872777,0.0855284682833314,1.35883186446174,1.0691519178589743,1.2268668482283012,0.0857007988735208,1.368962773879125,1.0727146799328882,1.207670239836685,0.0846914454265193,1.3470101710677207,1.0594911206624866,1.1741892083964824,0.0774252187187275,1.2995722192223012,1.038412630940147,-3.3887950099664312,6.839420208397956,-14.606683083431662,0.11488535885293429,0.7940457556943316,1.3319287254069765,-0.25359732912606087,-3.018932048579157,0.8014606341207381,1.96068,-0.7499393542229809,-0.38248941909081585,0.06782963006529824,-0.38248941909081585,1.2107406457770191,,,,,,,,,,,,,,,,,,,,,
-7.5,37.5,0.264908955878643,0.010969499546109,0.2829652164340993,0.2495051522953779,0.2523756156047762,0.0172874719715624,0.2809249886518701,0.2282160211592219,1.0,0.2645284456389887,0.0129258341584271,0.2884598625948619,0.2469970135660124,0.2590216633076603,0.0123908670381994,0.2826258763158903,0.2428615042833743,0.257085395162733,0.0140947356196988,0.2814352296646698,0.2367384691340579,0.252377847706556,0.0142143652251452,0.2766229841708629,0.2343299805460248,0.2607427936546989,0.0123712318478538,0.2840776739362404,0.2446225273255994,-4.731187827265604,6.045863085340227,-13.851149198681838,-0.14363811838381632,-2.2223833661855177,-2.9533017069811875,-4.730345235223974,-1.5726770014724107,3.5067926820628346,0.437354,-0.17244504412135703,-0.3942916816157095,0.04140856434893134,-0.3942916816157095,0.264908955878643,,,,,,,,,,,,,,,,,,,,,
-7.5,38.5,0.2565749082120875,0.0073196539413625,0.2678813124155064,0.2456521830429848,0.2402176810372557,0.0125342901676737,0.2623619848632963,0.2222505345660108,1.0,0.2567515895763819,0.0085773961162731,0.2719504500221078,0.2440373533385036,0.2518694624141291,0.0084371053411478,0.2666307016380612,0.2388062643558374,0.250496004868725,0.0094333109339169,0.2670530134985086,0.2357122671097814,0.245135749348091,0.0104202484232601,0.2622810004470079,0.2292479660940252,0.2473475327040245,0.0085352679139166,0.2620557076970445,0.2339078593264713,-6.375224798408877,2.2555115352219683,-13.37791520038422,0.0688615132031296,-1.8339462072685713,-2.369250908330305,-4.4584090251494075,-3.5963670697040935,2.9477832978175744,0.27583,-0.019255091787912515,-0.0698078228905939,0.028528331130930378,-0.0698078228905939,0.2565749082120875,0.2565749082120875,0.2565749082120875,0.2402176810372557,0.2623619848632963,0.2222505345660108,0.2567515895763819,0.2518694624141291,0.250496004868725,0.245135749348091,0.2473475327040245,-6.375224798408877,2.2555115352219683,-13.37791520038422,2.9477832978175744,0.0688615132031296,-1.8339462072685713,-2.369250908330305,-4.4584090251494075,-3.5963670697040935,-0.019255091787912515,-0.0698078228905939
-7.5,39.5,0.3119885218833528,0.0085872027419046,0.3248738026594955,0.2976013493961796,0.2871443100228317,0.0120210444343941,0.3080280280209133,0.2687782628315097,1.0,0.3100656505941546,0.0099065273791858,0.3255291627044301,0.2949480254653723,0.3038787327812481,0.0095703577227577,0.3183546703725776,0.2879165830339872,0.3003263856231546,0.0099248769264295,0.3166209719833986,0.2851601385375494,0.2957457515949136,0.0107267495501324,0.3129941753684839,0.2787413791638017,0.2997129089920217,0.0094953750779276,0.3140841903346756,0.2844934117763018,-7.96318137300254,-1.2694357595374228,-13.849951527383014,-0.6163275743577331,-2.5993870073004812,-3.738001702690351,-5.206207648405756,-3.9346360620025487,2.0069842109100335,0.371325,-0.05933647811664722,-0.1597966151394256,0.02752409829075446,-0.1597966151394256,0.3119885218833528,0.3119885218833528,0.3119885218833528,0.2871443100228317,0.3080280280209133,0.2687782628315097,0.3100656505941546,0.3038787327812481,0.3003263856231546,0.2957457515949136,0.2997129089920217,-7.96318137300254,-1.2694357595374228,-13.849951527383014,2.0069842109100335,-0.6163275743577331,-2.5993870073004812,-3.738001702690351,-5.206207648405756,-3.9346360620025487,-0.05933647811664722,-0.1597966151394256
-7.5,40.5,0.3550667648333524,0.0077189819168184,0.3689412233018022,0.344121616076238,0.317635225152354,0.0090630725864522,0.3319592763849435,0.305474105371832,1.0,0.3512131147238889,0.009342015161316,0.3683763822902411,0.3375040436170718,0.3445205179461258,0.0085676655411115,0.3597326167434731,0.3299320358691169,0.3384775108220137,0.0074945602527391,0.3506533362776821,0.3285740915135147,0.3332078658403524,0.0090390733141602,0.3483590686338366,0.3189153186586609,0.337228790701058,0.0083044127054091,0.3521381367144227,0.3228916613399294,-10.542113030085092,-6.507927729945165,-13.967136429903912,-1.0853311239288232,-2.9702151628233633,-4.672150607822935,-6.156278525042838,-5.023836613000525,1.654343497973814,0.319056,0.036010764833352416,0.11286659656409036,0.021739522482317482,0.11286659656409036,0.3550667648333524,0.3550667648333524,0.3550667648333524,0.317635225152354,0.3319592763849435,0.305474105371832,0.3512131147238889,0.3445205179461258,0.3384775108220137,0.3332078658403524,0.337228790701058,-10.542113030085092,-6.507927729945165,-13.967136429903912,1.654343497973814,-1.0853311239288232,-2.9702151628233633,-4.672150607822935,-6.156278525042838,-5.023836613000525,0.036010764833352416,0.11286659656409036
-7.5,41.5,0.3606279796306721,0.0074759437122876,0.3726095274019211,0.3496731048927869,0.3233735453970444,0.0080987028443962,0.3350947018105698,0.3106303511407028,1.0,0.3571484139227358,0.0084656094833941,0.3713577181030275,0.3447640369676291,0.3516586789170081,0.0086184123011297,0.3657611191272929,0.3376860994207873,0.3462484249679157,0.0075761323843391,0.3591810043006734,0.3357950896927625,0.338497816478697,0.0084744114707218,0.3524183081167474,0.3242195165436903,0.3439749374696765,0.0083520310106152,0.3579085168629875,0.3304177203016905,-10.330433670671061,-7.080226511057626,-13.864045862767801,-0.9648629347894322,-2.487133894283441,-3.987365228145324,-6.1365629962043355,-4.617789828190923,1.5050804477470388,0.289065,0.0715629796306721,0.2475670857096919,0.020730348543515388,0.2475670857096919,0.3606279796306721,0.3606279796306721,0.3606279796306721,0.3233735453970444,0.3350947018105698,0.3106303511407028,0.3571484139227358,0.3516586789170081,0.3462484249679157,0.338497816478697,0.3439749374696765,-10.330433670671061,-7.080226511057626,-13.864045862767801,1.5050804477470388,-0.9648629347894322,-2.487133894283441,-3.987365228145324,-6.1365629962043355,-4.617789828190923,0.0715629796306721,0.2475670857096919
-7.5,42.5,0.4141009906806016,0.0109419758409559,0.431283940924034,0.3980114223665783,0.3656647671254195,0.0098039645397894,0.3823433023749584,0.3522029143728865,1.0,0.4101530035498381,0.0118169719176187,0.4288595818124257,0.3939876252966664,0.4074879373902812,0.0117439572340944,0.4257583611369823,0.3898888352015249,0.4011314476394869,0.0102047572012279,0.4174600033796485,0.3857557987237222,0.3911477927829782,0.0109950620626265,0.4098769327476316,0.3749694241872712,0.390267133968211,0.0112210397683072,0.4083981255294933,0.3731754782769719,-11.696717623296198,-7.669068420591649,-14.947579865960146,-0.9533875116489643,-1.5969663051159044,-3.1319758544403427,-5.54289857164996,-5.755566214226656,1.420318066832115,0.302993,0.11110799068060156,0.366701510201891,0.02642344763042479,0.366701510201891,0.4141009906806016,,,,,,,,,,,,,,,,,,,,,
-7.5,43.5,0.80293201562166,0.0370765208399286,0.8623371675578521,0.7447493915129001,0.6943603304035335,0.0298071670965679,0.7432188206291002,0.64851887551983,1.0,0.7907680120447741,0.035668077965752,0.8519838091426509,0.7336342678843494,0.7949265898801741,0.0350614442344238,0.8542689950954304,0.743548068779483,0.7809298804835915,0.0341583392161337,0.8274035061572128,0.7316583890208742,0.7704694782625281,0.0360593945624738,0.8301532150334977,0.7116008464246345,0.7405777746656487,0.0307848517048939,0.7889025111602364,0.6938278220616886,-13.521902615138117,-7.436893015945764,-19.23115993603487,-1.5149481326221654,-0.9970241048724136,-2.7402239180902015,-4.042999497784148,-7.765818243993458,1.9264468974234665,0.901651,-0.09871898437834004,-0.10948691276152307,0.0461764135924043,-0.10948691276152307,0.80293201562166,0.80293201562166,0.80293201562166,0.6943603304035335,0.7432188206291002,0.64851887551983,0.7907680120447741,0.7949265898801741,0.7809298804835915,0.7704694782625281,0.7405777746656487,-13.521902615138117,-7.436893015945764,-19.23115993603487,1.9264468974234665,-1.5149481326221654,-0.9970241048724136,-2.7402239180902015,-4.042999497784148,-7.765818243993458,-0.09871898437834004,-0.10948691276152307
-7.5,52.5,0.5702304913723691,0.0162336254613634,0.5937021035662761,0.54696931462733,0.5426739545494914,0.019217651464038,0.5689392726175337,0.5127770733254029,1.0,0.5711345629563703,0.0165883851853832,0.595760706564736,0.5469219345180953,0.5775879303159164,0.0183628058530563,0.6042866375737408,0.5528738706744408,0.5818685079988153,0.0180280629922713,0.6070600919100396,0.55774950482295,0.5691838588081471,0.0202800956427681,0.5986128024020727,0.5404651499945606,0.545679593134408,0.0172663375021649,0.5710716625050598,0.5212398200283754,-4.832526011816316,-0.22643804117311114,-10.075472798498298,0.1585449388764472,1.2902570197255052,2.0409320095172436,-0.18354552765199772,-4.3054341374967064,1.0957074164636562,0.705755,-0.13552450862763088,-0.19202769888648452,0.028468532824847834,-0.19202769888648452,0.5702304913723691,0.5702304913723691,0.5702304913723691,0.5426739545494914,0.5689392726175337,0.5127770733254029,0.5711345629563703,0.5775879303159164,0.5818685079988153,0.5691838588081471,0.545679593134408,-4.832526011816316,-0.22643804117311114,-10.075472798498298,1.0957074164636562,0.1585449388764472,1.2902570197255052,2.0409320095172436,-0.18354552765199772,-4.3054341374967064,-0.13552450862763088,-0.19202769888648452
-7.5,53.5,0.7097645203605875,0.0197597948999479,0.7375839116062335,0.6786835889320824,0.6655608641568783,0.0205928171493619,0.6967347387840428,0.6323982943559918,1.0,0.7095057706182408,0.0196822599349711,0.7372581434910415,0.6786166351949353,0.7187967865260265,0.0221068126237142,0.7521327125069673,0.6839447148059719,0.7215271855890202,0.022097940820054,0.7554177180009013,0.6879014308088641,0.7090034050460985,0.0237601514050664,0.7445872388849717,0.6707563351748341,0.6723220144818967,0.0188340916454009,0.7005120041326924,0.6413261268948752,-6.227932636200524,-1.8357893643267822,-10.900266748370381,-0.03645571663897435,1.2725722273142543,1.6572630627488731,-0.10723490575469928,-5.275342004932647,0.9844687814510811,1.331446,-0.6216814796394124,-0.46692203787417025,0.027839930474277824,-0.46692203787417025,0.7097645203605875,,,,,,,,,,,,,,,,,,,,,
